,_time,DRB.PacketSuccessRateUlgNBUu,DRB.RlcPacketDropRateDl,DRB.RlcSduTransmittedVolumeDL,DRB.RlcSduTransmittedVolumeUL,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbAvailDl,RRU.PrbAvailUl,RRU.PrbTotDl,RRU.PrbTotUl,collectStartTime,test_number_x,ue_nr_kpm,_time_y,bandwidth_required,bitrate,jitter,lost_percentage,path_loss,test_number_y,transfer,ue_nr_iperf,seq_nr,test_number,time_latency,ue_nr_latency,prb,noise_amplitude
13118,2024-05-06 15:49:45,,,,,,,,,,,,,,,10M,336.0,26.334,0.95,0.0,1,0.041,1,781,1,4739,3,106.0,-17.8
13119,2024-05-06 15:49:46,,,,,,,,,,,,,,,10M,69.5,43.455,0.81,0.0,1,0.00848,1,,,,,106.0,-17.8
13120,2024-05-06 15:49:47,,,,,,,,,,,,,,,10M,371.0,23.605,0.8,0.0,1,0.045200000000000004,1,,,,,106.0,-17.8
13121,2024-05-06 15:49:48,,,,,,,,,,,,,,,10M,603.0,20.013,0.94,0.0,1,0.0735,1,,,,,106.0,-17.8
13122,2024-05-06 15:49:49,,,,,,,,,,,,,,,10M,116.0,58.443,0.87,0.0,1,0.0141,1,,,,,106.0,-17.8
13123,2024-05-06 15:49:50,100,0,0,7975,0,8990,100,100,100,100,2024-05-06 15:49:50,1,3,2024-05-06 15:49:50,10M,671.0,34.965,0.93,0.0,1,0.082,1,,,,,106.0,-17.8
13124,2024-05-06 15:49:50,100,0,0,7856,0,8540,105,6,0,94,2024-05-06 15:49:50,1,1,2024-05-06 15:49:50,10M,671.0,34.965,0.93,0.0,1,0.082,1,,,,,106.0,-17.8
13125,2024-05-06 15:49:50,100,0,0,7951,0,8717,100,100,100,100,2024-05-06 15:49:50,1,2,2024-05-06 15:49:50,10M,671.0,34.965,0.93,0.0,1,0.082,1,,,,,106.0,-17.8
13126,2024-05-06 15:49:51,,,,,,,,,,,,,,,10M,1.6,35.205,0.94,0.0,1,0.195,1,,,,,106.0,-17.8
13127,2024-05-06 15:49:52,,,,,,,,,,,,,,,10M,788.0,54.356,0.96,0.0,1,0.09620000000000001,1,,,,,106.0,-17.8
13128,2024-05-06 15:49:53,,,,,,,,,,,,,,,10M,938.0,18.926,0.94,0.0,1,0.115,1,790,1,3462,3,106.0,-17.8
13129,2024-05-06 15:49:54,,,,,,,,,,,,,,,10M,0.0,18.926,0.0,0.0,1,0.0,1,,,,,106.0,-17.8
13130,2024-05-06 15:49:55,,,,,,,,,,,,,,,10M,637.0,11.459,0.87,0.0,1,0.0778,1,,,,,106.0,-17.8
13131,2024-05-06 15:49:56,,,,,,,,,,,,,,,10M,996.0,25.749,0.95,0.0,1,0.122,1,796,1,5536,1,106.0,-17.8
13132,2024-05-06 15:49:57,,,,,,,,,,,,,,,10M,776.0,11.784,0.79,0.0,1,0.0947,1,,,,,106.0,-17.8
13133,2024-05-06 15:49:58,,,,,,,,,,,,,,,10M,564.0,17.503,0.85,0.0,1,0.0693,1,,,,,106.0,-17.8
13134,2024-05-06 15:49:59,,,,,,,,,,,,,,,10M,0.0,17.503,0.0,0.0,1,0.0,1,,,,,106.0,-17.8
13135,2024-05-06 15:50:00,,,,,,,,,,,,,,,10M,58.3,121.949,0.0,0.0,1,0.00707,1,,,,,106.0,-17.8
13136,2024-05-06 15:50:01,,,,,,,,,,,,,,,10M,1.08,36.499,0.97,0.0,1,0.132,1,,,,,106.0,-17.8
13137,2024-05-06 15:50:02,,,,,,,,,,,,,,,10M,417.0,17.98,0.95,0.0,1,0.0509,1,,,,,106.0,-17.8
13138,2024-05-06 15:50:03,,,,,,,,,,,,,,,10M,741.0,21.7,0.91,0.0,1,0.0905,1,801,1,6287,2,106.0,-17.8
13139,2024-05-06 15:50:04,,,,,,,,,,,,,,,10M,220.0,20.059,0.9,0.0,1,0.0269,1,,,,,106.0,-17.8
13140,2024-05-06 15:50:05,100,0,0,9962,0,10389,100,100,100,100,2024-05-06 15:50:05,1,3,2024-05-06 15:50:05,10M,104.0,93.27,0.98,0.0,1,0.0127,1,802,1,7392,2,106.0,-17.8
13141,2024-05-06 15:50:05,100,0,0,10117,0,10535,105,6,0,94,2024-05-06 15:50:05,1,1,2024-05-06 15:50:05,10M,104.0,93.27,0.98,0.0,1,0.0127,1,802,1,7392,2,106.0,-17.8
13142,2024-05-06 15:50:05,100,0,0,9726,0,10768,100,100,100,100,2024-05-06 15:50:05,1,2,2024-05-06 15:50:05,10M,104.0,93.27,0.98,0.0,1,0.0127,1,802,1,7392,2,106.0,-17.8
13143,2024-05-06 15:50:06,,,,,,,,,,,,,,,10M,657.0,28.781,0.94,0.0,1,0.08059999999999999,1,,,,,106.0,-17.8
13144,2024-05-06 15:50:07,,,,,,,,,,,,,,,10M,1.33,14.824,0.94,0.0,1,0.161,1,,,,,106.0,-17.8
13145,2024-05-06 15:50:08,,,,,,,,,,,,,,,10M,0.0,14.824,0.0,0.0,1,0.0,1,802,1,6439,3,106.0,-17.8
13146,2024-05-06 15:50:09,,,,,,,,,,,,,,,10M,1.07,17.77,0.95,0.0,1,0.13,1,,,,,106.0,-17.8
13147,2024-05-06 15:50:10,,,,,,,,,,,,,,,10M,1.47,3.01,0.95,0.0,1,0.18,1,,,,,106.0,-17.8
13148,2024-05-06 15:50:11,,,,,,,,,,,,,,,10M,0.0,3.01,0.0,0.0,1,0.0,1,812,1,4229,1,106.0,-17.8
13149,2024-05-06 15:50:12,,,,,,,,,,,,,,,10M,0.0,3.01,0.0,0.0,1,0.0,1,,,,,106.0,-17.8
13150,2024-05-06 15:50:13,,,,,,,,,,,,,,,10M,800.0,35.297,0.95,0.0,1,0.09759999999999999,1,,,,,106.0,-17.8
13151,2024-05-06 15:50:14,,,,,,,,,,,,,,,10M,290.0,20.809,0.86,0.0,1,0.0354,1,,,,,106.0,-17.8
13152,2024-05-06 15:50:15,,,,,,,,,,,,,,,10M,0.0,20.809,0.0,0.0,1,0.0,1,,,,,106.0,-17.8
13153,2024-05-06 15:50:16,,,,,,,,,,,,,,,10M,2.27,28.51,0.91,0.0,1,0.277,1,810,1,6597,3,106.0,-17.8
13154,2024-05-06 15:50:17,,,,,,,,,,,,,,,10M,0.0,28.51,0.0,0.0,1,0.0,1,,,,,106.0,-17.8
13155,2024-05-06 15:50:18,,,,,,,,,,,,,,,10M,487.0,96.777,0.98,0.0,1,0.0594,1,,,,,106.0,-17.8
13156,2024-05-06 15:50:19,,,,,,,,,,,,,,,10M,881.0,14.545,0.93,0.0,1,0.107,1,,,,,106.0,-17.8
13157,2024-05-06 15:50:20,100,0,1,8958,1,9465,100,100,100,100,2024-05-06 15:50:20,1,3,2024-05-06 15:50:20,10M,0.0,14.545,0.0,0.0,1,0.0,1,,,,,106.0,-17.8
13158,2024-05-06 15:50:20,100,0,1,9668,1,10023,100,100,100,100,2024-05-06 15:50:20,1,2,2024-05-06 15:50:20,10M,0.0,14.545,0.0,0.0,1,0.0,1,,,,,106.0,-17.8
13159,2024-05-06 15:50:20,100,0,0,9135,0,10353,105,6,0,94,2024-05-06 15:50:20,1,1,2024-05-06 15:50:20,10M,0.0,14.545,0.0,0.0,1,0.0,1,,,,,106.0,-17.8
13160,2024-05-06 15:50:21,,,,,,,,,,,,,,,10M,1.41,17.625,0.91,0.0,1,0.173,1,820,1,6477,1,106.0,-17.8
13161,2024-05-06 15:50:22,,,,,,,,,,,,,,,10M,23.0,86.463,0.0,0.0,1,0.00283,1,,,,,106.0,-17.8
13162,2024-05-06 15:50:23,,,,,,,,,,,,,,,10M,678.0,39.398,0.94,0.0,1,0.082,1,,,,,106.0,-17.8
13163,2024-05-06 15:50:24,,,,,,,,,,,,,,,10M,544.0,27.528,0.96,0.0,1,0.0665,1,,,,,106.0,-17.8
13164,2024-05-06 15:50:25,,,,,,,,,,,,,,,10M,81.1,75.778,0.94,0.0,1,0.0099,1,,,,,106.0,-17.8
13165,2024-05-06 15:50:26,,,,,,,,,,,,,,,10M,139.0,75.396,0.93,0.0,1,0.017,1,,,,,106.0,-17.8
13166,2024-05-06 15:50:27,,,,,,,,,,,,,,,10M,857.0,39.514,0.93,0.0,1,0.105,1,,,,,106.0,-17.8
13167,2024-05-06 15:50:28,,,,,,,,,,,,,,,10M,892.0,41.178,0.94,0.0,1,0.109,1,,,,,106.0,-17.8
13168,2024-05-06 15:50:29,,,,,,,,,,,,,,,10M,1.46,32.455,0.96,0.0,1,0.178,1,,,,,106.0,-17.8
13169,2024-05-06 15:50:30,,,,,,,,,,,,,,,10M,1.3,16.277,0.96,0.0,1,0.158,1,,,,,106.0,-17.8
13170,2024-05-06 15:50:31,,,,,,,,,,,,,,,10M,69.4,14.14,0.5,0.0,1,0.00848,1,,,,,106.0,-17.8
13171,2024-05-06 15:50:32,,,,,,,,,,,,,,,10M,394.0,24.294,0.9,0.0,1,0.048100000000000004,1,,,,,106.0,-17.8
13172,2024-05-06 15:50:33,,,,,,,,,,,,,,,10M,162.0,36.452,0.75,0.0,1,0.0198,1,,,,,106.0,-17.8
13173,2024-05-06 15:50:34,100,0,0,9075,0,9740,100,100,100,100,2024-05-06 15:50:34,1,2,2024-05-06 15:50:34,10M,846.0,26.027,0.86,0.0,1,0.103,1,,,,,106.0,-17.8
13174,2024-05-06 15:50:34,100,0,0,9501,0,10071,100,100,100,100,2024-05-06 15:50:34,1,3,2024-05-06 15:50:34,10M,846.0,26.027,0.86,0.0,1,0.103,1,,,,,106.0,-17.8
13175,2024-05-06 15:50:34,100,0,0,8862,0,9580,105,6,0,94,2024-05-06 15:50:34,1,1,2024-05-06 15:50:34,10M,846.0,26.027,0.86,0.0,1,0.103,1,,,,,106.0,-17.8
13176,2024-05-06 15:50:35,,,,,,,,,,,,,,,10M,648.0,13.2,0.85,0.0,1,0.0792,1,,,,,106.0,-17.8
13177,2024-05-06 15:50:36,,,,,,,,,,,,,,,10M,0.0,13.2,0.0,0.0,1,0.0,1,,,,,106.0,-17.8
13178,2024-05-06 15:50:37,,,,,,,,,,,,,,,10M,58.0,137.033,0.89,0.0,1,0.00707,1,,,,,106.0,-17.8
13179,2024-05-06 15:50:38,,,,,,,,,,,,,,,10M,510.0,18.405,0.82,0.0,1,0.062200000000000005,1,,,,,106.0,-17.8
13180,2024-05-06 15:50:39,,,,,,,,,,,,,,,10M,1.52,21.369,0.96,0.0,1,0.185,1,,,,,106.0,-17.8
13181,2024-05-06 15:50:40,,,,,,,,,,,,,,,10M,290.0,24.415,0.94,0.0,1,0.0354,1,,,,,106.0,-17.8
13182,2024-05-06 15:50:41,,,,,,,,,,,,,,,10M,1.52,40.867,0.96,0.0,1,0.185,1,839,1,5255,2,106.0,-17.8
13183,2024-05-06 15:50:42,,,,,,,,,,,,,,,10M,1.33,16.804,0.92,0.0,1,0.163,1,,,,,106.0,-17.8
13184,2024-05-06 15:50:43,,,,,,,,,,,,,,,10M,289.0,50.582,0.96,0.0,1,0.0354,1,,,,,106.0,-17.8
13185,2024-05-06 15:50:44,,,,,,,,,,,,,,,10M,417.0,23.796,0.91,0.0,1,0.0509,1,,,,,106.0,-17.8
13186,2024-05-06 15:50:45,,,,,,,,,,,,,,,10M,255.0,29.302,0.88,0.0,1,0.031100000000000003,1,,,,,106.0,-17.8
13187,2024-05-06 15:50:46,,,,,,,,,,,,,,,10M,1.39,11.461,0.83,0.0,1,0.17,1,844,1,5191,2,106.0,-17.8
13188,2024-05-06 15:50:47,,,,,,,,,,,,,,,10M,69.5,15.31,0.79,0.0,1,0.00848,1,,,,,106.0,-17.8
13189,2024-05-06 15:50:48,100,0,0,8140,0,8759,105,6,0,94,2024-05-06 15:50:47,1,1,2024-05-06 15:50:47,10M,0.0,15.31,0.0,0.0,1,0.0,1,,,,,106.0,-17.8
13190,2024-05-06 15:50:48,100,0,0,8922,0,9314,100,100,100,100,2024-05-06 15:50:47,1,3,2024-05-06 15:50:47,10M,0.0,15.31,0.0,0.0,1,0.0,1,,,,,106.0,-17.8
13191,2024-05-06 15:50:48,100,0,0,8069,0,8631,100,100,100,100,2024-05-06 15:50:47,1,2,2024-05-06 15:50:47,10M,0.0,15.31,0.0,0.0,1,0.0,1,,,,,106.0,-17.8
13192,2024-05-06 15:50:49,,,,,,,,,,,,,,,10M,568.0,32.445,0.9,0.0,1,0.0693,1,,,,,106.0,-17.8
13193,2024-05-06 15:50:50,,,,,,,,,,,,,,,10M,1.32,31.773,0.96,0.0,1,0.161,1,,,,,106.0,-17.8
13194,2024-05-06 15:50:51,,,,,,,,,,,,,,,10M,567.0,12.784,0.87,0.0,1,0.0693,1,,,,,106.0,-17.8
13195,2024-05-06 15:50:52,,,,,,,,,,,,,,,10M,1.39,43.255,0.94,0.0,1,0.17,1,,,,,106.0,-17.8
13196,2024-05-06 15:50:53,,,,,,,,,,,,,,,10M,324.0,28.633,0.94,0.0,1,0.0396,1,,,,,106.0,-17.8
13197,2024-05-06 15:50:54,,,,,,,,,,,,,,,10M,0.0,28.633,0.0,0.0,1,0.0,1,,,,,106.0,-17.8
13198,2024-05-06 15:50:55,,,,,,,,,,,,,,,10M,510.0,32.134,0.96,0.0,1,0.062200000000000005,1,,,,,106.0,-17.8
13199,2024-05-06 15:50:56,,,,,,,,,,,,,,,10M,1.15,14.589,0.91,0.0,1,0.141,1,,,,,106.0,-17.8
13200,2024-05-06 15:50:57,,,,,,,,,,,,,,,10M,69.5,78.392,0.79,0.0,1,0.00848,1,,,,,106.0,-17.8
13201,2024-05-06 15:50:58,,,,,,,,,,,,,,,10M,511.0,34.755,0.88,0.0,1,0.062200000000000005,1,,,,,106.0,-17.8
13202,2024-05-06 15:50:59,,,,,,,,,,,,,,,10M,834.0,17.667,0.9,0.0,1,0.102,1,,,,,106.0,-17.8
13203,2024-05-06 15:51:00,,,,,,,,,,,,,,,10M,1.64,43.913,0.96,0.0,1,0.201,1,858,1,5304,2,106.0,-17.8
13204,2024-05-06 15:51:01,100,0,0,8365,0,9268,100,100,100,100,2024-05-06 15:51:01,1,3,2024-05-06 15:51:01,10M,788.0,22.237,0.96,0.0,1,0.09620000000000001,1,,,,,106.0,-17.8
13205,2024-05-06 15:51:01,100,0,0,8187,0,9290,105,6,0,94,2024-05-06 15:51:01,1,1,2024-05-06 15:51:01,10M,788.0,22.237,0.96,0.0,1,0.09620000000000001,1,,,,,106.0,-17.8
13206,2024-05-06 15:51:01,100,0,0,7844,0,9042,100,100,100,100,2024-05-06 15:51:01,1,2,2024-05-06 15:51:01,10M,788.0,22.237,0.96,0.0,1,0.09620000000000001,1,,,,,106.0,-17.8
13207,2024-05-06 15:51:02,,,,,,,,,,,,,,,10M,1.01,13.042,0.89,0.0,1,0.123,1,,,,,106.0,-17.8
13208,2024-05-06 15:51:03,,,,,,,,,,,,,,,10M,0.0,13.042,0.0,0.0,1,0.0,1,,,,,106.0,-17.8
13209,2024-05-06 15:51:04,,,,,,,,,,,,,,,10M,1.73,14.73,0.87,0.0,1,0.211,1,859,1,4520,3,106.0,-17.8
13210,2024-05-06 15:51:05,,,,,,,,,,,,,,,10M,382.0,16.761,0.92,0.0,1,0.046700000000000005,1,,,,,106.0,-17.8
13211,2024-05-06 15:51:06,,,,,,,,,,,,,,,10M,0.0,16.761,0.0,0.0,1,0.0,1,,,,,106.0,-17.8
13212,2024-05-06 15:51:07,,,,,,,,,,,,,,,10M,1.29,23.48,0.91,0.0,1,0.157,1,,,,,106.0,-17.8
13213,2024-05-06 15:51:08,,,,,,,,,,,,,,,10M,1.32,16.119,0.91,0.0,1,0.161,1,867,1,4795,1,106.0,-17.8
13214,2024-05-06 15:51:09,,,,,,,,,,,,,,,10M,1.15,50.518,0.96,0.0,1,0.14,1,,,,,106.0,-17.6
13215,2024-05-06 15:51:10,,,,,,,,,,,,,,,10M,0.0,50.518,0.0,0.0,1,0.0,1,,,,,106.0,-17.6
13216,2024-05-06 15:51:11,,,,,,,,,,,,,,,10M,23.2,146.909,0.86,0.0,1,0.00283,1,,,,,106.0,-17.6
13217,2024-05-06 15:51:12,,,,,,,,,,,,,,,10M,487.0,19.937,0.8,0.0,1,0.0594,1,,,,,106.0,-17.6
13218,2024-05-06 15:51:13,,,,,,,,,,,,,,,10M,463.0,33.883,0.86,0.0,1,0.056600000000000004,1,,,,,106.0,-17.6
13219,2024-05-06 15:51:14,,,,,,,,,,,,,,,10M,846.0,13.442,0.85,0.0,1,0.103,1,867,1,6658,3,106.0,-17.6
13220,2024-05-06 15:51:15,,,,,,,,,,,,,,,10M,278.0,16.749,0.89,0.0,1,0.0339,1,,,,,106.0,-17.6
13221,2024-05-06 15:51:16,100,0,0,10992,0,11610,100,100,100,100,2024-05-06 15:51:16,1,2,2024-05-06 15:51:16,10M,267.0,29.572,0.82,0.0,1,0.0325,1,,,,,106.0,-17.6
13222,2024-05-06 15:51:16,100,0,0,11560,0,12158,105,6,0,94,2024-05-06 15:51:16,1,1,2024-05-06 15:51:16,10M,267.0,29.572,0.82,0.0,1,0.0325,1,,,,,106.0,-17.6
13223,2024-05-06 15:51:16,100,0,0,10779,0,11546,100,100,100,100,2024-05-06 15:51:16,1,3,2024-05-06 15:51:16,10M,267.0,29.572,0.82,0.0,1,0.0325,1,,,,,106.0,-17.6
13224,2024-05-06 15:51:17,,,,,,,,,,,,,,,10M,591.0,16.967,0.91,0.0,1,0.0721,1,,,,,106.0,-17.6
13225,2024-05-06 15:51:18,,,,,,,,,,,,,,,10M,1.31,34.782,0.97,0.0,1,0.16,1,873,1,4380,3,106.0,-17.6
13226,2024-05-06 15:51:19,,,,,,,,,,,,,,,10M,845.0,17.429,0.87,0.0,1,0.103,1,878,1,5375,1,106.0,-17.6
13227,2024-05-06 15:51:20,,,,,,,,,,,,,,,10M,0.0,17.429,0.0,0.0,1,0.0,1,,,,,106.0,-17.6
13228,2024-05-06 15:51:21,,,,,,,,,,,,,,,10M,1.77,30.584,0.95,0.0,1,0.216,1,,,,,106.0,-17.6
13229,2024-05-06 15:51:22,,,,,,,,,,,,,,,10M,1.16,21.043,0.89,0.0,1,0.141,1,,,,,106.0,-17.6
13230,2024-05-06 15:51:23,,,,,,,,,,,,,,,10M,993.0,27.775,0.93,0.0,1,0.122,1,,,,,106.0,-17.6
13231,2024-05-06 15:51:24,,,,,,,,,,,,,,,10M,1.09,16.936,0.9,0.0,1,0.133,1,,,,,106.0,-17.6
13232,2024-05-06 15:51:25,,,,,,,,,,,,,,,10M,660.0,13.817,0.91,0.0,1,0.08059999999999999,1,,,,,106.0,-17.6
13233,2024-05-06 15:51:26,,,,,,,,,,,,,,,10M,857.0,10.388,0.88,0.0,1,0.105,1,,,,,106.0,-17.6
13234,2024-05-06 15:51:27,,,,,,,,,,,,,,,10M,1.37,10.824,0.88,0.0,1,0.167,1,,,,,106.0,-17.6
13235,2024-05-06 15:51:28,,,,,,,,,,,,,,,10M,568.0,56.414,0.92,0.0,1,0.0693,1,883,1,3715,3,106.0,-17.6
13236,2024-05-06 15:51:29,,,,,,,,,,,,,,,10M,1.75,12.748,0.89,0.0,1,0.214,1,889,1,3246,1,106.0,-17.6
13237,2024-05-06 15:51:30,100,0,1,12543,1,13054,100,100,100,100,2024-05-06 15:51:30,1,2,2024-05-06 15:51:30,10M,69.4,19.679,0.89,0.0,1,0.00848,1,,,,,106.0,-17.6
13238,2024-05-06 15:51:30,100,0,0,12175,0,12513,105,6,0,94,2024-05-06 15:51:30,1,1,2024-05-06 15:51:30,10M,69.4,19.679,0.89,0.0,1,0.00848,1,,,,,106.0,-17.6
13239,2024-05-06 15:51:30,100,0,0,11914,0,12394,100,100,100,100,2024-05-06 15:51:30,1,3,2024-05-06 15:51:30,10M,69.4,19.679,0.89,0.0,1,0.00848,1,,,,,106.0,-17.6
13240,2024-05-06 15:51:31,,,,,,,,,,,,,,,10M,1.01,9.134,0.9,0.0,1,0.123,1,,,,,106.0,-17.6
13241,2024-05-06 15:51:32,,,,,,,,,,,,,,,10M,0.0,9.134,0.0,0.0,1,0.0,1,,,,,106.0,-17.6
13242,2024-05-06 15:51:33,,,,,,,,,,,,,,,10M,2.81,12.876,0.89,0.0,1,0.342,1,,,,,106.0,-17.6
13243,2024-05-06 15:51:34,,,,,,,,,,,,,,,10M,1.15,10.875,0.87,0.0,1,0.14,1,,,,,106.0,-17.6
13244,2024-05-06 15:51:35,,,,,,,,,,,,,,,10M,938.0,16.226,0.91,0.0,1,0.115,1,,,,,106.0,-17.6
13245,2024-05-06 15:51:36,,,,,,,,,,,,,,,10M,1.07,14.154,0.92,0.0,1,0.13,1,,,,,106.0,-17.6
13246,2024-05-06 15:51:37,,,,,,,,,,,,,,,10M,1.3,31.513,0.89,0.0,1,0.158,1,897,1,3419,1,106.0,-17.6
13247,2024-05-06 15:51:38,,,,,,,,,,,,,,,10M,497.0,17.213,0.87,0.0,1,0.0608,1,,,,,106.0,-17.6
13248,2024-05-06 15:51:39,,,,,,,,,,,,,,,10M,0.0,17.213,0.0,0.0,1,0.0,1,893,1,4616,3,106.0,-17.6
13249,2024-05-06 15:51:40,,,,,,,,,,,,,,,10M,81.1,113.369,0.85,0.0,1,0.0099,1,,,,,106.0,-17.6
13250,2024-05-06 15:51:41,,,,,,,,,,,,,,,10M,3.37,6.82,0.89,0.0,1,0.411,1,895,1,8209,2,106.0,-17.6
13251,2024-05-06 15:51:42,,,,,,,,,,,,,,,10M,497.0,9.05,0.9,0.0,1,0.0608,1,896,1,8024,2,106.0,-17.6
13252,2024-05-06 15:51:43,,,,,,,,,,,,,,,10M,1.23,10.103,0.88,0.0,1,0.15,1,902,1,4935,1,106.0,-17.6
13253,2024-05-06 15:51:44,,,,,,,,,,,,,,,10M,1.08,11.45,0.92,0.0,1,0.132,1,,,,,106.0,-17.6
13254,2024-05-06 15:51:45,100,0,1,15181,1,15328,100,100,100,100,2024-05-06 15:51:45,1,2,2024-05-06 15:51:45,10M,1.08,15.209,0.92,0.0,1,0.133,1,,,,,106.0,-17.6
13255,2024-05-06 15:51:45,100,0,1,15903,1,16166,105,8,0,92,2024-05-06 15:51:45,1,1,2024-05-06 15:51:45,10M,1.08,15.209,0.92,0.0,1,0.133,1,,,,,106.0,-17.6
13256,2024-05-06 15:51:45,100,0,1,13998,1,14324,100,100,100,100,2024-05-06 15:51:45,1,3,2024-05-06 15:51:45,10M,1.08,15.209,0.92,0.0,1,0.133,1,,,,,106.0,-17.6
13257,2024-05-06 15:51:46,,,,,,,,,,,,,,,10M,1.09,15.544,0.91,0.0,1,0.132,1,904,1,3630,2,106.0,-17.6
13258,2024-05-06 15:51:47,,,,,,,,,,,,,,,10M,1.16,20.278,0.91,0.0,1,0.141,1,,,,,106.0,-17.6
13259,2024-05-06 15:51:48,,,,,,,,,,,,,,,10M,648.0,15.017,0.88,0.0,1,0.0792,1,908,1,3822,1,106.0,-17.6
13260,2024-05-06 15:51:49,,,,,,,,,,,,,,,10M,429.0,11.094,0.85,0.0,1,0.0523,1,,,,,106.0,-17.6
13261,2024-05-06 15:51:50,,,,,,,,,,,,,,,10M,1.87,22.155,0.89,0.0,1,0.228,1,,,,,106.0,-17.6
13262,2024-05-06 15:51:51,,,,,,,,,,,,,,,10M,1.08,17.512,0.89,0.0,1,0.132,1,,,,,106.0,-17.6
13263,2024-05-06 15:51:52,,,,,,,,,,,,,,,10M,1.37,13.002,0.89,0.0,1,0.167,1,,,,,106.0,-17.6
13264,2024-05-06 15:51:53,,,,,,,,,,,,,,,10M,1.01,14.074,0.92,0.0,1,0.123,1,,,,,106.0,-17.6
13265,2024-05-06 15:51:54,,,,,,,,,,,,,,,10M,1.09,12.7,0.86,0.0,1,0.133,1,,,,,106.0,-17.6
13266,2024-05-06 15:51:55,,,,,,,,,,,,,,,10M,1.09,9.091,0.88,0.0,1,0.133,1,,,,,106.0,-17.6
13267,2024-05-06 15:51:56,,,,,,,,,,,,,,,10M,1.29,4.715,0.88,0.0,1,0.157,1,,,,,106.0,-17.6
13268,2024-05-06 15:51:57,,,,,,,,,,,,,,,10M,1.39,12.871,0.9,0.0,1,0.17,1,912,1,3476,3,106.0,-17.6
13269,2024-05-06 15:51:58,,,,,,,,,,,,,,,10M,46.3,12.343,0.93,0.0,1,0.00566,1,,,,,106.0,-17.6
13270,2024-05-06 15:51:59,100,0,0,14541,0,14876,100,100,100,100,2024-05-06 15:51:59,1,2,2024-05-06 15:51:59,10M,417.0,24.094,0.89,0.0,1,0.0509,1,,,,,106.0,-17.6
13271,2024-05-06 15:51:59,100,0,1,15181,1,15535,100,100,100,100,2024-05-06 15:51:59,1,3,2024-05-06 15:51:59,10M,417.0,24.094,0.89,0.0,1,0.0509,1,,,,,106.0,-17.6
13272,2024-05-06 15:51:59,100,0,1,15524,1,15992,105,6,0,94,2024-05-06 15:51:59,1,1,2024-05-06 15:51:59,10M,417.0,24.094,0.89,0.0,1,0.0509,1,,,,,106.0,-17.6
13273,2024-05-06 15:52:00,,,,,,,,,,,,,,,10M,381.0,32.289,0.92,0.0,1,0.046700000000000005,1,,,,,106.0,-17.6
13274,2024-05-06 15:52:01,,,,,,,,,,,,,,,10M,1000.0,24.995,0.9,0.0,1,0.122,1,,,,,106.0,-17.6
13275,2024-05-06 15:52:02,,,,,,,,,,,,,,,10M,138.0,18.154,0.86,0.0,1,0.017,1,,,,,106.0,-17.6
13276,2024-05-06 15:52:03,,,,,,,,,,,,,,,10M,0.0,18.154,0.0,0.0,1,0.0,1,,,,,106.0,-17.6
13277,2024-05-06 15:52:04,,,,,,,,,,,,,,,10M,46.3,156.91,0.89,0.0,1,0.00566,1,,,,,106.0,-17.6
13278,2024-05-06 15:52:05,,,,,,,,,,,,,,,10M,718.0,9.204,0.8,0.0,1,0.0877,1,,,,,106.0,-17.6
13279,2024-05-06 15:52:06,,,,,,,,,,,,,,,10M,127.0,65.654,0.68,0.0,1,0.0156,1,,,,,106.0,-17.6
13280,2024-05-06 15:52:07,,,,,,,,,,,,,,,10M,417.0,62.079,0.94,0.0,1,0.0509,1,,,,,106.0,-17.6
13281,2024-05-06 15:52:08,,,,,,,,,,,,,,,10M,452.0,83.206,0.98,0.0,1,0.0551,1,,,,,106.0,-17.6
13282,2024-05-06 15:52:09,,,,,,,,,,,,,,,10M,544.0,17.729,0.93,0.0,1,0.0665,1,,,,,106.0,-17.6
13283,2024-05-06 15:52:10,,,,,,,,,,,,,,,10M,0.0,17.729,0.0,0.0,1,0.0,1,,,,,106.0,-17.6
13284,2024-05-06 15:52:11,,,,,,,,,,,,,,,10M,1.63,62.282,0.96,0.0,1,0.199,1,925,1,9456,1,106.0,-17.6
13285,2024-05-06 15:52:12,,,,,,,,,,,,,,,10M,1.16,30.806,0.97,0.0,1,0.141,1,,,,,106.0,-17.6
13286,2024-05-06 15:52:13,100,0,0,7194,0,7738,100,100,100,100,2024-05-06 15:52:13,1,3,2024-05-06 15:52:13,10M,359.0,54.676,0.97,0.0,1,0.0438,1,,,,,106.0,-17.6
13287,2024-05-06 15:52:13,100,0,0,6626,0,7173,105,8,0,92,2024-05-06 15:52:13,1,1,2024-05-06 15:52:13,10M,359.0,54.676,0.97,0.0,1,0.0438,1,,,,,106.0,-17.6
13288,2024-05-06 15:52:13,100,0,1,6059,1,6830,100,100,100,100,2024-05-06 15:52:13,1,2,2024-05-06 15:52:13,10M,359.0,54.676,0.97,0.0,1,0.0438,1,,,,,106.0,-17.6
13289,2024-05-06 15:52:14,,,,,,,,,,,,,,,10M,1.21,10.82,0.91,0.0,1,0.147,1,931,1,3813,2,106.0,-17.6
13290,2024-05-06 15:52:15,,,,,,,,,,,,,,,10M,753.0,15.113,0.91,0.0,1,0.09190000000000001,1,,,,,106.0,-17.6
