,_time,DRB.PacketSuccessRateUlgNBUu,DRB.RlcPacketDropRateDl,DRB.RlcSduTransmittedVolumeDL,DRB.RlcSduTransmittedVolumeUL,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbAvailDl,RRU.PrbAvailUl,RRU.PrbTotDl,RRU.PrbTotUl,collectStartTime,test_number,ue_nr,bandwidth_required,noise_amplitude,prb
197,2024-06-17 15:32:06+00:00,100,0,0,1373,0,1378,51,31,1,40,2024-06-17 15:32:06,1,1,1M,-26.0,52.0
198,2024-06-17 15:32:07+00:00,100,0,1,1338,1,1347,51,34,1,34,2024-06-17 15:32:07,1,1,1M,-26.0,52.0
199,2024-06-17 15:32:08+00:00,100,0,0,1456,0,1461,51,31,1,40,2024-06-17 15:32:08,1,1,1M,-26.0,52.0
200,2024-06-17 15:32:10+00:00,100,0,0,1349,0,1354,51,31,1,40,2024-06-17 15:32:10,1,1,1M,-26.0,52.0
201,2024-06-17 15:32:11+00:00,100,0,1,1350,1,1356,51,34,1,34,2024-06-17 15:32:11,1,1,1M,-26.0,52.0
202,2024-06-17 15:32:12+00:00,100,0,0,1361,0,1366,51,31,1,40,2024-06-17 15:32:12,1,1,1M,-26.0,52.0
203,2024-06-17 15:32:14+00:00,100,0,0,1325,0,1335,51,32,1,38,2024-06-17 15:32:14,1,1,1M,-24.0,52.0
204,2024-06-17 15:32:15+00:00,100,0,1,1421,1,1431,51,35,1,32,2024-06-17 15:32:15,1,1,1M,-24.0,52.0
205,2024-06-17 15:32:17+00:00,100,0,0,1408,0,1418,51,33,1,36,2024-06-17 15:32:17,1,1,1M,-24.0,52.0
206,2024-06-17 15:32:18+00:00,100,0,0,1432,0,1429,51,31,1,40,2024-06-17 15:32:18,1,1,1M,-24.0,52.0
207,2024-06-17 15:32:19+00:00,100,0,1,1397,1,1407,51,35,1,32,2024-06-17 15:32:19,1,1,1M,-24.0,52.0
208,2024-06-17 15:32:21+00:00,100,0,0,1550,0,1584,51,29,1,44,2024-06-17 15:32:21,1,1,1M,-24.0,52.0
209,2024-06-17 15:32:22+00:00,100,0,1,1373,1,1379,51,33,1,36,2024-06-17 15:32:22,1,1,1M,-24.0,52.0
210,2024-06-17 15:32:24+00:00,100,0,0,1444,0,1454,51,36,1,30,2024-06-17 15:32:24,1,1,1M,-24.0,52.0
211,2024-06-17 15:32:25+00:00,100,0,0,1373,0,1378,51,32,1,38,2024-06-17 15:32:25,1,1,1M,-24.0,52.0
212,2024-06-17 15:32:26+00:00,100,0,1,1385,1,1391,51,37,1,28,2024-06-17 15:32:26,1,1,1M,-24.0,52.0
213,2024-06-17 15:32:28+00:00,100,0,0,1373,0,1382,51,32,1,38,2024-06-17 15:32:28,1,1,1M,-24.0,52.0
214,2024-06-17 15:32:29+00:00,100,0,0,1361,0,1395,51,35,1,32,2024-06-17 15:32:29,1,1,1M,-24.0,52.0
215,2024-06-17 15:32:30+00:00,100,0,1,1385,1,1381,51,30,1,42,2024-06-17 15:32:30,1,1,1M,-24.0,52.0
216,2024-06-17 15:32:32+00:00,100,0,0,1432,0,1448,51,34,1,34,2024-06-17 15:32:32,1,1,1M,-24.0,52.0
217,2024-06-17 15:32:33+00:00,100,0,1,1421,1,1438,51,31,1,40,2024-06-17 15:32:33,1,1,1M,-24.0,52.0
218,2024-06-17 15:32:34+00:00,100,0,0,1349,0,1368,51,33,1,36,2024-06-17 15:32:34,1,1,1M,-24.0,52.0
219,2024-06-17 15:32:36+00:00,100,0,0,1361,0,1361,51,33,1,36,2024-06-17 15:32:36,1,1,1M,-24.0,52.0
220,2024-06-17 15:32:37+00:00,100,0,1,1433,1,1438,51,32,1,38,2024-06-17 15:32:37,1,1,1M,-24.0,52.0
221,2024-06-17 15:32:38+00:00,100,0,0,1373,0,1411,51,31,1,40,2024-06-17 15:32:38,1,1,1M,-24.0,52.0
222,2024-06-17 15:32:40+00:00,100,0,0,1456,0,1461,51,32,1,38,2024-06-17 15:32:40,1,1,1M,-24.0,52.0
223,2024-06-17 15:32:41+00:00,100,0,1,1397,1,1407,51,34,1,34,2024-06-17 15:32:41,1,1,1M,-24.0,52.0
224,2024-06-17 15:32:43+00:00,100,0,0,1385,0,1391,51,35,1,32,2024-06-17 15:32:43,1,1,1M,-24.0,52.0
225,2024-06-17 15:32:44+00:00,100,0,0,1361,0,1365,51,32,1,38,2024-06-17 15:32:44,1,1,1M,-24.0,52.0
226,2024-06-17 15:32:45+00:00,100,0,1,1409,1,1419,51,32,1,38,2024-06-17 15:32:45,1,1,1M,-24.0,52.0
227,2024-06-17 15:32:47+00:00,100,0,0,1408,0,1409,51,32,1,38,2024-06-17 15:32:47,1,1,1M,-24.0,52.0
228,2024-06-17 15:32:48+00:00,100,0,0,1373,0,1394,51,33,1,36,2024-06-17 15:32:48,1,1,1M,-24.0,52.0
229,2024-06-17 15:32:50+00:00,100,0,1,1468,1,1473,51,30,1,42,2024-06-17 15:32:50,1,1,1M,-24.0,52.0
230,2024-06-17 15:32:51+00:00,100,0,0,1444,0,1450,51,34,1,34,2024-06-17 15:32:51,1,1,1M,-24.0,52.0
231,2024-06-17 15:32:52+00:00,100,0,1,1456,1,1466,51,35,1,32,2024-06-17 15:32:52,1,1,1M,-24.0,52.0
232,2024-06-17 15:32:54+00:00,100,0,0,1456,0,1463,51,37,1,28,2024-06-17 15:32:54,1,1,1M,-24.0,52.0
233,2024-06-17 15:32:55+00:00,100,0,0,1314,0,1318,51,33,1,36,2024-06-17 15:32:55,1,1,1M,-24.0,52.0
234,2024-06-17 15:32:56+00:00,100,0,1,1373,1,1396,51,30,1,42,2024-06-17 15:32:56,1,1,1M,-24.0,52.0
235,2024-06-17 15:32:58+00:00,100,0,0,1432,0,1437,51,33,1,36,2024-06-17 15:32:58,1,1,1M,-24.0,52.0
236,2024-06-17 15:32:59+00:00,100,0,1,1373,1,1390,51,31,1,40,2024-06-17 15:32:59,1,1,1M,-24.0,52.0
237,2024-06-17 15:33:00+00:00,100,0,0,1349,0,1355,51,30,1,42,2024-06-17 15:33:00,1,1,1M,-24.0,52.0
238,2024-06-17 15:33:02+00:00,100,0,0,1337,0,1351,51,34,1,34,2024-06-17 15:33:02,1,1,1M,-24.0,52.0
239,2024-06-17 15:33:03+00:00,100,0,1,1385,1,1391,51,33,1,36,2024-06-17 15:33:03,1,1,1M,-24.0,52.0
240,2024-06-17 15:33:04+00:00,100,0,0,1361,0,1366,51,33,1,36,2024-06-17 15:33:04,1,1,1M,-24.0,52.0
241,2024-06-17 15:33:06+00:00,100,0,0,1420,0,1426,51,31,1,40,2024-06-17 15:33:06,1,1,1M,-24.0,52.0
242,2024-06-17 15:33:07+00:00,100,0,1,1456,1,1462,51,36,1,30,2024-06-17 15:33:07,1,1,1M,-24.0,52.0
243,2024-06-17 15:33:09+00:00,100,0,0,1337,0,1351,51,31,1,40,2024-06-17 15:33:09,1,1,1M,-24.0,52.0
244,2024-06-17 15:33:10+00:00,100,0,0,1408,0,1412,51,31,1,40,2024-06-17 15:33:10,1,1,1M,-24.0,52.0
245,2024-06-17 15:33:11+00:00,100,0,1,1433,1,1438,51,29,1,44,2024-06-17 15:33:11,1,1,1M,-24.0,52.0
246,2024-06-17 15:33:13+00:00,100,0,0,1396,0,1415,51,33,1,36,2024-06-17 15:33:13,1,1,1M,-24.0,52.0
247,2024-06-17 15:33:14+00:00,100,0,0,1385,0,1389,51,33,1,36,2024-06-17 15:33:14,1,1,1M,-24.0,52.0
248,2024-06-17 15:33:16+00:00,100,0,1,1468,1,1469,51,31,1,40,2024-06-17 15:33:16,1,1,1M,-24.0,52.0
249,2024-06-17 15:33:17+00:00,100,0,0,1503,0,1509,51,31,1,40,2024-06-17 15:33:17,1,1,1M,-24.0,52.0
250,2024-06-17 15:33:18+00:00,100,0,1,1444,1,1457,51,30,1,42,2024-06-17 15:33:18,1,1,1M,-24.0,52.0
251,2024-06-17 15:33:20+00:00,100,0,0,1432,0,1433,51,31,1,40,2024-06-17 15:33:20,1,1,1M,-24.0,52.0
252,2024-06-17 15:33:21+00:00,100,0,0,1338,0,1343,51,34,1,34,2024-06-17 15:33:21,1,1,1M,-24.0,52.0
253,2024-06-17 15:33:22+00:00,100,0,1,1361,1,1367,51,33,1,36,2024-06-17 15:33:22,1,1,1M,-24.0,52.0
254,2024-06-17 15:33:24+00:00,100,0,0,1361,0,1378,51,34,1,34,2024-06-17 15:33:24,1,1,1M,-24.0,52.0
255,2024-06-17 15:33:25+00:00,100,0,1,1373,1,1369,51,33,1,36,2024-06-17 15:33:25,1,1,1M,-24.0,52.0
256,2024-06-17 15:33:27+00:00,100,0,0,1479,0,1483,51,28,1,46,2024-06-17 15:33:27,1,1,1M,-24.0,52.0
257,2024-06-17 15:33:28+00:00,100,0,0,1361,0,1367,51,35,1,32,2024-06-17 15:33:28,1,1,1M,-24.0,52.0
258,2024-06-17 15:33:29+00:00,100,0,1,1373,1,1383,51,32,1,38,2024-06-17 15:33:29,1,1,1M,-24.0,52.0
259,2024-06-17 15:33:31+00:00,100,0,0,1361,0,1367,51,34,1,34,2024-06-17 15:33:31,1,1,1M,-24.0,52.0
260,2024-06-17 15:33:32+00:00,100,0,0,1432,0,1447,51,32,1,38,2024-06-17 15:33:32,1,1,1M,-24.0,52.0
261,2024-06-17 15:33:33+00:00,100,0,1,1373,1,1379,51,33,1,36,2024-06-17 15:33:33,1,1,1M,-24.0,52.0
262,2024-06-17 15:33:35+00:00,100,0,0,1467,0,1485,51,30,1,42,2024-06-17 15:33:35,1,1,1M,-24.0,52.0
263,2024-06-17 15:33:36+00:00,100,0,0,1396,0,1406,51,33,1,36,2024-06-17 15:33:36,1,1,1M,-24.0,52.0
264,2024-06-17 15:33:37+00:00,100,0,1,1350,1,1363,51,30,1,42,2024-06-17 15:33:37,1,1,1M,-24.0,52.0
265,2024-06-17 15:33:39+00:00,100,0,0,1456,0,1458,51,34,1,34,2024-06-17 15:33:39,1,1,1M,-24.0,52.0
266,2024-06-17 15:33:40+00:00,100,0,1,1362,1,1367,51,33,1,36,2024-06-17 15:33:40,1,1,1M,-24.0,52.0
267,2024-06-17 15:33:42+00:00,100,0,0,1396,0,1418,51,32,1,38,2024-06-17 15:33:42,1,1,1M,-24.0,52.0
268,2024-06-17 15:33:43+00:00,100,0,0,1408,0,1414,51,33,1,36,2024-06-17 15:33:43,1,1,1M,-24.0,52.0
269,2024-06-17 15:33:44+00:00,100,0,1,1362,1,1367,51,32,1,38,2024-06-17 15:33:44,1,1,1M,-24.0,52.0
270,2024-06-17 15:33:46+00:00,100,0,0,1349,0,1366,51,33,1,36,2024-06-17 15:33:46,1,1,1M,-24.0,52.0
271,2024-06-17 15:33:47+00:00,100,0,0,1373,0,1370,51,31,1,40,2024-06-17 15:33:47,1,1,1M,-24.0,52.0
272,2024-06-17 15:33:48+00:00,100,0,1,1397,1,1414,51,34,1,34,2024-06-17 15:33:48,1,1,1M,-24.0,52.0
273,2024-06-17 15:33:50+00:00,100,0,0,1337,0,1351,51,32,1,38,2024-06-17 15:33:50,1,1,1M,-24.0,52.0
274,2024-06-17 15:33:51+00:00,100,0,0,1396,0,1398,51,34,1,34,2024-06-17 15:33:51,1,1,1M,-24.0,52.0
275,2024-06-17 15:33:52+00:00,100,0,1,1350,1,1350,51,32,1,38,2024-06-17 15:33:52,1,1,1M,-24.0,52.0
276,2024-06-17 15:33:54+00:00,100,0,0,1361,0,1371,51,32,1,38,2024-06-17 15:33:54,1,1,1M,-24.0,52.0
277,2024-06-17 15:33:55+00:00,100,0,0,1349,0,1350,51,31,1,40,2024-06-17 15:33:55,1,1,1M,-24.0,52.0
278,2024-06-17 15:33:56+00:00,100,0,1,1362,1,1367,51,34,1,34,2024-06-17 15:33:56,1,1,1M,-24.0,52.0
279,2024-06-17 15:33:58+00:00,100,0,0,1408,0,1413,51,28,1,46,2024-06-17 15:33:58,1,1,1M,-24.0,52.0
280,2024-06-17 15:33:59+00:00,100,0,0,1420,0,1432,51,32,1,38,2024-06-17 15:33:59,1,1,1M,-24.0,52.0
281,2024-06-17 15:34:00+00:00,100,0,1,1468,1,1480,51,31,1,40,2024-06-17 15:34:00,1,1,1M,-24.0,52.0
282,2024-06-17 15:34:02+00:00,100,0,0,1337,0,1344,51,30,1,42,2024-06-17 15:34:02,1,1,1M,-24.0,52.0
283,2024-06-17 15:34:03+00:00,100,0,1,1444,1,1449,51,32,1,38,2024-06-17 15:34:03,1,1,1M,-24.0,52.0
284,2024-06-17 15:34:05+00:00,100,0,0,1337,0,1346,51,32,1,38,2024-06-17 15:34:05,1,1,1M,-24.0,52.0
285,2024-06-17 15:34:06+00:00,100,0,0,1337,0,1341,51,29,1,44,2024-06-17 15:34:06,1,1,1M,-24.0,52.0
286,2024-06-17 15:34:07+00:00,100,0,1,1362,1,1372,51,33,1,36,2024-06-17 15:34:07,1,1,1M,-24.0,52.0
287,2024-06-17 15:34:09+00:00,100,0,0,1373,0,1378,51,32,1,38,2024-06-17 15:34:09,1,1,1M,-24.0,52.0
288,2024-06-17 15:34:10+00:00,100,0,0,1396,0,1407,51,33,1,36,2024-06-17 15:34:10,1,1,1M,-24.0,52.0
289,2024-06-17 15:34:11+00:00,100,0,1,1338,1,1334,51,31,1,40,2024-06-17 15:34:11,1,1,1M,-24.0,52.0
290,2024-06-17 15:34:13+00:00,100,0,0,1349,0,1371,51,34,1,34,2024-06-17 15:34:13,1,1,1M,-22.0,52.0
291,2024-06-17 15:34:14+00:00,100,0,0,1396,0,1397,51,32,1,38,2024-06-17 15:34:14,1,1,1M,-22.0,52.0
292,2024-06-17 15:34:15+00:00,100,0,1,1480,1,1494,51,29,1,44,2024-06-17 15:34:15,1,1,1M,-22.0,52.0
293,2024-06-17 15:34:17+00:00,100,0,0,1432,0,1452,51,33,1,36,2024-06-17 15:34:17,1,1,1M,-22.0,52.0
294,2024-06-17 15:34:18+00:00,100,0,0,1361,0,1376,51,32,1,38,2024-06-17 15:34:18,1,1,1M,-22.0,52.0
295,2024-06-17 15:34:19+00:00,100,0,1,1397,1,1414,51,31,1,40,2024-06-17 15:34:19,1,1,1M,-22.0,52.0
296,2024-06-17 15:34:21+00:00,100,0,0,1385,0,1404,51,35,1,32,2024-06-17 15:34:21,1,1,1M,-22.0,52.0
297,2024-06-17 15:34:22+00:00,100,0,0,1396,0,1399,51,35,1,32,2024-06-17 15:34:22,1,1,1M,-22.0,52.0
298,2024-06-17 15:34:24+00:00,100,0,1,1409,1,1437,51,36,1,30,2024-06-17 15:34:24,1,1,1M,-22.0,52.0
299,2024-06-17 15:34:25+00:00,100,0,0,1396,0,1399,51,31,1,40,2024-06-17 15:34:25,1,1,1M,-22.0,52.0
300,2024-06-17 15:34:26+00:00,100,0,1,1433,1,1434,51,32,1,38,2024-06-17 15:34:26,1,1,1M,-22.0,52.0
301,2024-06-17 15:34:28+00:00,100,0,0,1337,0,1343,51,33,1,36,2024-06-17 15:34:28,1,1,1M,-22.0,52.0
302,2024-06-17 15:34:29+00:00,100,0,0,1385,0,1406,51,30,1,42,2024-06-17 15:34:29,1,1,1M,-22.0,52.0
303,2024-06-17 15:34:30+00:00,100,0,1,1350,1,1372,51,34,1,34,2024-06-17 15:34:30,1,1,1M,-22.0,52.0
304,2024-06-17 15:34:32+00:00,100,0,0,1373,0,1381,51,33,1,36,2024-06-17 15:34:32,1,1,1M,-22.0,52.0
305,2024-06-17 15:34:33+00:00,100,0,0,1396,0,1402,51,30,1,42,2024-06-17 15:34:33,1,1,1M,-22.0,52.0
306,2024-06-17 15:34:34+00:00,100,0,1,1421,1,1425,51,31,1,40,2024-06-17 15:34:34,1,1,1M,-22.0,52.0
307,2024-06-17 15:34:36+00:00,100,0,0,1385,0,1400,51,33,1,36,2024-06-17 15:34:36,1,1,1M,-22.0,52.0
308,2024-06-17 15:34:37+00:00,100,0,1,1539,1,1545,51,31,1,40,2024-06-17 15:34:37,1,1,1M,-22.0,52.0
309,2024-06-17 15:34:39+00:00,100,0,0,1385,0,1392,51,33,1,36,2024-06-17 15:34:39,1,1,1M,-22.0,52.0
310,2024-06-17 15:34:40+00:00,100,0,0,1396,0,1399,51,31,1,40,2024-06-17 15:34:40,1,1,1M,-22.0,52.0
311,2024-06-17 15:34:41+00:00,100,0,1,1362,1,1387,51,33,1,36,2024-06-17 15:34:41,1,1,1M,-22.0,52.0
312,2024-06-17 15:34:43+00:00,100,0,0,1373,0,1383,51,33,1,36,2024-06-17 15:34:43,1,1,1M,-22.0,52.0
313,2024-06-17 15:34:44+00:00,100,0,0,1349,0,1377,51,30,1,42,2024-06-17 15:34:44,1,1,1M,-22.0,52.0
314,2024-06-17 15:34:45+00:00,100,0,1,1362,1,1371,51,31,1,40,2024-06-17 15:34:45,1,1,1M,-22.0,52.0
315,2024-06-17 15:34:47+00:00,100,0,0,1432,0,1437,51,32,1,38,2024-06-17 15:34:47,1,1,1M,-22.0,52.0
316,2024-06-17 15:34:48+00:00,100,0,0,1467,0,1481,51,29,1,44,2024-06-17 15:34:48,1,1,1M,-22.0,52.0
317,2024-06-17 15:34:49+00:00,100,0,1,1385,1,1408,51,34,1,34,2024-06-17 15:34:49,1,1,1M,-22.0,52.0
318,2024-06-17 15:34:51+00:00,100,0,0,1385,0,1401,51,33,1,36,2024-06-17 15:34:51,1,1,1M,-22.0,52.0
319,2024-06-17 15:34:52+00:00,100,0,0,1361,0,1366,51,31,1,40,2024-06-17 15:34:52,1,1,1M,-22.0,52.0
320,2024-06-17 15:34:54+00:00,100,0,1,1385,1,1390,51,33,1,36,2024-06-17 15:34:54,1,1,1M,-22.0,52.0
321,2024-06-17 15:34:55+00:00,100,0,0,1325,0,1335,51,31,1,40,2024-06-17 15:34:55,1,1,1M,-22.0,52.0
322,2024-06-17 15:34:56+00:00,100,0,0,1361,0,1374,51,35,1,32,2024-06-17 15:34:56,1,1,1M,-22.0,52.0
323,2024-06-17 15:34:58+00:00,100,0,1,1421,1,1421,51,30,1,42,2024-06-17 15:34:58,1,1,1M,-22.0,52.0
324,2024-06-17 15:34:59+00:00,100,0,0,1349,0,1353,51,29,1,44,2024-06-17 15:34:59,1,1,1M,-22.0,52.0
325,2024-06-17 15:35:00+00:00,100,0,1,1468,1,1489,51,29,1,44,2024-06-17 15:35:00,1,1,1M,-22.0,52.0
326,2024-06-17 15:35:02+00:00,100,0,0,1420,0,1425,51,32,1,38,2024-06-17 15:35:02,1,1,1M,-22.0,52.0
327,2024-06-17 15:35:03+00:00,100,0,0,1361,0,1373,51,31,1,40,2024-06-17 15:35:03,1,1,1M,-22.0,52.0
328,2024-06-17 15:35:04+00:00,100,0,1,1373,1,1378,51,30,1,42,2024-06-17 15:35:04,1,1,1M,-22.0,52.0
329,2024-06-17 15:35:06+00:00,100,0,0,1479,0,1517,51,30,1,42,2024-06-17 15:35:06,1,1,1M,-22.0,52.0
330,2024-06-17 15:35:11+00:00,100,0,2,4179,2,4193,51,27,1,48,2024-06-17 15:35:11,1,1,1M,-22.0,52.0
331,2024-06-17 15:35:13+00:00,100,0,2,2522,2,2552,51,17,1,67,2024-06-17 15:35:13,1,1,1M,-22.0,52.0
332,2024-06-17 15:35:14+00:00,100,0,1,1610,1,1606,51,28,1,46,2024-06-17 15:35:14,1,1,1M,-22.0,52.0
333,2024-06-17 15:35:17+00:00,100,0,1,2273,1,2280,51,26,1,50,2024-06-17 15:35:17,1,1,1M,-22.0,52.0
334,2024-06-17 15:35:18+00:00,100,0,0,1420,0,1431,51,31,1,40,2024-06-17 15:35:18,1,1,1M,-22.0,52.0
335,2024-06-17 15:35:19+00:00,100,0,1,1444,1,1443,51,27,1,48,2024-06-17 15:35:19,1,1,1M,-22.0,52.0
336,2024-06-17 15:35:21+00:00,100,0,0,1574,0,1579,51,29,1,44,2024-06-17 15:35:21,1,1,1M,-22.0,52.0
337,2024-06-17 15:35:22+00:00,100,0,1,1421,1,1430,51,31,1,40,2024-06-17 15:35:22,1,1,1M,-22.0,52.0
338,2024-06-17 15:35:24+00:00,100,0,0,1538,0,1548,51,33,1,36,2024-06-17 15:35:24,1,1,1M,-22.0,52.0
339,2024-06-17 15:35:25+00:00,100,0,0,1420,0,1427,51,33,1,36,2024-06-17 15:35:25,1,1,1M,-22.0,52.0
340,2024-06-17 15:35:27+00:00,100,0,1,1385,1,1395,51,31,1,40,2024-06-17 15:35:27,1,1,1M,-22.0,52.0
341,2024-06-17 15:35:28+00:00,100,0,0,1550,0,1551,51,29,1,44,2024-06-17 15:35:28,1,1,1M,-22.0,52.0
342,2024-06-17 15:35:29+00:00,100,0,1,1385,1,1398,51,32,1,38,2024-06-17 15:35:29,1,1,1M,-22.0,52.0
343,2024-06-17 15:35:31+00:00,100,0,0,1337,0,1365,51,31,1,40,2024-06-17 15:35:31,1,1,1M,-22.0,52.0
344,2024-06-17 15:35:32+00:00,100,0,0,1314,0,1307,51,31,1,40,2024-06-17 15:35:32,1,1,1M,-22.0,52.0
345,2024-06-17 15:35:33+00:00,100,0,1,1362,1,1368,51,34,1,34,2024-06-17 15:35:33,1,1,1M,-22.0,52.0
346,2024-06-17 15:35:35+00:00,100,0,0,1349,0,1355,51,35,1,32,2024-06-17 15:35:35,1,1,1M,-22.0,52.0
347,2024-06-17 15:35:36+00:00,100,0,0,1361,0,1376,51,35,1,32,2024-06-17 15:35:36,1,1,1M,-22.0,52.0
348,2024-06-17 15:35:37+00:00,100,0,1,1456,1,1457,51,33,1,36,2024-06-17 15:35:37,1,1,1M,-22.0,52.0
349,2024-06-17 15:35:39+00:00,100,0,0,1337,0,1339,51,34,1,34,2024-06-17 15:35:39,1,1,1M,-22.0,52.0
350,2024-06-17 15:35:40+00:00,100,0,0,1314,0,1318,51,31,1,40,2024-06-17 15:35:40,1,1,1M,-22.0,52.0
351,2024-06-17 15:35:41+00:00,100,0,1,1350,1,1367,51,32,1,38,2024-06-17 15:35:41,1,1,1M,-22.0,52.0
352,2024-06-17 15:35:43+00:00,100,0,0,1361,0,1366,51,31,1,40,2024-06-17 15:35:43,1,1,1M,-22.0,52.0
353,2024-06-17 15:35:44+00:00,100,0,0,1396,0,1401,51,33,1,36,2024-06-17 15:35:44,1,1,1M,-22.0,52.0
354,2024-06-17 15:35:45+00:00,100,0,1,1350,1,1363,51,30,1,42,2024-06-17 15:35:45,1,1,1M,-22.0,52.0
355,2024-06-17 15:35:47+00:00,100,0,0,1361,0,1370,51,33,1,36,2024-06-17 15:35:47,1,1,1M,-22.0,52.0
356,2024-06-17 15:35:48+00:00,100,0,0,1361,0,1362,51,32,1,38,2024-06-17 15:35:48,1,1,1M,-22.0,52.0
357,2024-06-17 15:35:49+00:00,100,0,1,1385,1,1390,51,29,1,44,2024-06-17 15:35:49,1,1,1M,-22.0,52.0
358,2024-06-17 15:35:51+00:00,100,0,0,1373,0,1378,51,30,1,42,2024-06-17 15:35:51,1,1,1M,-22.0,52.0
359,2024-06-17 15:35:52+00:00,100,0,0,1325,0,1330,51,31,1,40,2024-06-17 15:35:52,1,1,1M,-22.0,52.0
360,2024-06-17 15:35:53+00:00,100,0,1,1362,1,1388,51,29,1,44,2024-06-17 15:35:53,1,1,1M,-22.0,52.0
361,2024-06-17 15:35:55+00:00,100,0,0,1361,0,1374,51,30,1,42,2024-06-17 15:35:55,1,1,1M,-22.0,52.0
362,2024-06-17 15:35:56+00:00,100,0,0,1361,0,1386,51,33,1,36,2024-06-17 15:35:56,1,1,1M,-22.0,52.0
363,2024-06-17 15:35:57+00:00,100,0,1,1444,1,1450,51,33,1,36,2024-06-17 15:35:57,1,1,1M,-22.0,52.0
364,2024-06-17 15:35:59+00:00,100,0,0,1349,0,1358,51,31,1,40,2024-06-17 15:35:59,1,1,1M,-22.0,52.0
365,2024-06-17 15:36:00+00:00,100,0,0,1385,0,1386,51,32,1,38,2024-06-17 15:36:00,1,1,1M,-22.0,52.0
366,2024-06-17 15:36:01+00:00,100,0,1,1373,1,1379,51,33,1,36,2024-06-17 15:36:01,1,1,1M,-22.0,52.0
367,2024-06-17 15:36:03+00:00,100,0,0,1337,0,1359,51,30,1,42,2024-06-17 15:36:03,1,1,1M,-22.0,52.0
368,2024-06-17 15:36:04+00:00,100,0,0,1373,0,1378,51,31,1,40,2024-06-17 15:36:04,1,1,1M,-22.0,52.0
369,2024-06-17 15:36:05+00:00,100,0,1,1350,1,1366,51,33,1,36,2024-06-17 15:36:05,1,1,1M,-22.0,52.0
370,2024-06-17 15:36:07+00:00,100,0,0,1432,0,1437,51,34,1,34,2024-06-17 15:36:07,1,1,1M,-22.0,52.0
371,2024-06-17 15:36:08+00:00,100,0,0,1420,0,1430,51,34,1,34,2024-06-17 15:36:08,1,1,1M,-22.0,52.0
372,2024-06-17 15:36:10+00:00,100,0,1,1444,1,1458,51,30,1,42,2024-06-17 15:36:10,1,1,1M,-22.0,52.0
373,2024-06-17 15:36:11+00:00,100,0,0,1467,0,1466,51,33,1,36,2024-06-17 15:36:11,1,1,1M,-22.0,52.0
374,2024-06-17 15:36:12+00:00,100,0,1,1373,1,1384,51,32,1,38,2024-06-17 15:36:12,1,1,1M,-22.0,52.0
375,2024-06-17 15:36:14+00:00,100,0,0,1349,0,1361,51,31,1,40,2024-06-17 15:36:14,1,1,1M,-20.0,52.0
376,2024-06-17 15:36:15+00:00,100,0,0,1349,0,1358,51,33,1,36,2024-06-17 15:36:15,1,1,1M,-20.0,52.0
377,2024-06-17 15:36:16+00:00,100,0,1,1421,1,1426,51,32,1,38,2024-06-17 15:36:16,1,1,1M,-20.0,52.0
378,2024-06-17 15:36:18+00:00,100,0,0,1373,0,1386,51,34,1,34,2024-06-17 15:36:18,1,1,1M,-20.0,52.0
379,2024-06-17 15:36:19+00:00,100,0,0,1432,0,1449,51,31,1,40,2024-06-17 15:36:19,1,1,1M,-20.0,52.0
380,2024-06-17 15:36:21+00:00,100,0,1,1373,1,1379,51,30,1,42,2024-06-17 15:36:21,1,1,1M,-20.0,52.0
381,2024-06-17 15:36:22+00:00,100,0,0,1349,0,1354,51,30,1,42,2024-06-17 15:36:22,1,1,1M,-20.0,52.0
382,2024-06-17 15:36:23+00:00,100,0,0,1385,0,1394,51,34,1,34,2024-06-17 15:36:23,1,1,1M,-20.0,52.0
383,2024-06-17 15:36:25+00:00,100,0,1,1385,1,1387,51,32,1,38,2024-06-17 15:36:25,1,1,1M,-20.0,52.0
384,2024-06-17 15:36:26+00:00,100,0,0,1349,0,1358,51,33,1,36,2024-06-17 15:36:26,1,1,1M,-20.0,52.0
385,2024-06-17 15:36:27+00:00,100,0,0,1361,0,1366,51,30,1,42,2024-06-17 15:36:27,1,1,1M,-20.0,52.0
386,2024-06-17 15:36:29+00:00,100,0,1,1433,1,1434,51,34,1,34,2024-06-17 15:36:29,1,1,1M,-20.0,52.0
387,2024-06-17 15:36:30+00:00,100,0,0,1432,0,1438,51,33,1,36,2024-06-17 15:36:30,1,1,1M,-20.0,52.0
388,2024-06-17 15:36:31+00:00,100,0,1,1409,1,1427,51,34,1,34,2024-06-17 15:36:31,1,1,1M,-20.0,52.0
389,2024-06-17 15:36:33+00:00,100,0,0,1337,0,1349,51,36,1,30,2024-06-17 15:36:33,1,1,1M,-20.0,52.0
390,2024-06-17 15:36:34+00:00,100,0,0,1396,0,1413,51,33,1,36,2024-06-17 15:36:34,1,1,1M,-20.0,52.0
391,2024-06-17 15:36:36+00:00,100,0,1,1444,1,1445,51,30,1,42,2024-06-17 15:36:36,1,1,1M,-20.0,52.0
392,2024-06-17 15:36:37+00:00,100,0,0,1373,0,1386,51,29,1,44,2024-06-17 15:36:37,1,1,1M,-20.0,52.0
393,2024-06-17 15:36:38+00:00,100,0,0,1373,0,1390,51,34,1,34,2024-06-17 15:36:38,1,1,1M,-20.0,52.0
