,bandwidth_required,bitrate,jitter,lost_percentage,path_loss,transfer,ue_nr,DRB.PacketSuccessRateUlgNBUu,DRB.RlcPacketDropRateDl,DRB.RlcSduTransmittedVolumeDL,DRB.RlcSduTransmittedVolumeUL,DRB.UEThpDl,DRB.UEThpUl,time_latency
335,10000000.0,8.136666666666665,3.229333333333333,0.14666666666666664,1.8799999952316284,0.9793333333333334,1,100.0,0.0,2.0,34303.0,2.0,34416.0,426.3333333333333
343,10000000.0,8.374285714285715,1.9052857142857142,0.1492,1.909999966621399,1.008142857142857,1,100.0,0.0,1.0,34373.0,1.0,34485.0,376.6
347,10000000.0,8.47,2.85,0.15666666666666668,1.909999966621399,1.0243333333333335,1,100.0,0.0,2.0,34338.0,2.0,34450.0,354.0
351,10000000.0,8.393333333333333,1.5670000000000002,0.16333333333333333,1.9333333174387615,1.017,1,100.0,0.0,2.0,34421.0,2.0,34520.0,397.3333333333333
355,10000000.0,8.486666666666666,1.5906666666666667,0.1466666666666667,1.9800000190734863,1.021,1,100.0,0.0,2.0,34303.0,2.0,34411.0,363.5
359,10000000.0,8.44,1.4556666666666667,0.19000000000000003,1.9800000190734863,1.0136666666666667,1,100.0,0.0,2.0,34410.0,2.0,34520.0,437.6666666666667
363,10000000.0,8.476666666666667,2.2783333333333333,0.15666666666666665,1.9800000190734863,1.0176666666666667,1,100.0,0.0,2.0,34374.0,2.0,34485.0,350.6666666666667
379,10000000.0,8.389333333333335,1.9592666666666667,0.1538,0.971999979019165,1.0108666666666666,1,100.0,0.0,2.0,34374.0,2.0,34485.0,381.6
383,10000000.0,8.473333333333334,1.9003333333333334,0.16666666666666666,4.760000228881836,1.017,1,100.0,0.0,2.0,34338.0,2.0,34450.0,336.0
387,10000000.0,8.31,2.0196666666666663,0.15333333333333335,4.760000228881836,0.9996666666666666,1,100.0,0.0,1.0,34302.0,1.0,34411.0,383.5
395,10000000.0,8.407142857142857,2.1432857142857142,0.15928571428571428,4.760000228881836,1.0111428571428571,1,100.0,0.0,2.0,34314.0,2.0,34416.0,362.6666666666667
399,10000000.0,8.409999999999998,2.029333333333333,0.15333333333333332,8.970000267028809,1.0123333333333333,1,100.0,0.0,2.0,34410.0,2.0,34520.0,383.6666666666667
403,10000000.0,8.416666666666666,3.704,0.15333333333333332,8.970000267028809,1.01,1,100.0,0.0,2.0,34339.0,2.0,34446.0,343.6666666666667
411,10000000.0,8.4,1.9475714285714287,0.15999999999999998,7.688571657453265,1.0134285714285713,1,100.0,0.0,2.0,34374.0,2.0,34485.0,382.5
415,10000000.0,8.43,2.015,0.1566666666666667,0.0,1.0103333333333333,1,100.0,0.0,2.0,34339.0,2.0,34450.0,373.6666666666667
419,10000000.0,8.416666666666666,2.0576666666666665,0.16,0.0,1.0123333333333333,1,100.0,0.0,2.0,34303.0,2.0,34411.0,384.5
423,10000000.0,8.35,2.0126666666666666,0.16666666666666666,0.0,1.0106666666666666,1,100.0,0.0,1.0,34337.0,1.0,34450.0,352.0
427,10000000.0,8.386666666666667,2.207,0.141,6.1266663869222,1.0173333333333334,1,100.0,0.0,2.0,34445.0,2.0,34555.0,394.6666666666667
431,10000000.0,8.403333333333334,2.090666666666667,0.16,9.1899995803833,1.0170000000000001,1,100.0,0.0,2.0,34303.0,2.0,34416.0,381.5
435,10000000.0,8.426666666666668,1.9506666666666665,0.12433333333333334,9.1899995803833,1.0066666666666666,1,100.0,0.0,2.0,34338.0,2.0,34446.0,384.5
439,10000000.0,8.459999999999999,1.6756666666666664,0.18000000000000002,9.1899995803833,1.0170000000000001,1,100.0,0.0,2.0,34374.0,2.0,34485.0,355.0
443,10000000.0,7.896666666666667,3.807666666666666,0.15133333333333335,5.800000190734863,0.9556666666666667,1,100.0,0.0,2.0,34314.0,2.0,34416.0,504.5
447,10000000.0,8.42,1.7459999999999998,0.15666666666666665,5.800000190734863,1.014,1,100.0,0.0,2.0,34410.0,2.0,34520.0,390.5
451,10000000.0,8.416666666666666,2.0656666666666665,0.16333333333333333,5.800000190734863,1.0116666666666667,1,100.0,0.0,2.0,34232.0,2.0,34342.0,362.3333333333333
455,10000000.0,8.42,4.564666666666667,0.16333333333333333,5.800000190734863,1.0133333333333334,1,100.0,0.0,2.0,34481.0,2.0,34589.0,428.3333333333333
459,10000000.0,8.406666666666666,1.7703333333333333,0.14933333333333335,8.630000114440918,1.0113333333333332,1,100.0,0.0,2.0,34268.0,2.0,34381.0,317.6666666666667
463,10000000.0,8.273333333333333,2.167,0.16666666666666666,8.630000114440918,1.0010000000000001,1,100.0,0.0,2.0,34445.0,2.0,34554.0,402.6666666666667
467,10000000.0,8.663333333333334,1.768,0.14,8.630000114440918,1.03,1,100.0,0.0,2.0,34339.0,2.0,34446.0,356.0
475,10000000.0,8.494285714285713,2.4664285714285716,0.1542857142857143,2.465714318411691,1.0185714285714285,1,100.0,0.0,1.0,34302.0,1.0,34416.0,348.8
479,10000000.0,8.063333333333333,3.096,0.17666666666666667,0.0,0.9806666666666667,1,100.0,0.0,2.0,34386.0,2.0,34485.0,362.0
483,10000000.0,7.593333333333334,3.593666666666667,0.26,0.0,0.9116666666666667,1,100.0,0.0,1.0,34337.0,1.0,34446.0,331.5
487,10000000.0,7.346666666666668,1.43,0.24433333333333332,2.693333307902018,0.8886666666666666,1,100.0,0.0,2.0,33428.0,2.0,33541.0,281.0
491,10000000.0,8.736666666666666,1.750333333333333,0.05666666666666667,4.039999961853027,1.0476666666666667,1,100.0,0.0,2.0,32173.0,2.0,32275.0,334.3333333333333
495,10000000.0,8.856666666666667,3.4003333333333337,0.14233333333333334,4.039999961853027,1.0566666666666666,1,100.0,0.0,2.0,34374.0,2.0,34485.0,361.0
499,10000000.0,8.59,1.9509999999999998,0.13799999999999998,4.039999961853027,1.032,1,100.0,0.0,2.0,34339.0,2.0,34446.0,272.3333333333333
503,10000000.0,8.343333333333332,2.114333333333333,0.17900000000000002,8.569999694824219,1.0096666666666667,1,100.0,0.0,2.0,34268.0,2.0,34381.0,349.3333333333333
507,10000000.0,9.1,1.587,0.07566666666666667,8.569999694824219,1.0923333333333332,1,100.0,0.0,2.0,34339.0,2.0,34450.0,328.0
511,10000000.0,8.393333333333333,1.6313333333333333,0.16333333333333336,8.569999694824219,1.0153333333333334,1,100.0,0.0,2.0,34386.0,2.0,34485.0,395.6666666666667
515,10000000.0,8.173333333333334,1.8656666666666666,0.17,8.569999694824219,0.9973333333333333,1,100.0,0.0,2.0,34291.0,2.0,34411.0,431.3333333333333
519,10000000.0,8.42,2.0856666666666666,0.14333333333333334,0.0,1.0033333333333332,1,100.0,0.0,2.0,34315.0,2.0,34416.0,355.6666666666667
523,10000000.0,8.41,2.299,0.18333333333333335,0.0,1.01,1,100.0,0.0,2.0,34339.0,2.0,34450.0,323.6666666666667
527,10000000.0,8.723333333333334,1.9816666666666667,0.156,0.0,1.04,1,100.0,0.0,2.0,34410.0,2.0,34520.0,341.5
535,10000000.0,8.415714285714285,2.065428571428572,0.15857142857142856,0.0,1.0147142857142855,1,100.0,0.0,2.0,34374.0,2.0,34485.0,380.5
539,10000000.0,8.493333333333332,1.862,0.16666666666666666,0.0,1.0233333333333332,1,100.0,0.0,1.0,34337.0,1.0,34450.0,355.5
543,10000000.0,8.023333333333333,1.7493333333333334,0.15333333333333332,0.0,0.9636666666666667,1,100.0,0.0,2.0,34445.0,2.0,34554.0,363.5
555,10000000.0,8.388181818181819,1.9562727272727274,0.15454545454545454,0.0,1.0106363636363633,1,100.0,0.0,0.0,34348.0,0.0,34450.0,390.5
559,10000000.0,8.966666666666667,2.0193333333333334,0.15,0.0,1.0756666666666665,1,100.0,0.0,2.0,34338.0,2.0,34450.0,227.0
563,10000000.0,8.233333333333333,2.119333333333333,0.16666666666666666,2.190000057220459,0.9973333333333333,1,100.0,0.0,2.0,34374.0,2.0,34480.0,427.6666666666667
567,10000000.0,8.476666666666667,1.614,0.166,2.190000057220459,1.01,1,100.0,0.0,2.0,34374.0,2.0,34485.0,348.5
571,10000000.0,8.386666666666665,1.5756666666666668,0.16333333333333333,2.190000057220459,1.0076666666666667,1,100.0,0.0,2.0,34374.0,2.0,34485.0,380.0
583,10000000.0,8.414545454545454,1.8000909090909092,0.15818181818181817,0.597272742878307,1.0115454545454547,1,100.0,0.0,0.0,34384.0,0.0,34485.0,376.5
591,10000000.0,8.398571428571428,2.3788571428571426,0.147,1.1071428571428572,1.0127142857142855,1,100.0,0.0,2.0,34374.0,2.0,34485.0,373.4
595,10000000.0,8.416666666666666,1.648,0.13999999999999999,7.75,1.0136666666666667,1,100.0,0.0,2.0,34268.0,2.0,34376.0,412.5
603,10000000.0,8.42142857142857,1.7272857142857145,0.15585714285714286,7.75,1.012142857142857,1,100.0,0.0,0.0,34242.0,0.0,34346.0,428.25
607,10000000.0,8.096666666666668,1.2106666666666668,0.16333333333333333,2.5833333333333335,0.9706666666666667,1,100.0,0.0,2.0,34552.0,2.0,34659.0,429.6666666666667
611,10000000.0,8.44,2.025,0.15333333333333335,0.0,1.0113333333333332,1,100.0,0.0,2.0,34327.0,2.0,34446.0,379.0
615,10000000.0,8.416666666666666,1.5113333333333332,0.15666666666666665,0.0,1.0146666666666666,1,100.0,0.0,2.0,34385.0,2.0,34485.0,396.0
619,10000000.0,8.34,1.4613333333333334,0.17333333333333334,0.0,1.0053333333333334,1,100.0,0.0,2.0,34374.0,2.0,34485.0,421.5
627,10000000.0,8.364285714285716,1.9682857142857144,0.15999999999999998,0.9599999785423279,1.0094285714285713,1,100.0,0.0,1.0,34337.0,1.0,34446.0,374.0
635,10000000.0,8.275714285714285,1.9457142857142855,0.1542857142857143,0.9599999785423279,1.0005714285714287,1,100.0,0.0,1.0,34444.0,1.0,34555.0,392.8
643,10000000.0,8.417142857142858,1.768,0.16,6.340000152587891,1.0088571428571427,1,100.0,0.0,1.0,34337.0,1.0,34446.0,319.0
651,10000000.0,8.352857142857143,1.8864285714285711,0.16142857142857145,6.581428664071219,1.008857142857143,1,100.0,0.0,1.0,34385.0,1.0,34485.0,366.4
655,10000000.0,8.43,1.7169999999999999,0.15,8.029999732971191,1.0133333333333334,1,100.0,0.0,2.0,34303.0,2.0,34416.0,371.0
659,10000000.0,8.416666666666666,1.7356666666666667,0.139,8.029999732971191,1.0136666666666667,1,100.0,0.0,2.0,34410.0,2.0,34515.0,417.6666666666667
667,10000000.0,8.445714285714285,1.7132857142857145,0.16285714285714287,6.0328569412231445,1.0105714285714285,1,100.0,0.0,1.0,34373.0,1.0,34485.0,409.0
671,10000000.0,8.406666666666666,1.6956666666666667,0.16,1.0399999618530273,1.0113333333333332,1,100.0,0.0,1.0,34337.0,1.0,34450.0,408.0
675,10000000.0,8.41,2.220666666666667,0.1466666666666667,1.0399999618530273,1.0126666666666666,1,100.0,0.0,2.0,34338.0,2.0,34446.0,396.0
679,10000000.0,8.413333333333334,1.6473333333333333,0.17666666666666667,1.0399999618530273,1.0113333333333332,1,100.0,0.0,2.0,34374.0,2.0,34485.0,348.6666666666667
683,10000000.0,8.31,2.1226666666666665,0.16,0.6600000262260437,1.006,1,100.0,0.0,2.0,34374.0,2.0,34485.0,409.5
687,10000000.0,8.373333333333333,2.3573333333333335,0.16,0.6600000262260437,1.0073333333333332,1,100.0,0.0,2.0,34374.0,2.0,34485.0,374.0
691,10000000.0,8.386666666666668,1.7533333333333332,0.13166666666666668,0.6600000262260437,1.0183333333333333,1,100.0,0.0,2.0,34338.0,2.0,34446.0,394.6666666666667
695,10000000.0,8.696666666666667,1.67,0.15666666666666665,0.6600000262260437,1.0453333333333334,1,100.0,0.0,2.0,34374.0,2.0,34485.0,382.6666666666667
699,10000000.0,8.406666666666666,2.4483333333333333,0.18000000000000002,11.050000190734863,1.008,1,100.0,0.0,2.0,34315.0,2.0,34416.0,411.0
703,10000000.0,8.41,1.7643333333333333,0.16,11.050000190734863,1.0186666666666666,1,100.0,0.0,2.0,34374.0,2.0,34485.0,417.0
711,10000000.0,8.41,1.6725714285714284,0.15714285714285717,10.77714306967599,1.0077142857142856,1,100.0,0.0,0.0,34372.0,0.0,34485.0,377.6666666666667
715,10000000.0,8.383333333333333,2.374333333333333,0.15666666666666665,9.140000343322754,1.017,1,100.0,0.0,2.0,34339.0,2.0,34450.0,312.0
723,10000000.0,8.411428571428571,1.7770000000000004,0.15571428571428572,9.140000343322754,1.014142857142857,1,100.0,0.0,1.0,34337.0,1.0,34446.0,410.3333333333333
727,10000000.0,8.586666666666666,2.0633333333333335,0.16,12.866666475931803,1.0286666666666666,1,100.0,0.0,2.0,34385.0,2.0,34485.0,394.0
731,10000000.0,8.44,1.8923333333333332,0.16666666666666666,14.729999542236328,1.0166666666666666,1,100.0,0.0,2.0,34303.0,2.0,34416.0,387.5
739,10000000.0,8.40857142857143,1.5452857142857144,0.15857142857142859,14.729999542236328,1.0055714285714286,1,100.0,0.0,1.0,34302.0,1.0,34411.0,420.0
747,10000000.0,7.969999999999999,3.9963333333333337,0.17533333333333334,3.25,0.9579999999999999,1,100.0,0.0,2.0,34374.0,2.0,34485.0,306.0
751,10000000.0,8.71,1.5253333333333332,0.149,3.25,1.048,1,100.0,0.0,2.0,34374.0,2.0,34485.0,348.5
755,10000000.0,8.203333333333333,2.8836666666666666,0.15,3.25,0.9853333333333332,1,100.0,0.0,2.0,34338.0,2.0,34446.0,394.0
759,10000000.0,8.41,1.7633333333333334,0.11466666666666665,5.03000020980835,1.0033333333333332,1,100.0,0.0,2.0,34351.0,2.0,34450.0,409.0
767,10000000.0,8.393333333333333,2.302,0.15666666666666668,5.03000020980835,1.0183333333333333,1,100.0,0.0,2.0,34374.0,2.0,34485.0,401.0
775,10000000.0,8.404285714285715,1.8678571428571427,0.15142857142857147,4.041428634098598,1.0052857142857141,1,100.0,0.0,0.0,34301.0,0.0,34416.0,376.75
779,10000000.0,8.576666666666666,2.6606666666666663,0.17666666666666667,3.299999952316284,1.0313333333333334,1,100.0,0.0,2.0,34374.0,2.0,34485.0,355.3333333333333
783,10000000.0,8.406666666666666,2.704,0.18000000000000002,3.299999952316284,1.0183333333333333,1,100.0,0.0,2.0,34385.0,2.0,34485.0,384.0
795,10000000.0,8.408181818181818,1.8022727272727272,0.15818181818181817,5.509090900421143,1.0096363636363637,1,100.0,0.0,0.0,34407.0,0.0,34520.0,390.5
799,10000000.0,8.406666666666666,1.5146666666666666,0.13366666666666668,6.0,1.0113333333333332,1,100.0,0.0,2.0,34374.0,2.0,34485.0,351.3333333333333
807,10000000.0,8.405714285714286,1.6665714285714286,0.15714285714285717,8.117143086024694,1.0114285714285713,1,100.0,0.0,2.0,34338.0,2.0,34450.0,396.6666666666667
811,10000000.0,8.45,1.5666666666666667,0.16,8.470000267028809,1.0170000000000001,1,100.0,0.0,2.0,34575.0,2.0,34693.0,336.6666666666667
815,10000000.0,8.406666666666666,1.6376666666666668,0.15666666666666665,8.470000267028809,1.0033333333333332,1,100.0,0.0,2.0,34385.0,2.0,34485.0,365.0
819,10000000.0,8.266666666666666,2.964,0.15033333333333335,8.430000305175781,0.9906666666666667,1,100.0,0.0,2.0,34338.0,2.0,34446.0,261.0
827,10000000.0,8.37,2.1981428571428574,0.16428571428571428,8.430000305175781,1.005,1,100.0,0.0,2.0,34374.0,2.0,34485.0,401.8333333333333
835,10000000.0,8.314285714285713,1.9834285714285715,0.16857142857142857,6.824285779680524,0.9988571428571428,1,100.0,0.0,0.0,34194.0,0.0,34307.0,411.3333333333333
839,10000000.0,8.416666666666666,1.7329999999999999,0.09666666666666668,5.619999885559082,1.013,1,100.0,0.0,2.0,34445.0,2.0,34554.0,355.3333333333333
851,10000000.0,8.409090909090908,2.151090909090909,0.15536363636363634,3.0654544830322266,1.0049090909090908,1,100.0,0.0,2.0,34303.0,2.0,34411.0,404.3333333333333
859,10000000.0,8.40857142857143,1.6124285714285713,0.15857142857142859,0.0,1.0142857142857142,1,100.0,0.0,0.0,34371.0,0.0,34485.0,388.0
867,10000000.0,9.176666666666668,1.474,0.11866666666666666,0.0,1.0966666666666667,1,100.0,0.0,2.0,34303.0,2.0,34411.0,329.6666666666667
871,10000000.0,8.42,1.7916666666666667,0.1366666666666667,0.0,1.0066666666666666,1,100.0,0.0,2.0,34374.0,2.0,34485.0,367.5
875,10000000.0,8.28,1.5073333333333334,0.15933333333333335,0.0,0.9923333333333334,1,100.0,0.0,2.0,34409.0,2.0,34520.0,382.0
883,10000000.0,8.372857142857143,2.5168571428571433,0.14285714285714285,9.979999542236328,1.0031428571428571,1,100.0,0.0,1.0,34444.0,1.0,34550.0,318.0
887,10000000.0,8.666666666666666,1.752,0.13399999999999998,9.979999542236328,1.039,1,100.0,0.0,2.0,34374.0,2.0,34485.0,297.0
891,10000000.0,8.413333333333332,1.8619999999999999,0.14313333333333336,9.979999542236328,1.01,1,100.0,0.0,2.0,34374.0,2.0,34485.0,279.5
895,10000000.0,8.87,1.7483333333333333,0.15666666666666665,13.649999618530273,1.0566666666666666,1,100.0,0.0,2.0,34339.0,2.0,34450.0,401.0
903,10000000.0,8.252857142857142,2.126,0.15985714285714286,13.649999618530273,0.9937142857142857,1,100.0,0.0,2.0,34410.0,2.0,34520.0,386.6666666666667
907,10000000.0,7.993333333333332,1.8696666666666666,0.12666666666666668,11.363333066304525,0.9583333333333334,1,100.0,0.0,2.0,34374.0,2.0,34485.0,338.0
911,10000000.0,9.243333333333332,1.5326666666666666,0.02766666666666667,6.789999961853027,1.1033333333333333,1,100.0,0.0,2.0,34314.0,2.0,34416.0,265.5
915,10000000.0,7.583333333333333,2.2926666666666664,0.15,6.789999961853027,0.91,1,100.0,0.0,2.0,34291.0,2.0,34411.0,372.5
919,10000000.0,8.386666666666667,3.5693333333333332,0.14400000000000002,6.789999961853027,1.0156666666666665,1,100.0,0.0,2.0,34421.0,2.0,34520.0,307.0
939,10000000.0,8.233684210526315,2.3488421052631576,0.14763157894736842,8.026315438119989,0.9950526315789475,1,100.0,0.0,2.0,33037.0,2.0,33144.0,196.75
943,10000000.0,8.409999999999998,1.8836666666666666,0.17333333333333334,3.6700000762939453,1.0086666666666666,1,100.0,0.0,2.0,34244.0,2.0,34346.0,446.5
947,10000000.0,8.416666666666666,2.0966666666666667,0.17,3.6700000762939453,1.0133333333333334,1,100.0,0.0,1.0,34538.0,1.0,34654.0,345.0
955,10000000.0,8.4,1.4969999999999999,0.15571428571428572,6.041428702218192,1.0121428571428572,1,100.0,0.0,2.0,34314.0,2.0,34416.0,381.4
959,10000000.0,8.44,1.6093333333333335,0.16333333333333333,7.820000171661377,1.0146666666666666,1,100.0,0.0,2.0,34374.0,2.0,34485.0,387.0
963,10000000.0,8.416666666666666,2.6406666666666667,0.18000000000000002,7.820000171661377,1.0146666666666666,1,100.0,0.0,2.0,34339.0,2.0,34446.0,384.0
967,10000000.0,8.409999999999998,1.5283333333333333,0.16333333333333333,8.40333334604899,1.0113333333333332,1,100.0,0.0,2.0,34374.0,2.0,34485.0,377.5
971,10000000.0,8.406666666666666,1.551,0.16,9.569999694824219,1.0090000000000001,1,100.0,0.0,2.0,34030.0,2.0,34138.0,398.3333333333333
979,10000000.0,8.411428571428571,1.5444285714285717,0.15714285714285717,9.569999694824219,1.002857142857143,1,100.0,0.0,1.0,34337.0,1.0,34446.0,388.6666666666667
983,10000000.0,8.393333333333333,1.431,0.16333333333333333,4.649999936421712,1.007,1,100.0,0.0,2.0,34350.0,2.0,34450.0,404.6666666666667
991,10000000.0,8.41,1.6542857142857144,0.1571428571428571,2.190000057220459,1.014142857142857,1,100.0,0.0,0.0,34372.0,0.0,34485.0,308.5
995,10000000.0,8.516666666666667,1.9613333333333334,0.16,2.190000057220459,1.0133333333333334,1,100.0,0.0,1.0,34337.0,1.0,34446.0,370.6666666666667
1007,10000000.0,8.405454545454546,1.9368181818181818,0.15727272727272726,15.029999732971191,1.010090909090909,1,100.0,0.0,1.0,34385.0,1.0,34485.0,402.85714285714283
1015,10000000.0,8.409999999999998,1.5763333333333331,0.15666666666666665,9.329999923706055,1.0136666666666665,1,100.0,0.0,0.0,34124.0,0.0,34242.0,366.0
1027,10000000.0,8.40272727272727,1.9666363636363635,0.15681818181818183,9.46545444835316,1.0110000000000001,1,100.0,0.0,2.0,34338.0,2.0,34446.0,393.8333333333333
1031,10000000.0,8.589999999999998,1.8376666666666666,0.16,10.819999694824219,1.0346666666666666,1,100.0,0.0,2.0,34314.0,2.0,34416.0,383.0
1039,10000000.0,8.448571428571428,1.8337142857142854,0.15671428571428572,10.819999694824219,1.012,1,100.0,0.0,0.0,34372.0,0.0,34485.0,363.25
1051,10000000.0,8.406363636363638,1.8339999999999996,0.15363636363636363,4.310909141193736,1.0064545454545455,1,100.0,0.0,0.0,34312.0,0.0,34416.0,382.25
1055,10000000.0,8.25,2.0166666666666666,0.12666666666666668,3.6600000858306885,0.9993333333333334,1,100.0,0.0,2.0,34232.0,2.0,34346.0,378.0
1059,10000000.0,8.756666666666666,1.5506666666666666,0.10766666666666667,4.760000228881836,1.0546666666666666,1,100.0,0.0,1.0,34574.0,1.0,34689.0,407.0
1067,10000000.0,8.422857142857143,1.5308571428571427,0.15300000000000002,4.760000228881836,1.0162857142857142,1,100.0,0.0,1.0,34373.0,1.0,34485.0,361.75
1075,10000000.0,8.4,1.7510000000000001,0.15857142857142856,2.977142947060721,1.0088571428571427,1,100.0,0.0,0.0,34266.0,0.0,34376.0,386.5
1079,10000000.0,8.393333333333333,1.4963333333333333,0.16666666666666666,1.6399999856948853,1.007,1,100.0,0.0,2.0,34409.0,2.0,34520.0,409.0
1083,10000000.0,8.41,1.7646666666666666,0.08666666666666667,1.6399999856948853,1.0170000000000001,1,100.0,0.0,2.0,34303.0,2.0,34416.0,292.0
1087,10000000.0,8.316666666666665,1.9033333333333333,0.16,5.443333387374878,1.0003333333333333,1,100.0,0.0,2.0,34385.0,2.0,34485.0,394.0
1099,10000000.0,8.410909090909092,1.7728181818181816,0.16181818181818183,13.050000190734863,1.0108181818181816,1,100.0,0.0,1.0,34373.0,1.0,34485.0,376.6
1107,10000000.0,8.249999999999998,1.7365714285714287,0.20428571428571432,1.8642857415335519,0.9915714285714285,1,100.0,0.0,2.0,34398.0,2.0,34515.0,405.1666666666667
1111,10000000.0,8.82,1.8466666666666665,0.10066666666666668,0.0,1.05,1,100.0,0.0,2.0,33948.0,2.0,34049.0,311.0
1115,10000000.0,8.353333333333333,1.439,0.15,0.0,1.0046666666666666,1,100.0,0.0,2.0,34374.0,2.0,34485.0,396.0
1123,10000000.0,8.401428571428571,1.5402857142857143,0.1542857142857143,10.569999694824219,1.0092857142857141,1,100.0,0.0,0.0,34336.0,0.0,34446.0,332.6666666666667
1127,10000000.0,8.366666666666667,1.7543333333333333,0.15666666666666665,10.569999694824219,1.0033333333333332,1,100.0,0.0,2.0,34374.0,2.0,34485.0,404.3333333333333
1131,10000000.0,8.406666666666666,1.7086666666666666,0.16,10.569999694824219,1.018,1,100.0,0.0,2.0,34374.0,2.0,34485.0,376.5
1135,10000000.0,8.406666666666668,2.130333333333333,0.16,7.28000020980835,1.018,1,100.0,0.0,2.0,34350.0,2.0,34450.0,368.6666666666667
1139,10000000.0,8.413333333333334,1.7503333333333335,0.14666666666666667,7.28000020980835,1.0113333333333332,1,100.0,0.0,2.0,34326.0,2.0,34446.0,390.5
1147,10000000.0,8.405714285714286,2.4395714285714285,0.1462857142857143,6.277143035616193,1.0159999999999998,1,100.0,0.0,2.0,34587.0,2.0,34693.0,385.1666666666667
1155,10000000.0,6.5,2.080142857142857,0.13285714285714287,0.25999999046325684,0.7835714285714285,1,100.0,0.0,2.0,34197.0,2.0,34300.0,308.5
1160,10000000.0,0.0,1.436,0.0,0.25999999046325684,0.0,1,100.0,0.0,2.0,2.0,2.0,3.0,84.175
1164,10000000.0,0.0,1.436,0.0,6.119999885559082,0.0,1,100.0,0.0,2.0,2.0,3.0,2.0,225.33333333333334
1170,10000000.0,0.0,1.436,0.0,6.119999885559082,0.0,1,100.0,0.0,3.0,3.0,3.0,3.0,174.1
1175,10000000.0,0.0,1.436,0.0,6.119999885559082,0.0,1,100.0,0.0,4.0,4.0,4.0,4.0,133.20000000000002
1179,10000000.0,0.0,1.436,0.0,8.5600004196167,0.0,1,100.0,0.0,2.0,2.0,2.0,2.0,235.66666666666666
1184,10000000.0,0.0,1.436,0.0,8.5600004196167,0.0,1,100.0,0.0,3.0,3.0,3.0,3.0,167.0
1188,10000000.0,0.0,1.436,0.0,8.5600004196167,0.0,1,100.0,0.0,2.0,2.0,2.0,2.0,112.69999999999999
1192,10000000.0,0.0,1.436,0.0,5.706666946411133,0.0,1,100.0,0.0,2.0,2.0,3.0,2.0,223.33333333333334
1195,10000000.0,0.0,1.436,0.0,0.0,0.0,1,100.0,0.0,2.0,2.0,2.0,2.0,320.0
1199,10000000.0,0.0,1.436,0.0,0.0,0.0,1,100.0,0.0,2.0,2.0,2.0,2.0,218.0
1205,10000000.0,0.0,1.436,0.0,0.0,0.0,1,100.0,0.0,4.0,4.0,4.0,4.0,287.86
1211,10000000.0,0.0,1.436,0.0,0.0,0.0,1,100.0,0.0,3.0,3.0,3.0,3.0,214.2
1216,10000000.0,0.0,1.436,0.0,0.0,0.0,1,100.0,0.0,4.0,4.0,4.0,4.0,261.25
1221,10000000.0,0.0,1.436,0.0,0.0,0.0,1,100.0,0.0,2.0,2.0,2.0,2.0,129.95
1227,10000000.0,0.0,1.436,0.0,0.0,0.0,1,100.0,0.0,3.0,3.0,3.0,3.0,292.8
1231,10000000.0,0.0,1.436,0.0,0.0,0.0,1,100.0,0.0,4.0,4.0,5.0,5.0,217.0
1236,10000000.0,0.0,1.436,0.0,0.0,0.0,1,100.0,0.0,2.0,2.0,3.0,3.0,288.25
1240,10000000.0,0.0,1.436,0.0,7.210000038146973,0.0,1,100.0,0.0,2.0,2.0,2.0,2.0,210.73333333333335
1245,10000000.0,0.0,1.436,0.0,7.210000038146973,0.0,1,100.0,0.0,3.0,3.0,3.0,3.0,112.8
1250,10000000.0,0.0,1.436,0.0,7.210000038146973,0.0,1,100.0,0.0,3.0,3.0,3.0,3.0,114.89999999999999
1253,10000000.0,0.0,1.436,0.0,12.539999961853027,0.0,1,100.0,0.0,2.0,2.0,3.0,2.0,176.0
1258,10000000.0,0.0,1.436,0.0,12.539999961853027,0.0,1,100.0,0.0,2.0,2.0,2.0,2.0,176.8
1262,10000000.0,0.0,1.436,0.0,12.539999961853027,0.0,1,100.0,0.0,2.0,2.0,2.0,2.0,197.46666666666667
1266,10000000.0,0.0,1.436,0.0,12.539999961853027,0.0,1,100.0,0.0,2.0,2.0,2.0,2.0,199.33333333333334
1270,10000000.0,0.0,1.436,0.0,1.6799999475479126,0.0,1,100.0,0.0,3.0,3.0,3.0,3.0,147.16666666666666
1272,10000000.0,0.0,1.436,0.0,1.6799999475479126,0.0,1,100.0,0.0,2.0,2.0,2.0,2.0,71.0
1274,10000000.0,0.0,1.436,0.0,1.6799999475479126,0.0,1,100.0,0.0,0.0,0.0,0.0,0.0,28.6
1277,10000000.0,0.0,1.436,0.0,1.6799999475479126,0.0,1,100.0,0.0,1.0,1.0,1.0,1.0,27.2
1279,10000000.0,0.0,1.436,0.0,1.6799999475479126,0.0,1,100.0,0.0,1.0,1.0,1.0,1.0,226.0
1283,10000000.0,0.0,1.436,0.0,5.459999918937683,0.0,1,100.0,0.0,1.0,1.0,1.0,1.0,111.46666666666665
1286,10000000.0,0.0,1.436,0.0,7.349999904632568,0.0,1,100.0,0.0,2.0,2.0,2.0,2.0,124.05
1290,10000000.0,0.0,1.436,0.0,7.349999904632568,0.0,1,100.0,0.0,2.0,2.0,2.0,2.0,63.1
