,_time,DRB.AirIfDelayUl,DRB.PacketSuccessRateUlgNBUu,DRB.RlcDelayUl,DRB.RlcPacketDropRateDl,DRB.RlcSduTransmittedVolumeDL,DRB.RlcSduTransmittedVolumeUL,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbAvailDl,RRU.PrbAvailUl,RRU.PrbTotDl,RRU.PrbTotUl,collectStartTime,test_number,bandwidth_required,noise_amplitude,prb
25663,2024-07-06 18:35:04+00:00,30.0,100,2549.0,0,0,1136,0,1136,51,28,1,46,2024-07-06 18:35:04,36,1M,-20.3,52.0
25664,2024-07-06 18:35:05+00:00,30.0,100,3037.0,0,0,1148,0,1164,51,31,1,40,2024-07-06 18:35:05,36,1M,-20.3,52.0
25665,2024-07-06 18:35:06+00:00,30.0,100,2893.0,0,0,1101,0,1129,51,33,1,36,2024-07-06 18:35:06,36,1M,-20.3,52.0
25666,2024-07-06 18:35:07+00:00,30.0,100,2468.0,0,0,1030,0,1037,51,29,1,44,2024-07-06 18:35:07,36,1M,-20.3,52.0
25667,2024-07-06 18:35:08+00:00,30.0,100,2651.0,0,0,1089,0,1112,51,30,1,42,2024-07-06 18:35:08,36,1M,-20.3,52.0
25668,2024-07-06 18:35:09+00:00,30.0,100,2727.0,0,0,1077,0,1081,51,32,1,38,2024-07-06 18:35:09,36,1M,-20.3,52.0
25669,2024-07-06 18:35:10+00:00,30.0,100,2828.0,0,0,1053,0,1069,51,29,1,44,2024-07-06 18:35:10,36,1M,-20.3,52.0
25670,2024-07-06 18:35:11+00:00,30.0,100,2943.0,0,0,1172,0,1176,51,32,1,38,2024-07-06 18:35:11,36,1M,-20.3,52.0
25671,2024-07-06 18:35:12+00:00,30.0,100,3210.0,0,1,1078,1,1110,51,31,1,40,2024-07-06 18:35:12,36,1M,-20.3,52.0
25672,2024-07-06 18:35:13+00:00,30.0,100,3128.0,0,0,1136,0,1148,51,33,1,36,2024-07-06 18:35:13,36,1M,-20.3,52.0
25673,2024-07-06 18:35:15+00:00,30.0,100,2612.0,0,0,1160,0,1163,51,30,1,42,2024-07-06 18:35:14,36,1M,-24.8,52.0
25674,2024-07-06 18:35:16+00:00,30.0,100,3893.0,0,0,1183,0,1193,51,30,1,42,2024-07-06 18:35:16,36,1M,-24.8,52.0
25675,2024-07-06 18:35:17+00:00,30.0,100,2882.0,0,0,1195,0,1195,51,34,1,34,2024-07-06 18:35:17,36,1M,-24.8,52.0
25676,2024-07-06 18:35:18+00:00,30.0,100,3520.0,0,0,1148,0,1152,51,32,1,38,2024-07-06 18:35:18,36,1M,-24.8,52.0
25677,2024-07-06 18:35:19+00:00,30.0,100,2586.0,0,0,1089,0,1097,51,29,1,44,2024-07-06 18:35:19,36,1M,-24.8,52.0
25678,2024-07-06 18:35:20+00:00,30.0,100,2816.0,0,0,1172,0,1176,51,33,1,36,2024-07-06 18:35:20,36,1M,-24.8,52.0
25679,2024-07-06 18:35:21+00:00,30.0,100,2889.0,0,1,1113,1,1113,51,32,1,38,2024-07-06 18:35:21,36,1M,-24.8,52.0
25680,2024-07-06 18:35:22+00:00,30.0,100,3023.0,0,0,1053,0,1061,51,31,1,40,2024-07-06 18:35:22,36,1M,-24.8,52.0
25681,2024-07-06 18:35:23+00:00,30.0,100,2280.0,0,0,1101,0,1100,51,30,1,42,2024-07-06 18:35:23,36,1M,-24.8,52.0
25682,2024-07-06 18:35:24+00:00,30.0,100,2858.0,0,0,1089,0,1097,51,28,1,46,2024-07-06 18:35:24,36,1M,-24.8,52.0
25683,2024-07-06 18:35:26+00:00,30.0,100,2242.0,0,0,1124,0,1123,51,28,1,46,2024-07-06 18:35:26,36,1M,-24.8,52.0
25684,2024-07-06 18:35:27+00:00,30.0,100,2822.0,0,0,1160,0,1164,51,28,1,46,2024-07-06 18:35:27,36,1M,-24.8,52.0
25685,2024-07-06 18:35:28+00:00,30.0,100,2857.0,0,0,1065,0,1073,51,30,1,42,2024-07-06 18:35:28,36,1M,-24.8,52.0
25686,2024-07-06 18:35:29+00:00,30.0,100,2989.0,0,0,1112,0,1119,51,30,1,42,2024-07-06 18:35:29,36,1M,-24.8,52.0
25687,2024-07-06 18:35:30+00:00,30.0,100,2481.0,0,0,1124,0,1121,51,30,1,42,2024-07-06 18:35:30,36,1M,-24.8,52.0
25688,2024-07-06 18:35:31+00:00,30.0,100,3127.0,0,0,1112,0,1117,51,32,1,38,2024-07-06 18:35:31,36,1M,-24.8,52.0
25689,2024-07-06 18:35:32+00:00,30.0,100,2913.0,0,0,1041,0,1049,51,31,1,40,2024-07-06 18:35:32,36,1M,-24.8,52.0
25690,2024-07-06 18:35:33+00:00,30.0,100,2603.0,0,0,1077,0,1088,51,30,1,42,2024-07-06 18:35:33,36,1M,-24.8,52.0
25691,2024-07-06 18:35:34+00:00,30.0,100,3291.0,0,0,1077,0,1069,51,31,1,40,2024-07-06 18:35:34,36,1M,-24.8,52.0
25692,2024-07-06 18:35:35+00:00,30.0,100,2811.0,0,0,1077,0,1081,51,29,1,44,2024-07-06 18:35:35,36,1M,-24.8,52.0
25693,2024-07-06 18:35:36+00:00,30.0,100,2373.0,0,1,1125,1,1129,51,30,1,42,2024-07-06 18:35:36,36,1M,-24.8,52.0
25694,2024-07-06 18:35:37+00:00,30.0,100,2272.0,0,0,1089,0,1092,51,26,1,50,2024-07-06 18:35:37,36,1M,-24.8,52.0
25695,2024-07-06 18:35:39+00:00,30.0,100,2270.0,0,0,1160,0,1171,51,27,1,48,2024-07-06 18:35:39,36,1M,-24.8,52.0
25696,2024-07-06 18:35:40+00:00,30.0,100,3359.0,0,0,1195,0,1192,51,30,1,42,2024-07-06 18:35:40,36,1M,-24.8,52.0
25697,2024-07-06 18:35:41+00:00,30.0,100,3015.0,0,0,1172,0,1176,51,33,1,36,2024-07-06 18:35:41,36,1M,-24.8,52.0
25698,2024-07-06 18:35:42+00:00,30.0,100,2392.0,0,0,1148,0,1152,51,29,1,44,2024-07-06 18:35:42,36,1M,-24.8,52.0
25699,2024-07-06 18:35:43+00:00,30.0,100,2527.0,0,0,1101,0,1104,51,32,1,38,2024-07-06 18:35:43,36,1M,-24.8,52.0
25700,2024-07-06 18:35:44+00:00,30.0,100,2944.0,0,0,1089,0,1093,51,29,1,44,2024-07-06 18:35:44,36,1M,-24.8,52.0
25701,2024-07-06 18:35:45+00:00,30.0,100,2557.0,0,0,1101,0,1104,51,30,1,42,2024-07-06 18:35:45,36,1M,-24.8,52.0
25702,2024-07-06 18:35:46+00:00,30.0,100,2467.0,0,0,1053,0,1061,51,28,1,46,2024-07-06 18:35:46,36,1M,-24.8,52.0
25703,2024-07-06 18:35:47+00:00,30.0,100,2098.0,0,1,1149,1,1148,51,27,1,48,2024-07-06 18:35:47,36,1M,-24.8,52.0
25704,2024-07-06 18:35:48+00:00,30.0,100,3729.0,0,0,1101,0,1110,51,34,1,34,2024-07-06 18:35:48,36,1M,-24.8,52.0
25705,2024-07-06 18:35:50+00:00,30.0,100,2905.0,0,0,1195,0,1195,51,32,1,38,2024-07-06 18:35:50,36,1M,-24.8,52.0
25706,2024-07-06 18:35:51+00:00,30.0,100,2526.0,0,0,1101,0,1108,51,30,1,42,2024-07-06 18:35:51,36,1M,-24.8,52.0
25707,2024-07-06 18:35:52+00:00,30.0,100,2777.0,0,0,1183,0,1183,51,28,1,46,2024-07-06 18:35:52,36,1M,-24.8,52.0
25708,2024-07-06 18:35:53+00:00,30.0,100,3341.0,0,0,1148,0,1152,51,32,1,38,2024-07-06 18:35:53,36,1M,-24.8,52.0
25709,2024-07-06 18:35:54+00:00,30.0,100,2134.0,0,0,1077,0,1085,51,33,1,36,2024-07-06 18:35:54,36,1M,-24.8,52.0
25710,2024-07-06 18:35:55+00:00,30.0,100,2436.0,0,0,1124,0,1128,51,26,1,50,2024-07-06 18:35:55,36,1M,-24.8,52.0
25711,2024-07-06 18:35:56+00:00,30.0,100,3229.0,0,0,1172,0,1172,51,33,1,36,2024-07-06 18:35:56,36,1M,-24.8,52.0
25712,2024-07-06 18:35:57+00:00,30.0,100,2788.0,0,1,1196,1,1200,51,31,1,40,2024-07-06 18:35:57,36,1M,-24.8,52.0
25713,2024-07-06 18:35:59+00:00,30.0,100,3613.0,0,0,1195,0,1200,51,33,1,36,2024-07-06 18:35:59,36,1M,-24.8,52.0
25714,2024-07-06 18:36:00+00:00,30.0,100,2756.0,0,0,1112,0,1121,51,32,1,38,2024-07-06 18:36:00,36,1M,-24.8,52.0
25715,2024-07-06 18:36:01+00:00,30.0,100,2309.0,0,0,1243,0,1242,51,30,1,42,2024-07-06 18:36:01,36,1M,-24.8,52.0
25716,2024-07-06 18:36:02+00:00,30.0,100,2926.0,0,0,1112,0,1117,51,31,1,40,2024-07-06 18:36:02,36,1M,-24.8,52.0
25717,2024-07-06 18:36:03+00:00,30.0,100,2158.0,0,0,1148,0,1152,51,29,1,44,2024-07-06 18:36:03,36,1M,-24.8,52.0
25718,2024-07-06 18:36:04+00:00,30.0,100,2534.0,0,0,1101,0,1104,51,29,1,44,2024-07-06 18:36:04,36,1M,-24.8,52.0
25719,2024-07-06 18:36:05+00:00,30.0,100,2568.0,0,0,1077,0,1081,51,28,1,46,2024-07-06 18:36:05,36,1M,-24.8,52.0
25720,2024-07-06 18:36:06+00:00,30.0,100,3077.0,0,0,1077,0,1081,51,32,1,38,2024-07-06 18:36:06,36,1M,-24.8,52.0
25721,2024-07-06 18:36:07+00:00,30.0,100,2405.0,0,1,1078,1,1086,51,28,1,46,2024-07-06 18:36:07,36,1M,-24.8,52.0
25722,2024-07-06 18:36:08+00:00,30.0,100,3355.0,0,0,1136,0,1136,51,31,1,40,2024-07-06 18:36:08,36,1M,-24.8,52.0
25723,2024-07-06 18:36:10+00:00,30.0,100,2147.0,0,0,1089,0,1097,51,32,1,38,2024-07-06 18:36:09,36,1M,-24.8,52.0
25724,2024-07-06 18:36:11+00:00,30.0,100,2631.0,0,0,1112,0,1112,51,29,1,44,2024-07-06 18:36:11,36,1M,-24.8,52.0
25725,2024-07-06 18:36:12+00:00,30.0,100,2320.0,0,0,1136,0,1140,51,29,1,44,2024-07-06 18:36:12,36,1M,-24.8,52.0
25726,2024-07-06 18:36:13+00:00,30.0,100,4063.0,0,0,1101,0,1105,51,31,1,40,2024-07-06 18:36:13,36,1M,-24.8,52.0
25727,2024-07-06 18:36:14+00:00,30.0,100,2796.0,0,0,1183,0,1188,51,32,1,38,2024-07-06 18:36:14,36,1M,-24.8,52.0
25728,2024-07-06 18:36:15+00:00,30.0,100,3056.0,0,0,1136,0,1140,51,32,1,38,2024-07-06 18:36:15,36,1M,-20.7,52.0
25729,2024-07-06 18:36:16+00:00,30.0,100,2615.0,0,0,1089,0,1102,51,30,1,42,2024-07-06 18:36:16,36,1M,-20.7,52.0
25730,2024-07-06 18:36:17+00:00,30.0,100,3050.0,0,0,1089,0,1095,51,30,1,42,2024-07-06 18:36:17,36,1M,-20.7,52.0
25731,2024-07-06 18:36:18+00:00,30.0,100,2570.0,0,0,1089,0,1093,51,30,1,42,2024-07-06 18:36:18,36,1M,-20.7,52.0
25732,2024-07-06 18:36:19+00:00,30.0,100,2891.0,0,1,1113,1,1129,51,30,1,42,2024-07-06 18:36:19,36,1M,-20.7,52.0
25733,2024-07-06 18:36:20+00:00,30.0,100,2097.0,0,0,1089,0,1097,51,31,1,40,2024-07-06 18:36:20,36,1M,-20.7,52.0
25734,2024-07-06 18:36:21+00:00,30.0,100,3087.0,0,0,1053,0,1057,51,30,1,42,2024-07-06 18:36:21,36,1M,-20.7,52.0
25735,2024-07-06 18:36:23+00:00,30.0,100,2489.0,0,0,1124,0,1128,51,29,1,44,2024-07-06 18:36:23,36,1M,-20.7,52.0
25736,2024-07-06 18:36:24+00:00,30.0,100,3217.0,0,0,1077,0,1086,51,32,1,38,2024-07-06 18:36:24,36,1M,-20.7,52.0
25737,2024-07-06 18:36:25+00:00,30.0,100,1989.0,0,0,1148,0,1147,51,29,1,44,2024-07-06 18:36:25,36,1M,-20.7,52.0
25738,2024-07-06 18:36:26+00:00,30.0,100,2669.0,0,0,1112,0,1116,51,31,1,40,2024-07-06 18:36:26,36,1M,-20.7,52.0
25739,2024-07-06 18:36:27+00:00,30.0,100,2758.0,0,0,1077,0,1085,51,29,1,44,2024-07-06 18:36:27,36,1M,-20.7,52.0
25740,2024-07-06 18:36:28+00:00,30.0,100,2924.0,0,0,1101,0,1112,51,31,1,40,2024-07-06 18:36:28,36,1M,-20.7,52.0
25741,2024-07-06 18:36:29+00:00,30.0,100,2736.0,0,0,1089,0,1097,51,30,1,42,2024-07-06 18:36:29,36,1M,-20.7,52.0
25742,2024-07-06 18:36:30+00:00,30.0,100,3230.0,0,0,1101,0,1100,51,32,1,38,2024-07-06 18:36:30,36,1M,-20.7,52.0
25743,2024-07-06 18:36:31+00:00,30.0,100,2963.0,0,0,1089,0,1102,51,29,1,44,2024-07-06 18:36:31,36,1M,-20.7,52.0
25744,2024-07-06 18:36:32+00:00,30.0,100,3115.0,0,0,1136,0,1143,51,32,1,38,2024-07-06 18:36:32,36,1M,-20.7,52.0
25745,2024-07-06 18:36:33+00:00,30.0,100,3241.0,0,0,1077,0,1085,51,31,1,40,2024-07-06 18:36:33,36,1M,-20.7,52.0
25746,2024-07-06 18:36:34+00:00,30.0,100,3883.0,0,1,1078,1,1078,51,35,1,32,2024-07-06 18:36:34,36,1M,-20.7,52.0
25747,2024-07-06 18:36:35+00:00,30.0,100,2211.0,0,0,1065,0,1084,51,29,1,44,2024-07-06 18:36:35,36,1M,-20.7,52.0
25748,2024-07-06 18:36:37+00:00,30.0,100,2211.0,0,0,1160,0,1159,51,30,1,42,2024-07-06 18:36:37,36,1M,-20.7,52.0
25749,2024-07-06 18:36:38+00:00,30.0,100,2087.0,0,0,1136,0,1144,51,27,1,48,2024-07-06 18:36:38,36,1M,-20.7,52.0
25750,2024-07-06 18:36:39+00:00,30.0,100,3145.0,0,0,1112,0,1124,51,31,1,40,2024-07-06 18:36:39,36,1M,-20.7,52.0
25751,2024-07-06 18:36:40+00:00,30.0,100,3042.0,0,0,1077,0,1085,51,34,1,34,2024-07-06 18:36:40,36,1M,-20.7,52.0
25752,2024-07-06 18:36:41+00:00,30.0,100,3055.0,0,0,1124,0,1133,51,30,1,42,2024-07-06 18:36:41,36,1M,-20.7,52.0
25753,2024-07-06 18:36:42+00:00,30.0,100,2892.0,0,0,1101,0,1107,51,30,1,42,2024-07-06 18:36:42,36,1M,-20.7,52.0
25754,2024-07-06 18:36:43+00:00,30.0,100,2582.0,0,0,1089,0,1092,51,30,1,42,2024-07-06 18:36:43,36,1M,-20.7,52.0
25755,2024-07-06 18:36:44+00:00,30.0,100,3312.0,0,0,1112,0,1121,51,28,1,46,2024-07-06 18:36:44,36,1M,-20.7,52.0
25756,2024-07-06 18:36:45+00:00,30.0,100,2647.0,0,0,1112,0,1119,51,32,1,38,2024-07-06 18:36:45,36,1M,-20.7,52.0
25757,2024-07-06 18:36:46+00:00,30.0,100,3080.0,0,0,1124,0,1128,51,30,1,42,2024-07-06 18:36:46,36,1M,-20.7,52.0
25758,2024-07-06 18:36:47+00:00,30.0,100,2918.0,0,1,1113,1,1132,51,30,1,42,2024-07-06 18:36:47,36,1M,-20.7,52.0
25759,2024-07-06 18:36:48+00:00,30.0,100,3136.0,0,0,1112,0,1121,51,32,1,38,2024-07-06 18:36:48,36,1M,-20.7,52.0
25760,2024-07-06 18:36:50+00:00,30.0,100,3410.0,0,0,1112,0,1120,51,31,1,40,2024-07-06 18:36:50,36,1M,-20.7,52.0
25761,2024-07-06 18:36:51+00:00,30.0,100,3107.0,0,0,1112,0,1117,51,34,1,34,2024-07-06 18:36:51,36,1M,-20.7,52.0
25762,2024-07-06 18:36:52+00:00,30.0,100,3855.0,0,0,1112,0,1113,51,34,1,34,2024-07-06 18:36:52,36,1M,-20.7,52.0
25763,2024-07-06 18:36:53+00:00,30.0,100,2874.0,0,0,1101,0,1126,51,32,1,38,2024-07-06 18:36:53,36,1M,-20.7,52.0
25764,2024-07-06 18:36:54+00:00,30.0,100,2839.0,0,0,1183,0,1182,51,34,1,34,2024-07-06 18:36:54,36,1M,-20.7,52.0
25765,2024-07-06 18:36:55+00:00,30.0,100,1941.0,0,0,1089,0,1092,51,30,1,42,2024-07-06 18:36:55,36,1M,-20.7,52.0
25766,2024-07-06 18:36:56+00:00,30.0,100,2608.0,0,0,1065,0,1069,51,28,1,46,2024-07-06 18:36:56,36,1M,-20.7,52.0
25767,2024-07-06 18:36:57+00:00,30.0,100,2791.0,0,0,1077,0,1104,51,32,1,38,2024-07-06 18:36:57,36,1M,-20.7,52.0
25768,2024-07-06 18:36:58+00:00,30.0,100,2483.0,0,0,1101,0,1109,51,33,1,36,2024-07-06 18:36:58,36,1M,-20.7,52.0
25769,2024-07-06 18:36:59+00:00,30.0,100,2002.0,0,0,1089,0,1092,51,27,1,48,2024-07-06 18:36:59,36,1M,-20.7,52.0
25770,2024-07-06 18:37:00+00:00,30.0,100,2472.0,0,1,1149,1,1152,51,30,1,42,2024-07-06 18:37:00,36,1M,-20.7,52.0
25771,2024-07-06 18:37:02+00:00,30.0,100,2768.0,0,0,1112,0,1117,51,29,1,44,2024-07-06 18:37:02,36,1M,-20.7,52.0
25772,2024-07-06 18:37:03+00:00,30.0,100,3209.0,0,0,1172,0,1172,51,33,1,36,2024-07-06 18:37:03,36,1M,-20.7,52.0
25773,2024-07-06 18:37:04+00:00,30.0,100,3302.0,0,0,1195,0,1200,51,33,1,36,2024-07-06 18:37:04,36,1M,-20.7,52.0
25774,2024-07-06 18:37:05+00:00,30.0,100,2675.0,0,0,1148,0,1152,51,33,1,36,2024-07-06 18:37:05,36,1M,-20.7,52.0
25775,2024-07-06 18:37:06+00:00,30.0,100,2452.0,0,0,1112,0,1120,51,29,1,44,2024-07-06 18:37:06,36,1M,-20.7,52.0
25776,2024-07-06 18:37:07+00:00,30.0,100,3077.0,0,0,1160,0,1171,51,31,1,40,2024-07-06 18:37:07,36,1M,-20.7,52.0
25777,2024-07-06 18:37:08+00:00,30.0,100,2246.0,0,0,1089,0,1092,51,29,1,44,2024-07-06 18:37:08,36,1M,-20.7,52.0
25778,2024-07-06 18:37:09+00:00,30.0,100,2868.0,0,0,1101,0,1105,51,30,1,42,2024-07-06 18:37:09,36,1M,-20.7,52.0
25779,2024-07-06 18:37:10+00:00,30.0,100,2761.0,0,1,1089,1,1100,51,27,1,48,2024-07-06 18:37:10,36,1M,-20.7,52.0
25780,2024-07-06 18:37:11+00:00,30.0,100,2433.0,0,0,1077,0,1085,51,31,1,40,2024-07-06 18:37:11,36,1M,-20.7,52.0
25781,2024-07-06 18:37:12+00:00,30.0,100,3223.0,0,0,1089,0,1095,51,31,1,40,2024-07-06 18:37:12,36,1M,-20.7,52.0
25782,2024-07-06 18:37:14+00:00,30.0,100,2885.0,0,0,1136,0,1156,51,33,1,36,2024-07-06 18:37:14,36,1M,-20.7,52.0
25783,2024-07-06 18:37:15+00:00,30.0,100,2760.0,0,0,1101,0,1116,51,31,1,40,2024-07-06 18:37:15,36,1M,-18.4,52.0
25784,2024-07-06 18:37:16+00:00,30.0,100,2949.0,0,0,1077,0,1097,51,30,1,42,2024-07-06 18:37:16,36,1M,-18.4,52.0
25785,2024-07-06 18:37:17+00:00,30.0,100,2347.0,0,0,1124,0,1136,51,31,1,40,2024-07-06 18:37:17,36,1M,-18.4,52.0
25786,2024-07-06 18:37:18+00:00,30.0,100,3169.0,0,0,1077,0,1085,51,30,1,42,2024-07-06 18:37:18,36,1M,-18.4,52.0
25787,2024-07-06 18:37:19+00:00,30.0,100,2711.0,0,0,1089,0,1088,51,31,1,40,2024-07-06 18:37:19,36,1M,-18.4,52.0
25788,2024-07-06 18:37:20+00:00,30.0,100,2805.0,0,0,1112,0,1132,51,31,1,40,2024-07-06 18:37:20,36,1M,-18.4,52.0
25789,2024-07-06 18:37:21+00:00,30.0,100,2932.0,0,0,1172,0,1180,51,29,1,44,2024-07-06 18:37:21,36,1M,-18.4,52.0
25790,2024-07-06 18:37:22+00:00,30.0,100,2599.0,0,0,1077,0,1080,51,29,1,44,2024-07-06 18:37:22,36,1M,-18.4,52.0
25791,2024-07-06 18:37:23+00:00,30.0,100,2460.0,0,0,1101,0,1104,51,30,1,42,2024-07-06 18:37:23,36,1M,-18.4,52.0
25792,2024-07-06 18:37:25+00:00,30.0,100,3981.0,0,1,1220,1,1241,51,31,1,40,2024-07-06 18:37:25,36,1M,-18.4,52.0
25793,2024-07-06 18:37:26+00:00,30.0,100,2777.0,0,0,1195,0,1195,51,29,1,44,2024-07-06 18:37:26,36,1M,-18.4,52.0
25794,2024-07-06 18:37:27+00:00,30.0,100,3011.0,0,0,1089,0,1098,51,31,1,40,2024-07-06 18:37:27,36,1M,-18.4,52.0
25795,2024-07-06 18:37:28+00:00,30.0,100,3357.0,0,0,1136,0,1148,51,31,1,40,2024-07-06 18:37:28,36,1M,-18.4,52.0
25796,2024-07-06 18:37:29+00:00,30.0,100,3397.0,0,0,1112,0,1118,51,32,1,38,2024-07-06 18:37:29,36,1M,-18.4,52.0
25797,2024-07-06 18:37:30+00:00,30.0,100,1955.0,0,0,1112,0,1118,51,29,1,44,2024-07-06 18:37:30,36,1M,-18.4,52.0
25798,2024-07-06 18:37:31+00:00,30.0,100,1998.0,0,0,1112,0,1116,51,28,1,46,2024-07-06 18:37:31,36,1M,-18.4,52.0
25799,2024-07-06 18:37:32+00:00,30.0,100,2745.0,0,0,1101,0,1104,51,29,1,44,2024-07-06 18:37:32,36,1M,-18.4,52.0
25800,2024-07-06 18:37:33+00:00,30.0,100,2153.0,0,0,1089,0,1093,51,30,1,42,2024-07-06 18:37:33,36,1M,-18.4,52.0
25801,2024-07-06 18:37:34+00:00,30.0,100,3267.0,0,0,1089,0,1093,51,30,1,42,2024-07-06 18:37:34,36,1M,-18.4,52.0
25802,2024-07-06 18:37:35+00:00,30.0,100,3091.0,0,1,1078,1,1087,51,33,1,36,2024-07-06 18:37:35,36,1M,-18.4,52.0
25803,2024-07-06 18:37:36+00:00,30.0,100,2901.0,0,0,1065,0,1069,51,31,1,40,2024-07-06 18:37:36,36,1M,-18.4,52.0
25804,2024-07-06 18:37:38+00:00,30.0,100,2334.0,0,0,1124,0,1123,51,27,1,48,2024-07-06 18:37:38,36,1M,-18.4,52.0
25805,2024-07-06 18:37:39+00:00,30.0,100,3138.0,0,0,1136,0,1145,51,33,1,36,2024-07-06 18:37:39,36,1M,-18.4,52.0
25806,2024-07-06 18:37:40+00:00,30.0,100,2518.0,0,0,1112,0,1112,51,29,1,44,2024-07-06 18:37:40,36,1M,-18.4,52.0
25807,2024-07-06 18:37:41+00:00,30.0,100,2566.0,0,0,1077,0,1088,51,30,1,42,2024-07-06 18:37:41,36,1M,-18.4,52.0
25808,2024-07-06 18:37:42+00:00,30.0,100,3406.0,0,0,1077,0,1081,51,34,1,34,2024-07-06 18:37:42,36,1M,-18.4,52.0
25809,2024-07-06 18:37:43+00:00,30.0,100,2713.0,0,0,1065,0,1073,51,29,1,44,2024-07-06 18:37:43,36,1M,-18.4,52.0
25810,2024-07-06 18:37:44+00:00,30.0,100,2886.0,0,0,1112,0,1112,51,30,1,42,2024-07-06 18:37:44,36,1M,-18.4,52.0
25811,2024-07-06 18:37:45+00:00,30.0,100,2596.0,0,0,1065,0,1072,51,31,1,40,2024-07-06 18:37:45,36,1M,-18.4,52.0
25812,2024-07-06 18:37:46+00:00,30.0,100,2921.0,0,0,1089,0,1107,51,28,1,46,2024-07-06 18:37:46,36,1M,-18.4,52.0
25813,2024-07-06 18:37:47+00:00,30.0,100,2900.0,0,0,1136,0,1140,51,31,1,40,2024-07-06 18:37:47,36,1M,-18.4,52.0
25814,2024-07-06 18:37:48+00:00,30.0,100,2447.0,0,0,1112,0,1112,51,31,1,40,2024-07-06 18:37:48,36,1M,-18.4,52.0
25815,2024-07-06 18:37:49+00:00,30.0,100,2509.0,0,0,1089,0,1096,51,29,1,44,2024-07-06 18:37:49,36,1M,-18.4,52.0
25816,2024-07-06 18:37:50+00:00,30.0,100,2688.0,0,1,1101,1,1109,51,32,1,38,2024-07-06 18:37:50,36,1M,-18.4,52.0
25817,2024-07-06 18:37:51+00:00,30.0,100,2683.0,0,0,1065,0,1085,51,32,1,38,2024-07-06 18:37:51,36,1M,-18.4,52.0
25818,2024-07-06 18:37:53+00:00,30.0,100,3215.0,0,0,1112,0,1124,51,32,1,38,2024-07-06 18:37:53,36,1M,-18.4,52.0
25819,2024-07-06 18:37:54+00:00,30.0,100,2668.0,0,0,1101,0,1104,51,32,1,38,2024-07-06 18:37:54,36,1M,-18.4,52.0
25820,2024-07-06 18:37:55+00:00,30.0,100,2506.0,0,0,1089,0,1100,51,30,1,42,2024-07-06 18:37:55,36,1M,-18.4,52.0
25821,2024-07-06 18:37:56+00:00,30.0,100,3218.0,0,0,1160,0,1167,51,30,1,42,2024-07-06 18:37:56,36,1M,-18.4,52.0
25822,2024-07-06 18:37:57+00:00,30.0,100,2453.0,0,0,1148,0,1156,51,32,1,38,2024-07-06 18:37:57,36,1M,-18.4,52.0
25823,2024-07-06 18:37:58+00:00,30.0,100,2570.0,0,0,1148,0,1171,51,32,1,38,2024-07-06 18:37:58,36,1M,-18.4,52.0
25824,2024-07-06 18:37:59+00:00,30.0,100,3032.0,0,0,1101,0,1105,51,31,1,40,2024-07-06 18:37:59,36,1M,-18.4,52.0
25825,2024-07-06 18:38:00+00:00,30.0,100,2750.0,0,0,1112,0,1128,51,32,1,38,2024-07-06 18:38:00,36,1M,-18.4,52.0
25826,2024-07-06 18:38:01+00:00,30.0,100,3160.0,0,0,1101,0,1114,51,32,1,38,2024-07-06 18:38:01,36,1M,-18.4,52.0
25827,2024-07-06 18:38:02+00:00,30.0,100,3232.0,0,1,1125,1,1122,51,35,1,32,2024-07-06 18:38:02,36,1M,-18.4,52.0
25828,2024-07-06 18:38:04+00:00,30.0,100,2834.0,0,0,1124,0,1126,51,29,1,44,2024-07-06 18:38:04,36,1M,-18.4,52.0
25829,2024-07-06 18:38:05+00:00,30.0,100,2658.0,0,0,1077,0,1085,51,30,1,42,2024-07-06 18:38:05,36,1M,-18.4,52.0
25830,2024-07-06 18:38:06+00:00,30.0,100,3804.0,0,0,1160,0,1160,51,31,1,40,2024-07-06 18:38:06,36,1M,-18.4,52.0
25831,2024-07-06 18:38:07+00:00,30.0,100,2683.0,0,0,1101,0,1120,51,30,1,42,2024-07-06 18:38:07,36,1M,-18.4,52.0
25832,2024-07-06 18:38:08+00:00,30.0,100,2395.0,0,0,1077,0,1096,51,31,1,40,2024-07-06 18:38:08,36,1M,-18.4,52.0
25833,2024-07-06 18:38:09+00:00,30.0,100,3848.0,0,0,1089,0,1110,51,33,1,36,2024-07-06 18:38:09,36,1M,-18.4,52.0
25834,2024-07-06 18:38:10+00:00,30.0,100,2485.0,0,0,1160,0,1171,51,33,1,36,2024-07-06 18:38:10,36,1M,-18.4,52.0
25835,2024-07-06 18:38:11+00:00,30.0,100,2716.0,0,0,1065,0,1081,51,31,1,40,2024-07-06 18:38:11,36,1M,-18.4,52.0
25836,2024-07-06 18:38:12+00:00,30.0,100,2883.0,0,0,1077,0,1085,51,32,1,38,2024-07-06 18:38:12,36,1M,-18.4,52.0
25837,2024-07-06 18:38:13+00:00,30.0,100,2543.0,0,0,1136,0,1135,51,30,1,42,2024-07-06 18:38:13,36,1M,-18.4,52.0
25838,2024-07-06 18:38:14+00:00,30.0,100,2102.0,0,0,1089,0,1092,51,30,1,42,2024-07-06 18:38:14,36,1M,-18.4,52.0
