,_time,bandwidth_required,bitrate,jitter,lost_percentage,path_loss,transfer,ue_nr,DRB.PacketSuccessRateUlgNBUu,DRB.RlcPacketDropRateDl,DRB.RlcSduTransmittedVolumeDL,DRB.RlcSduTransmittedVolumeUL,DRB.UEThpDl,DRB.UEThpUl,time_latency
723,2024-03-28 11:44:34+00:00,10000000.0,8.42,1.5626666666666669,0.15666666666666665,9.140000343322754,1.0146666666666666,1,100.0,0.0,1.0,34337.0,1.0,34446.0,389.0
727,2024-03-28 11:44:38+00:00,10000000.0,8.586666666666666,2.0633333333333335,0.16,12.866666475931803,1.0286666666666666,1,100.0,0.0,2.0,34385.0,2.0,34485.0,394.0
731,2024-03-28 11:44:42+00:00,10000000.0,8.44,1.8923333333333332,0.16666666666666666,14.729999542236328,1.0166666666666666,1,100.0,0.0,2.0,34303.0,2.0,34416.0,387.5
739,2024-03-28 11:44:50+00:00,10000000.0,8.416666666666666,1.365,0.15666666666666665,14.729999542236328,1.0033333333333332,1,100.0,0.0,1.0,34302.0,1.0,34411.0,418.0
747,2024-03-28 11:44:58+00:00,10000000.0,7.969999999999999,3.9963333333333337,0.17533333333333334,3.25,0.9579999999999999,1,100.0,0.0,2.0,34374.0,2.0,34485.0,306.0
751,2024-03-28 11:45:02+00:00,10000000.0,8.71,1.5253333333333332,0.149,3.25,1.048,1,100.0,0.0,2.0,34374.0,2.0,34485.0,348.5
755,2024-03-28 11:45:06+00:00,10000000.0,8.203333333333333,2.8836666666666666,0.15,3.25,0.9853333333333332,1,100.0,0.0,2.0,34338.0,2.0,34446.0,394.0
759,2024-03-28 11:45:10+00:00,10000000.0,8.41,1.7633333333333334,0.11466666666666665,5.03000020980835,1.0033333333333332,1,100.0,0.0,2.0,34351.0,2.0,34450.0,409.0
767,2024-03-28 11:45:18+00:00,10000000.0,8.393333333333333,2.302,0.15666666666666668,5.03000020980835,1.0183333333333333,1,100.0,0.0,2.0,34374.0,2.0,34485.0,401.0
775,2024-03-28 11:45:26+00:00,10000000.0,8.416666666666666,2.087,0.15333333333333332,3.299999952316284,1.0033333333333332,1,100.0,0.0,0.0,34301.0,0.0,34416.0,368.0
779,2024-03-28 11:45:30+00:00,10000000.0,8.576666666666666,2.6606666666666663,0.17666666666666667,3.299999952316284,1.0313333333333334,1,100.0,0.0,2.0,34374.0,2.0,34485.0,355.3333333333333
783,2024-03-28 11:45:34+00:00,10000000.0,8.406666666666666,2.704,0.18000000000000002,3.299999952316284,1.0183333333333333,1,100.0,0.0,2.0,34385.0,2.0,34485.0,384.0
795,2024-03-28 11:45:46+00:00,10000000.0,8.406666666666666,1.8076666666666668,0.16,6.0,1.01,1,100.0,0.0,0.0,34407.0,0.0,34520.0,378.5
799,2024-03-28 11:45:50+00:00,10000000.0,8.406666666666666,1.5146666666666666,0.13366666666666668,6.0,1.0113333333333332,1,100.0,0.0,2.0,34374.0,2.0,34485.0,351.3333333333333
807,2024-03-28 11:45:58+00:00,10000000.0,8.42,1.5726666666666667,0.15666666666666665,8.470000267028809,1.0066666666666666,1,100.0,0.0,2.0,34338.0,2.0,34450.0,386.3333333333333
811,2024-03-28 11:46:02+00:00,10000000.0,8.45,1.5666666666666667,0.16,8.470000267028809,1.0170000000000001,1,100.0,0.0,2.0,34575.0,2.0,34693.0,336.6666666666667
815,2024-03-28 11:46:06+00:00,10000000.0,8.406666666666666,1.6376666666666668,0.15666666666666665,8.470000267028809,1.0033333333333332,1,100.0,0.0,2.0,34385.0,2.0,34485.0,365.0
819,2024-03-28 11:46:10+00:00,10000000.0,8.266666666666666,2.964,0.15033333333333335,8.430000305175781,0.9906666666666667,1,100.0,0.0,2.0,34338.0,2.0,34446.0,261.0
827,2024-03-28 11:46:18+00:00,10000000.0,8.313333333333333,2.7563333333333335,0.17333333333333334,8.430000305175781,1.0083333333333333,1,100.0,0.0,2.0,34374.0,2.0,34485.0,422.6666666666667
835,2024-03-28 11:46:26+00:00,10000000.0,8.0,2.243,0.16,5.619999885559082,0.9616666666666666,1,100.0,0.0,0.0,34194.0,0.0,34307.0,432.5
839,2024-03-28 11:46:30+00:00,10000000.0,8.416666666666666,1.7329999999999999,0.09666666666666668,5.619999885559082,1.013,1,100.0,0.0,2.0,34445.0,2.0,34554.0,355.3333333333333
851,2024-03-28 11:46:42+00:00,10000000.0,8.416666666666666,1.9330000000000005,0.15333333333333335,0.0,1.0033333333333332,1,100.0,0.0,2.0,34303.0,2.0,34411.0,395.0
867,2024-03-28 11:46:58+00:00,10000000.0,9.176666666666668,1.474,0.11866666666666666,0.0,1.0966666666666667,1,100.0,0.0,2.0,34303.0,2.0,34411.0,329.6666666666667
871,2024-03-28 11:47:02+00:00,10000000.0,8.42,1.7916666666666667,0.1366666666666667,0.0,1.0066666666666666,1,100.0,0.0,2.0,34374.0,2.0,34485.0,367.5
875,2024-03-28 11:47:06+00:00,10000000.0,8.28,1.5073333333333334,0.15933333333333335,0.0,0.9923333333333334,1,100.0,0.0,2.0,34409.0,2.0,34520.0,382.0
883,2024-03-28 11:47:14+00:00,10000000.0,8.233333333333333,3.691333333333333,0.13,9.979999542236328,0.9973333333333333,1,100.0,0.0,1.0,34444.0,1.0,34550.0,318.0
887,2024-03-28 11:47:18+00:00,10000000.0,8.666666666666666,1.752,0.13399999999999998,9.979999542236328,1.039,1,100.0,0.0,2.0,34374.0,2.0,34485.0,297.0
891,2024-03-28 11:47:22+00:00,10000000.0,8.413333333333332,1.8619999999999999,0.14313333333333336,9.979999542236328,1.01,1,100.0,0.0,2.0,34374.0,2.0,34485.0,279.5
895,2024-03-28 11:47:26+00:00,10000000.0,8.87,1.7483333333333333,0.15666666666666665,13.649999618530273,1.0566666666666666,1,100.0,0.0,2.0,34339.0,2.0,34450.0,401.0
903,2024-03-28 11:47:34+00:00,10000000.0,8.036666666666667,2.138666666666667,0.17633333333333334,13.649999618530273,0.9659999999999999,1,100.0,0.0,2.0,34410.0,2.0,34520.0,427.6666666666667
907,2024-03-28 11:47:38+00:00,10000000.0,7.993333333333332,1.8696666666666666,0.12666666666666668,11.363333066304525,0.9583333333333334,1,100.0,0.0,2.0,34374.0,2.0,34485.0,338.0
911,2024-03-28 11:47:42+00:00,10000000.0,9.243333333333332,1.5326666666666666,0.02766666666666667,6.789999961853027,1.1033333333333333,1,100.0,0.0,2.0,34314.0,2.0,34416.0,265.5
915,2024-03-28 11:47:46+00:00,10000000.0,7.583333333333333,2.2926666666666664,0.15,6.789999961853027,0.91,1,100.0,0.0,2.0,34291.0,2.0,34411.0,372.5
919,2024-03-28 11:47:50+00:00,10000000.0,8.386666666666667,3.5693333333333332,0.14400000000000002,6.789999961853027,1.0156666666666665,1,100.0,0.0,2.0,34421.0,2.0,34520.0,307.0
939,2024-03-28 11:48:10+00:00,10000000.0,8.473333333333334,1.6703333333333334,0.11333333333333334,3.6700000762939453,1.027,1,100.0,0.0,2.0,33037.0,2.0,33144.0,260.0
943,2024-03-28 11:48:14+00:00,10000000.0,8.409999999999998,1.8836666666666666,0.17333333333333334,3.6700000762939453,1.0086666666666666,1,100.0,0.0,2.0,34244.0,2.0,34346.0,446.5
947,2024-03-28 11:48:18+00:00,10000000.0,8.416666666666666,2.0966666666666667,0.17,3.6700000762939453,1.0133333333333334,1,100.0,0.0,1.0,34538.0,1.0,34654.0,345.0
955,2024-03-28 11:48:26+00:00,10000000.0,8.406666666666666,1.5343333333333333,0.1466666666666667,7.820000171661377,1.0113333333333332,1,100.0,0.0,2.0,34314.0,2.0,34416.0,396.0
959,2024-03-28 11:48:30+00:00,10000000.0,8.44,1.6093333333333335,0.16333333333333333,7.820000171661377,1.0146666666666666,1,100.0,0.0,2.0,34374.0,2.0,34485.0,387.0
963,2024-03-28 11:48:34+00:00,10000000.0,8.416666666666666,2.6406666666666667,0.18000000000000002,7.820000171661377,1.0146666666666666,1,100.0,0.0,2.0,34339.0,2.0,34446.0,384.0
967,2024-03-28 11:48:38+00:00,10000000.0,8.409999999999998,1.5283333333333333,0.16333333333333333,8.40333334604899,1.0113333333333332,1,100.0,0.0,2.0,34374.0,2.0,34485.0,377.5
971,2024-03-28 11:48:42+00:00,10000000.0,8.406666666666666,1.551,0.16,9.569999694824219,1.0090000000000001,1,100.0,0.0,2.0,34030.0,2.0,34138.0,398.3333333333333
979,2024-03-28 11:48:50+00:00,10000000.0,8.416666666666666,1.5906666666666667,0.15000000000000002,9.569999694824219,1.0033333333333332,1,100.0,0.0,1.0,34337.0,1.0,34446.0,392.0
983,2024-03-28 11:48:54+00:00,10000000.0,8.393333333333333,1.431,0.16333333333333333,4.649999936421712,1.007,1,100.0,0.0,2.0,34350.0,2.0,34450.0,404.6666666666667
995,2024-03-28 11:49:06+00:00,10000000.0,8.516666666666667,1.9613333333333334,0.16,2.190000057220459,1.0133333333333334,1,100.0,0.0,1.0,34337.0,1.0,34446.0,370.6666666666667
1007,2024-03-28 11:49:18+00:00,10000000.0,8.406666666666666,1.8423333333333334,0.15666666666666665,15.029999732971191,1.0113333333333332,1,100.0,0.0,1.0,34385.0,1.0,34485.0,386.5
1015,2024-03-28 11:49:26+00:00,10000000.0,8.409999999999998,1.5763333333333331,0.15666666666666665,9.329999923706055,1.0136666666666665,1,100.0,0.0,0.0,34124.0,0.0,34242.0,366.0
1027,2024-03-28 11:49:38+00:00,10000000.0,8.38,2.2600000000000002,0.15333333333333335,9.826666514078775,1.016333333333333,1,100.0,0.0,2.0,34338.0,2.0,34446.0,397.6666666666667
1031,2024-03-28 11:49:42+00:00,10000000.0,8.589999999999998,1.8376666666666666,0.16,10.819999694824219,1.0346666666666666,1,100.0,0.0,2.0,34314.0,2.0,34416.0,383.0
1039,2024-03-28 11:49:50+00:00,10000000.0,8.406666666666666,1.4076666666666666,0.15666666666666665,10.819999694824219,1.0113333333333332,1,100.0,0.0,0.0,34372.0,0.0,34485.0,364.5
1051,2024-03-28 11:50:02+00:00,10000000.0,8.406666666666666,1.5593333333333332,0.16,3.6600000858306885,1.0113333333333332,1,100.0,0.0,0.0,34312.0,0.0,34416.0,384.0
1055,2024-03-28 11:50:06+00:00,10000000.0,8.25,2.0166666666666666,0.12666666666666668,3.6600000858306885,0.9993333333333334,1,100.0,0.0,2.0,34232.0,2.0,34346.0,378.0
1059,2024-03-28 11:50:10+00:00,10000000.0,8.756666666666666,1.5506666666666666,0.10766666666666667,4.760000228881836,1.0546666666666666,1,100.0,0.0,1.0,34574.0,1.0,34689.0,407.0
1067,2024-03-28 11:50:18+00:00,10000000.0,8.563333333333334,1.5826666666666667,0.16,4.760000228881836,1.0313333333333334,1,100.0,0.0,1.0,34373.0,1.0,34485.0,427.0
1075,2024-03-28 11:50:26+00:00,10000000.0,8.416666666666666,1.6816666666666666,0.15666666666666665,1.6399999856948853,1.0116666666666667,1,100.0,0.0,0.0,34266.0,0.0,34376.0,382.5
1079,2024-03-28 11:50:30+00:00,10000000.0,8.393333333333333,1.4963333333333333,0.16666666666666666,1.6399999856948853,1.007,1,100.0,0.0,2.0,34409.0,2.0,34520.0,409.0
1083,2024-03-28 11:50:34+00:00,10000000.0,8.41,1.7646666666666666,0.08666666666666667,1.6399999856948853,1.0170000000000001,1,100.0,0.0,2.0,34303.0,2.0,34416.0,292.0
1087,2024-03-28 11:50:38+00:00,10000000.0,8.316666666666665,1.9033333333333333,0.16,5.443333387374878,1.0003333333333333,1,100.0,0.0,2.0,34385.0,2.0,34485.0,394.0
1099,2024-03-28 11:50:50+00:00,10000000.0,8.409999999999998,1.6533333333333333,0.14666666666666667,13.050000190734863,1.0033333333333332,1,100.0,0.0,1.0,34373.0,1.0,34485.0,390.0
1107,2024-03-28 11:50:58+00:00,10000000.0,7.906666666666666,1.9736666666666665,0.23,0.0,0.9550000000000001,1,100.0,0.0,2.0,34398.0,2.0,34515.0,430.3333333333333
1111,2024-03-28 11:51:02+00:00,10000000.0,8.82,1.8466666666666665,0.10066666666666668,0.0,1.05,1,100.0,0.0,2.0,33948.0,2.0,34049.0,311.0
1115,2024-03-28 11:51:06+00:00,10000000.0,8.353333333333333,1.439,0.15,0.0,1.0046666666666666,1,100.0,0.0,2.0,34374.0,2.0,34485.0,396.0
1123,2024-03-28 11:51:14+00:00,10000000.0,8.416666666666666,1.5383333333333333,0.16333333333333333,10.569999694824219,1.0033333333333332,1,100.0,0.0,0.0,34336.0,0.0,34446.0,379.0
1127,2024-03-28 11:51:18+00:00,10000000.0,8.366666666666667,1.7543333333333333,0.15666666666666665,10.569999694824219,1.0033333333333332,1,100.0,0.0,2.0,34374.0,2.0,34485.0,404.3333333333333
1131,2024-03-28 11:51:22+00:00,10000000.0,8.406666666666666,1.7086666666666666,0.16,10.569999694824219,1.018,1,100.0,0.0,2.0,34374.0,2.0,34485.0,376.5
1135,2024-03-28 11:51:26+00:00,10000000.0,8.406666666666668,2.130333333333333,0.16,7.28000020980835,1.018,1,100.0,0.0,2.0,34350.0,2.0,34450.0,368.6666666666667
1139,2024-03-28 11:51:30+00:00,10000000.0,8.413333333333334,1.7503333333333335,0.14666666666666667,7.28000020980835,1.0113333333333332,1,100.0,0.0,2.0,34326.0,2.0,34446.0,390.5
1147,2024-03-28 11:51:38+00:00,10000000.0,8.393333333333333,1.6136666666666668,0.13566666666666666,4.940000136693318,1.0163333333333333,1,100.0,0.0,2.0,34587.0,2.0,34693.0,387.0
1155,2024-03-28 11:51:46+00:00,10000000.0,4.2700000000000005,1.494,0.08666666666666667,0.25999999046325684,0.5123333333333334,1,100.0,0.0,2.0,34197.0,2.0,34300.0,220.16666666666666
1160,2024-03-28 11:51:51+00:00,10000000.0,0.0,1.436,0.0,0.25999999046325684,0.0,1,100.0,0.0,2.0,2.0,2.0,3.0,84.175
1164,2024-03-28 11:51:55+00:00,10000000.0,0.0,1.436,0.0,6.119999885559082,0.0,1,100.0,0.0,2.0,2.0,3.0,2.0,225.33333333333334
1170,2024-03-28 11:52:01+00:00,10000000.0,0.0,1.436,0.0,6.119999885559082,0.0,1,100.0,0.0,3.0,3.0,3.0,3.0,174.1
1175,2024-03-28 11:52:06+00:00,10000000.0,0.0,1.436,0.0,6.119999885559082,0.0,1,100.0,0.0,4.0,4.0,4.0,4.0,133.20000000000002
1179,2024-03-28 11:52:10+00:00,10000000.0,0.0,1.436,0.0,8.5600004196167,0.0,1,100.0,0.0,2.0,2.0,2.0,2.0,235.66666666666666
1184,2024-03-28 11:52:15+00:00,10000000.0,0.0,1.436,0.0,8.5600004196167,0.0,1,100.0,0.0,3.0,3.0,3.0,3.0,167.0
1188,2024-03-28 11:52:19+00:00,10000000.0,0.0,1.436,0.0,8.5600004196167,0.0,1,100.0,0.0,2.0,2.0,2.0,2.0,112.69999999999999
1192,2024-03-28 11:52:23+00:00,10000000.0,0.0,1.436,0.0,5.706666946411133,0.0,1,100.0,0.0,2.0,2.0,3.0,2.0,223.33333333333334
1195,2024-03-28 11:52:26+00:00,10000000.0,0.0,1.436,0.0,0.0,0.0,1,100.0,0.0,2.0,2.0,2.0,2.0,320.0
1199,2024-03-28 11:52:30+00:00,10000000.0,0.0,1.436,0.0,0.0,0.0,1,100.0,0.0,2.0,2.0,2.0,2.0,218.0
1205,2024-03-28 11:52:36+00:00,10000000.0,0.0,1.436,0.0,0.0,0.0,1,100.0,0.0,4.0,4.0,4.0,4.0,287.86
1211,2024-03-28 11:52:42+00:00,10000000.0,0.0,1.436,0.0,0.0,0.0,1,100.0,0.0,3.0,3.0,3.0,3.0,214.2
1216,2024-03-28 11:52:47+00:00,10000000.0,0.0,1.436,0.0,0.0,0.0,1,100.0,0.0,4.0,4.0,4.0,4.0,261.25
1221,2024-03-28 11:52:52+00:00,10000000.0,0.0,1.436,0.0,0.0,0.0,1,100.0,0.0,2.0,2.0,2.0,2.0,129.95
1227,2024-03-28 11:52:58+00:00,10000000.0,0.0,1.436,0.0,0.0,0.0,1,100.0,0.0,3.0,3.0,3.0,3.0,292.8
1231,2024-03-28 11:53:02+00:00,10000000.0,0.0,1.436,0.0,0.0,0.0,1,100.0,0.0,4.0,4.0,5.0,5.0,217.0
1236,2024-03-28 11:53:07+00:00,10000000.0,0.0,1.436,0.0,0.0,0.0,1,100.0,0.0,2.0,2.0,3.0,3.0,288.25
1240,2024-03-28 11:53:11+00:00,10000000.0,0.0,1.436,0.0,7.210000038146973,0.0,1,100.0,0.0,2.0,2.0,2.0,2.0,210.73333333333335
1245,2024-03-28 11:53:16+00:00,10000000.0,0.0,1.436,0.0,7.210000038146973,0.0,1,100.0,0.0,3.0,3.0,3.0,3.0,112.8
1250,2024-03-28 11:53:21+00:00,10000000.0,0.0,1.436,0.0,7.210000038146973,0.0,1,100.0,0.0,3.0,3.0,3.0,3.0,114.89999999999999
1253,2024-03-28 11:53:24+00:00,10000000.0,0.0,1.436,0.0,12.539999961853027,0.0,1,100.0,0.0,2.0,2.0,3.0,2.0,176.0
1258,2024-03-28 11:53:29+00:00,10000000.0,0.0,1.436,0.0,12.539999961853027,0.0,1,100.0,0.0,2.0,2.0,2.0,2.0,176.8
1262,2024-03-28 11:53:33+00:00,10000000.0,0.0,1.436,0.0,12.539999961853027,0.0,1,100.0,0.0,2.0,2.0,2.0,2.0,197.46666666666667
1266,2024-03-28 11:53:37+00:00,10000000.0,0.0,1.436,0.0,12.539999961853027,0.0,1,100.0,0.0,2.0,2.0,2.0,2.0,199.33333333333334
1270,2024-03-28 11:53:41+00:00,10000000.0,0.0,1.436,0.0,1.6799999475479126,0.0,1,100.0,0.0,3.0,3.0,3.0,3.0,147.16666666666666
1272,2024-03-28 11:53:43+00:00,10000000.0,0.0,1.436,0.0,1.6799999475479126,0.0,1,100.0,0.0,2.0,2.0,2.0,2.0,71.0
1274,2024-03-28 11:53:45+00:00,10000000.0,0.0,1.436,0.0,1.6799999475479126,0.0,1,100.0,0.0,0.0,0.0,0.0,0.0,28.6
1277,2024-03-28 11:53:48+00:00,10000000.0,0.0,1.436,0.0,1.6799999475479126,0.0,1,100.0,0.0,1.0,1.0,1.0,1.0,27.2
1279,2024-03-28 11:53:50+00:00,10000000.0,0.0,1.436,0.0,1.6799999475479126,0.0,1,100.0,0.0,1.0,1.0,1.0,1.0,226.0
1283,2024-03-28 11:53:54+00:00,10000000.0,0.0,1.436,0.0,5.459999918937683,0.0,1,100.0,0.0,1.0,1.0,1.0,1.0,111.46666666666665
1286,2024-03-28 11:53:57+00:00,10000000.0,0.0,1.436,0.0,7.349999904632568,0.0,1,100.0,0.0,2.0,2.0,2.0,2.0,124.05
1290,2024-03-28 11:54:01+00:00,10000000.0,0.0,1.436,0.0,7.349999904632568,0.0,1,100.0,0.0,2.0,2.0,2.0,2.0,63.1
1293,2024-03-28 11:54:04+00:00,10000000.0,0.0,1.436,0.0,7.349999904632568,0.0,1,100.0,0.0,2.0,2.0,2.0,2.0,185.1
1300,2024-03-28 11:54:11+00:00,10000000.0,0.0,1.436,0.0,9.256666660308838,0.0,1,100.0,0.0,3.0,3.0,3.0,3.0,194.66666666666666
1304,2024-03-28 11:54:15+00:00,10000000.0,0.0,1.436,0.0,10.210000038146973,0.0,1,100.0,0.0,3.0,3.0,3.0,3.0,186.0
1309,2024-03-28 11:54:20+00:00,10000000.0,0.0,1.436,0.0,10.210000038146973,0.0,1,100.0,0.0,3.0,3.0,3.0,3.0,236.70000000000002
1314,2024-03-28 11:54:25+00:00,10000000.0,0.0,1.436,0.0,3.287500023841858,0.0,1,100.0,0.0,3.0,3.0,3.0,3.0,150.55
1316,2024-03-28 11:54:27+00:00,10000000.0,0.0,1.436,0.0,0.9800000190734863,0.0,1,100.0,0.0,2.0,2.0,3.0,2.0,60.6
1319,2024-03-28 11:54:30+00:00,10000000.0,0.0,1.436,0.0,0.9800000190734863,0.0,1,100.0,0.0,1.0,1.0,1.0,1.0,57.949999999999996
1323,2024-03-28 11:54:34+00:00,10000000.0,0.0,1.436,0.0,0.9800000190734863,0.0,1,100.0,0.0,2.0,2.0,2.0,2.0,61.833333333333336
1326,2024-03-28 11:54:37+00:00,10000000.0,0.0,1.436,0.0,0.9800000190734863,0.0,1,100.0,0.0,2.0,2.0,2.0,2.0,101.85
1329,2024-03-28 11:54:40+00:00,10000000.0,0.0,1.436,0.0,12.869999885559082,0.0,1,100.0,0.0,1.0,1.0,1.0,1.0,140.5
1334,2024-03-28 11:54:45+00:00,10000000.0,0.0,1.436,0.0,12.869999885559082,0.0,1,100.0,0.0,3.0,3.0,3.0,3.0,116.05
1339,2024-03-28 11:54:50+00:00,10000000.0,0.0,1.436,0.0,12.869999885559082,0.0,1,100.0,0.0,2.0,2.0,3.0,3.0,304.5
1345,2024-03-28 11:54:56+00:00,10000000.0,0.0,1.436,0.0,2.5739999771118165,0.0,1,100.0,0.0,4.0,4.0,5.0,5.0,206.68
1375,2024-03-28 12:01:43+00:00,10000000.0,8.78,2.174,0.19999999999999998,6.599999745686849,1.0456666666666667,1,100.0,0.0,2.0,31309.0,2.0,31410.0,386.5
1379,2024-03-28 12:01:47+00:00,10000000.0,8.356666666666667,2.0926666666666667,0.16333333333333333,9.899999618530273,1.0123333333333333,1,100.0,0.0,2.0,34539.0,2.0,34654.0,346.5
1387,2024-03-28 12:01:55+00:00,10000000.0,8.46,1.9753333333333334,0.13366666666666666,9.899999618530273,1.0153333333333334,1,100.0,0.0,2.0,34338.0,2.0,34450.0,349.0
1391,2024-03-28 12:01:59+00:00,10000000.0,8.433333333333334,1.8613333333333333,0.14333333333333334,5.820000171661377,1.021,1,100.0,0.0,2.0,34031.0,2.0,34138.0,422.0
1395,2024-03-28 12:02:03+00:00,10000000.0,8.333333333333334,2.53,0.14,5.820000171661377,0.9996666666666666,1,100.0,0.0,2.0,34646.0,2.0,34758.0,405.0
1399,2024-03-28 12:02:07+00:00,10000000.0,8.42,1.9266666666666665,0.17666666666666667,5.820000171661377,1.0133333333333334,1,100.0,0.0,2.0,34374.0,2.0,34485.0,424.6666666666667
1403,2024-03-28 12:02:11+00:00,10000000.0,8.403333333333334,1.695,0.12933333333333333,5.820000171661377,1.0133333333333334,1,100.0,0.0,2.0,34374.0,2.0,34485.0,443.5
1411,2024-03-28 12:02:19+00:00,10000000.0,8.24,2.8653333333333335,0.18666666666666668,0.0,0.9963333333333333,1,100.0,0.0,2.0,34268.0,2.0,34376.0,380.0
1415,2024-03-28 12:02:23+00:00,10000000.0,8.413333333333334,2.19,0.15000000000000002,0.0,1.0116666666666667,1,100.0,0.0,2.0,34339.0,2.0,34450.0,357.0
1419,2024-03-28 12:02:27+00:00,10000000.0,8.393333333333333,1.851,0.18000000000000002,7.950000127156575,1.0116666666666667,1,100.0,0.0,2.0,34410.0,2.0,34520.0,371.3333333333333
1423,2024-03-28 12:02:31+00:00,10000000.0,8.353333333333333,2.4019999999999997,0.16,23.850000381469727,1.0113333333333332,1,100.0,0.0,2.0,34351.0,2.0,34450.0,342.6666666666667
1427,2024-03-28 12:02:35+00:00,10000000.0,8.426666666666668,2.292333333333333,0.17666666666666667,23.850000381469727,1.0193333333333332,1,100.0,0.0,2.0,34327.0,2.0,34446.0,379.0
1431,2024-03-28 12:02:39+00:00,10000000.0,8.41,2.701333333333333,0.16,23.850000381469727,1.0090000000000001,1,100.0,0.0,1.0,34385.0,1.0,34485.0,397.3333333333333
1435,2024-03-28 12:02:43+00:00,10000000.0,8.566666666666668,2.1910000000000003,0.14533333333333334,12.383333524068197,1.0363333333333333,1,100.0,0.0,2.0,34374.0,2.0,34485.0,401.0
1439,2024-03-28 12:02:47+00:00,10000000.0,8.31,2.0766666666666667,0.18000000000000002,6.650000095367432,1.0,1,100.0,0.0,2.0,34339.0,2.0,34450.0,369.0
1443,2024-03-28 12:02:51+00:00,10000000.0,8.303333333333333,2.358333333333333,0.16,6.650000095367432,1.007,1,100.0,0.0,2.0,34339.0,2.0,34446.0,402.3333333333333
1447,2024-03-28 12:02:55+00:00,10000000.0,8.31,1.9753333333333334,0.14733333333333334,6.650000095367432,1.0146666666666666,1,100.0,0.0,2.0,34410.0,2.0,34520.0,424.6666666666667
1455,2024-03-28 12:03:03+00:00,10000000.0,8.683333333333332,1.492,0.16,3.7899999618530273,1.0410000000000001,1,100.0,0.0,0.0,34301.0,0.0,34416.0,251.0
1459,2024-03-28 12:03:07+00:00,10000000.0,8.103333333333333,1.9056666666666666,0.18633333333333332,3.7899999618530273,0.9826666666666667,1,100.0,0.0,1.0,34302.0,1.0,34411.0,409.5
1471,2024-03-28 12:03:19+00:00,10000000.0,8.506666666666666,2.278,0.19000000000000003,19.540000915527344,1.0133333333333334,1,100.0,0.0,1.0,34302.0,1.0,34416.0,422.3333333333333
1475,2024-03-28 12:03:23+00:00,10000000.0,8.326666666666666,1.609,0.16666666666666666,19.540000915527344,1.0,1,100.0,0.0,2.0,34339.0,2.0,34446.0,394.0
1479,2024-03-28 12:03:27+00:00,10000000.0,8.313333333333334,1.8676666666666666,0.18666666666666668,17.37333393096924,1.006,1,100.0,0.0,2.0,34374.0,2.0,34485.0,393.5
1483,2024-03-28 12:03:31+00:00,10000000.0,8.43,1.4879999999999998,0.15333333333333332,13.039999961853027,1.0123333333333333,1,100.0,0.0,2.0,34338.0,2.0,34450.0,404.3333333333333
1487,2024-03-28 12:03:35+00:00,10000000.0,8.433333333333332,2.5606666666666666,0.15666666666666668,13.039999961853027,1.0106666666666666,1,100.0,0.0,2.0,34374.0,2.0,34485.0,321.6666666666667
1491,2024-03-28 12:03:39+00:00,10000000.0,7.796666666666667,1.5680000000000003,0.171,13.039999961853027,0.9393333333333334,1,100.0,0.0,2.0,34339.0,2.0,34446.0,513.0
1495,2024-03-28 12:03:43+00:00,10000000.0,8.003333333333332,3.797333333333333,0.102,4.346666653951009,0.9663333333333332,1,100.0,0.0,2.0,34374.0,2.0,34485.0,322.3333333333333
1499,2024-03-28 12:03:47+00:00,10000000.0,8.416666666666666,1.7139999999999997,0.14333333333333334,0.0,1.0033333333333332,1,100.0,0.0,2.0,34280.0,2.0,34381.0,394.0
1503,2024-03-28 12:03:51+00:00,10000000.0,8.41,1.9456666666666667,0.15666666666666665,0.0,1.0123333333333333,1,100.0,0.0,1.0,34444.0,1.0,34555.0,360.3333333333333
1507,2024-03-28 12:03:55+00:00,10000000.0,7.853333333333334,2.2453333333333334,0.16,0.0,0.941,1,100.0,0.0,2.0,34339.0,2.0,34446.0,386.3333333333333
1511,2024-03-28 12:03:59+00:00,10000000.0,8.403333333333334,1.493,0.1376666666666667,0.7699999809265137,1.0093333333333334,1,100.0,0.0,2.0,34374.0,2.0,34485.0,367.0
1515,2024-03-28 12:04:03+00:00,10000000.0,8.32,2.157666666666667,0.14666666666666667,0.7699999809265137,0.9979999999999999,1,100.0,0.0,2.0,34268.0,2.0,34381.0,405.5
1519,2024-03-28 12:04:07+00:00,10000000.0,8.553333333333333,2.010666666666667,0.17333333333333334,0.7699999809265137,1.0133333333333334,1,100.0,0.0,2.0,34516.0,2.0,34624.0,391.0
