,_time,DRB.PacketSuccessRateUlgNBUu,DRB.RlcPacketDropRateDl,DRB.RlcSduTransmittedVolumeDL,DRB.RlcSduTransmittedVolumeUL,DRB.UEThpDl,DRB.UEThpUl,RRU.PrbAvailDl,RRU.PrbAvailUl,RRU.PrbTotDl,RRU.PrbTotUl,collectStartTime,test_number,ue_nr
238,2024-04-17 15:03:10+00:00,100,0,2,29913,2,30004,100,100,100,100,2024-04-17 15:03:10,3,3
239,2024-04-17 15:03:14+00:00,100,0,2,34184,2,34302,100,100,100,100,2024-04-17 15:03:14,3,3
240,2024-04-17 15:03:19+00:00,100,0,2,34303,2,34408,100,100,100,100,2024-04-17 15:03:19,3,3
241,2024-04-17 15:03:24+00:00,100,0,2,34291,2,34398,100,100,100,100,2024-04-17 15:03:24,3,3
242,2024-04-17 15:03:28+00:00,100,0,2,13893,3,13937,100,100,100,100,2024-04-17 15:03:28,3,3
243,2024-04-17 15:03:33+00:00,100,0,2,2,3,3,100,100,100,100,2024-04-17 15:03:33,3,3
244,2024-04-17 15:03:38+00:00,100,0,3,3,3,3,100,100,100,100,2024-04-17 15:03:38,3,3
245,2024-04-17 15:03:42+00:00,100,0,3,3,3,3,100,100,100,100,2024-04-17 15:03:42,3,3
246,2024-04-17 15:03:48+00:00,100,0,0,1,0,1,100,100,100,100,2024-04-17 15:03:48,3,3
247,2024-04-17 15:06:03+00:00,100,0,0,11418,0,11457,100,100,100,100,2024-04-17 15:06:03,4,3
248,2024-04-17 15:06:08+00:00,100,0,0,11454,0,11499,51,6,1,88,2024-04-17 15:06:08,4,1
249,2024-04-17 15:06:09+00:00,100,0,2,11490,2,11526,100,100,100,100,2024-04-17 15:06:08,4,3
250,2024-04-17 15:06:14+00:00,100,0,0,11430,0,11469,100,100,100,100,2024-04-17 15:06:14,4,3
251,2024-04-17 15:06:20+00:00,100,0,0,11430,0,11464,100,100,100,100,2024-04-17 15:06:20,4,3
252,2024-04-17 15:06:25+00:00,100,0,0,11430,0,11459,100,100,100,100,2024-04-17 15:06:25,4,3
253,2024-04-17 15:06:30+00:00,100,0,0,11418,0,11464,100,100,100,100,2024-04-17 15:06:30,4,3
254,2024-04-17 15:06:35+00:00,100,0,0,11429,0,11464,100,100,100,100,2024-04-17 15:06:35,4,3
255,2024-04-17 15:06:41+00:00,100,0,0,11477,0,11508,100,100,100,100,2024-04-17 15:06:41,4,3
256,2024-04-17 15:06:47+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 15:06:47,4,3
257,2024-04-17 15:06:52+00:00,100,0,0,11488,0,11526,100,100,100,100,2024-04-17 15:06:52,4,3
258,2024-04-17 15:06:57+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 15:06:57,4,3
259,2024-04-17 15:07:02+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:07:02,4,3
260,2024-04-17 15:07:07+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:07:07,4,3
261,2024-04-17 15:07:12+00:00,100,0,0,11488,0,11526,100,100,100,100,2024-04-17 15:07:12,4,3
262,2024-04-17 15:07:18+00:00,100,0,0,11465,0,11491,100,100,100,100,2024-04-17 15:07:18,4,3
263,2024-04-17 15:07:23+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:07:23,4,3
264,2024-04-17 15:07:28+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 15:07:28,4,3
265,2024-04-17 15:07:34+00:00,100,0,2,11455,2,11491,100,100,100,100,2024-04-17 15:07:34,4,3
266,2024-04-17 15:07:38+00:00,100,0,0,11488,0,11526,100,100,100,100,2024-04-17 15:07:38,4,3
267,2024-04-17 15:07:43+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:07:43,4,3
268,2024-04-17 15:07:48+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 15:07:48,4,3
269,2024-04-17 15:07:53+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 15:07:53,4,3
270,2024-04-17 15:07:57+00:00,100,0,0,11488,0,11526,100,100,100,100,2024-04-17 15:07:57,4,3
271,2024-04-17 15:08:02+00:00,100,0,1,11466,1,11491,100,100,100,100,2024-04-17 15:08:02,4,3
272,2024-04-17 15:08:07+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:08:07,4,3
273,2024-04-17 15:08:13+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 15:08:12,4,3
274,2024-04-17 15:08:19+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 15:08:19,4,3
275,2024-04-17 15:08:25+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:08:25,4,3
276,2024-04-17 15:08:30+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:08:30,4,3
277,2024-04-17 15:08:34+00:00,100,0,1,11466,1,11499,51,6,1,88,2024-04-17 15:08:34,4,1
278,2024-04-17 15:08:35+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 15:08:34,4,3
279,2024-04-17 15:08:39+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 15:08:39,4,3
280,2024-04-17 15:08:43+00:00,100,0,0,11465,0,11492,100,100,100,100,2024-04-17 15:08:43,4,3
281,2024-04-17 15:08:48+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 15:08:47,4,3
282,2024-04-17 15:08:53+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 15:08:53,4,3
283,2024-04-17 15:08:58+00:00,100,0,2,11455,2,11491,100,100,100,100,2024-04-17 15:08:58,4,3
284,2024-04-17 15:09:03+00:00,100,0,2,11455,2,11491,100,100,100,100,2024-04-17 15:09:03,4,3
285,2024-04-17 15:09:07+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:09:07,4,3
286,2024-04-17 15:09:12+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 15:09:12,4,3
287,2024-04-17 15:09:16+00:00,100,0,0,11418,0,11459,51,6,1,88,2024-04-17 15:09:16,4,1
288,2024-04-17 15:09:17+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 15:09:16,4,3
289,2024-04-17 15:09:21+00:00,100,0,0,11454,0,11492,100,100,100,100,2024-04-17 15:09:21,4,3
290,2024-04-17 15:09:26+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:09:26,4,3
291,2024-04-17 15:09:30+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:09:30,4,3
292,2024-04-17 15:09:34+00:00,100,0,0,11465,0,11491,100,100,100,100,2024-04-17 15:09:34,4,3
293,2024-04-17 15:09:38+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 15:09:38,4,3
294,2024-04-17 15:09:42+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 15:09:42,4,3
295,2024-04-17 15:09:47+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:09:47,4,3
296,2024-04-17 15:09:51+00:00,100,0,0,11488,0,11526,100,100,100,100,2024-04-17 15:09:51,4,3
297,2024-04-17 15:09:55+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:09:55,4,3
298,2024-04-17 15:09:59+00:00,100,0,0,11465,0,11492,100,100,100,100,2024-04-17 15:09:59,4,3
299,2024-04-17 15:10:03+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 15:10:03,4,3
300,2024-04-17 15:10:07+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 15:10:07,4,3
301,2024-04-17 15:10:11+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:10:11,4,3
302,2024-04-17 15:10:15+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:10:15,4,3
303,2024-04-17 15:10:20+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 15:10:20,4,3
304,2024-04-17 15:10:24+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 15:10:24,4,3
305,2024-04-17 15:10:28+00:00,100,0,2,11455,2,11491,100,100,100,100,2024-04-17 15:10:28,4,3
306,2024-04-17 15:10:32+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 15:10:32,4,3
307,2024-04-17 15:10:36+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:10:36,4,3
308,2024-04-17 15:10:40+00:00,100,0,0,11488,0,11526,100,100,100,100,2024-04-17 15:10:40,4,3
309,2024-04-17 15:10:44+00:00,100,0,0,11465,0,11491,100,100,100,100,2024-04-17 15:10:44,4,3
310,2024-04-17 15:10:48+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:10:48,4,3
311,2024-04-17 15:10:52+00:00,100,0,0,11454,0,11492,100,100,100,100,2024-04-17 15:10:52,4,3
312,2024-04-17 15:10:56+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 15:10:56,4,3
313,2024-04-17 15:11:00+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 15:11:00,4,3
314,2024-04-17 15:11:04+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:11:04,4,3
315,2024-04-17 15:11:07+00:00,100,0,0,11417,0,11464,51,6,1,88,2024-04-17 15:11:07,4,1
316,2024-04-17 15:11:08+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 15:11:07,4,3
317,2024-04-17 15:11:11+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:11:11,4,3
318,2024-04-17 15:11:15+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 15:11:15,4,3
319,2024-04-17 15:11:19+00:00,100,0,0,11465,0,11491,100,100,100,100,2024-04-17 15:11:19,4,3
320,2024-04-17 15:11:23+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 15:11:23,4,3
321,2024-04-17 15:11:27+00:00,100,0,0,11488,0,11526,100,100,100,100,2024-04-17 15:11:27,4,3
322,2024-04-17 15:11:31+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 15:11:31,4,3
323,2024-04-17 15:11:35+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 15:11:35,4,3
324,2024-04-17 15:11:39+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 15:11:39,4,3
325,2024-04-17 15:11:43+00:00,100,0,0,11488,0,11526,100,100,100,100,2024-04-17 15:11:43,4,3
326,2024-04-17 15:11:47+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 15:11:47,4,3
327,2024-04-17 15:11:51+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 15:11:51,4,3
328,2024-04-17 15:11:55+00:00,100,0,1,11431,1,11464,51,6,1,88,2024-04-17 15:11:55,4,1
329,2024-04-17 15:11:56+00:00,100,0,0,11465,0,11492,100,100,100,100,2024-04-17 15:11:55,4,3
330,2024-04-17 15:12:00+00:00,100,0,0,11488,0,11526,100,100,100,100,2024-04-17 15:12:00,4,3
331,2024-04-17 15:12:04+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:12:04,4,3
332,2024-04-17 15:12:08+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:12:08,4,3
333,2024-04-17 15:12:12+00:00,100,0,1,11490,1,11526,100,100,100,100,2024-04-17 15:12:12,4,3
334,2024-04-17 15:12:15+00:00,100,0,0,11430,0,11459,51,6,1,88,2024-04-17 15:12:15,4,1
335,2024-04-17 15:12:16+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 15:12:15,4,3
336,2024-04-17 15:12:20+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 15:12:20,4,3
337,2024-04-17 15:12:24+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 15:12:24,4,3
338,2024-04-17 15:12:28+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:12:28,4,3
339,2024-04-17 15:12:31+00:00,100,0,0,11418,0,11459,51,6,1,88,2024-04-17 15:12:31,4,1
340,2024-04-17 15:12:32+00:00,100,0,0,11500,0,11526,100,100,100,100,2024-04-17 15:12:31,4,3
341,2024-04-17 15:12:36+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 15:12:36,4,3
342,2024-04-17 15:12:40+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 15:12:40,4,3
343,2024-04-17 15:12:44+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:12:44,4,3
344,2024-04-17 15:12:47+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 15:12:47,4,2
345,2024-04-17 15:12:48+00:00,100,0,1,11490,1,11526,100,100,100,100,2024-04-17 15:12:47,4,3
346,2024-04-17 15:12:52+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:12:51,4,3
347,2024-04-17 15:12:55+00:00,100,0,0,11465,0,11499,51,6,1,88,2024-04-17 15:12:55,4,1
348,2024-04-17 15:12:56+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 15:12:55,4,3
349,2024-04-17 15:13:00+00:00,100,0,2,11455,2,11491,100,100,100,100,2024-04-17 15:13:00,4,3
350,2024-04-17 15:13:04+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 15:13:04,4,3
351,2024-04-17 15:13:08+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:13:08,4,3
352,2024-04-17 15:13:13+00:00,100,0,0,11465,0,11492,100,100,100,100,2024-04-17 15:13:13,4,3
353,2024-04-17 15:13:18+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:13:17,4,3
354,2024-04-17 15:13:21+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 15:13:21,4,3
355,2024-04-17 15:13:25+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:13:25,4,3
356,2024-04-17 15:13:30+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:13:30,4,3
357,2024-04-17 15:13:34+00:00,100,0,0,11454,0,11492,100,100,100,100,2024-04-17 15:13:34,4,3
358,2024-04-17 15:13:39+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 15:13:39,4,3
359,2024-04-17 15:13:43+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 15:13:43,4,3
360,2024-04-17 15:13:48+00:00,100,0,0,11465,0,11491,100,100,100,100,2024-04-17 15:13:48,4,3
361,2024-04-17 15:13:52+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 15:13:52,4,3
362,2024-04-17 15:13:56+00:00,100,0,0,11430,0,11459,51,6,1,88,2024-04-17 15:13:56,4,1
363,2024-04-17 15:13:57+00:00,100,0,0,11488,0,11526,100,100,100,100,2024-04-17 15:13:56,4,3
364,2024-04-17 15:14:01+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 15:14:01,4,3
365,2024-04-17 15:14:06+00:00,100,0,0,11454,0,11492,100,100,100,100,2024-04-17 15:14:05,4,3
366,2024-04-17 15:14:10+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 15:14:10,4,3
367,2024-04-17 15:14:14+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 15:14:14,4,2
368,2024-04-17 15:14:15+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 15:14:14,4,3
369,2024-04-17 15:14:19+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 15:14:19,4,3
370,2024-04-17 15:14:23+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:14:23,4,3
371,2024-04-17 15:14:27+00:00,100,0,0,11465,0,11491,100,100,100,100,2024-04-17 15:14:27,4,3
372,2024-04-17 15:14:32+00:00,100,0,0,11488,0,11526,100,100,100,100,2024-04-17 15:14:32,4,3
373,2024-04-17 15:14:37+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:14:37,4,3
374,2024-04-17 15:14:41+00:00,100,0,0,11454,0,11492,100,100,100,100,2024-04-17 15:14:41,4,3
375,2024-04-17 15:14:46+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:14:46,4,3
376,2024-04-17 15:14:50+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 15:14:50,4,3
377,2024-04-17 15:14:55+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 15:14:55,4,3
378,2024-04-17 15:14:59+00:00,100,0,0,11465,0,11492,100,100,100,100,2024-04-17 15:14:59,4,3
379,2024-04-17 15:15:03+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 15:15:03,4,3
380,2024-04-17 15:15:08+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 15:15:08,4,3
381,2024-04-17 15:15:13+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:15:13,4,3
382,2024-04-17 15:15:18+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:15:18,4,3
383,2024-04-17 15:15:23+00:00,100,0,2,11455,2,11491,100,100,100,100,2024-04-17 15:15:23,4,3
384,2024-04-17 15:15:27+00:00,100,0,0,11488,0,11526,100,100,100,100,2024-04-17 15:15:27,4,3
385,2024-04-17 15:15:32+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 15:15:32,4,3
386,2024-04-17 15:15:37+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:15:37,4,3
387,2024-04-17 15:15:42+00:00,100,0,0,11525,0,11561,100,100,100,100,2024-04-17 15:15:42,4,3
388,2024-04-17 15:15:47+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 15:15:46,4,3
389,2024-04-17 15:15:51+00:00,100,0,0,11465,0,11491,100,100,100,100,2024-04-17 15:15:51,4,3
390,2024-04-17 15:15:55+00:00,100,0,0,11417,0,11457,100,100,100,100,2024-04-17 15:15:55,4,3
391,2024-04-17 15:16:00+00:00,100,0,0,11524,0,11561,100,100,100,100,2024-04-17 15:16:00,4,3
392,2024-04-17 15:16:04+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 15:16:04,4,3
393,2024-04-17 15:16:09+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 15:16:09,4,3
394,2024-04-17 15:16:14+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:16:14,4,3
395,2024-04-17 15:16:18+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 15:16:18,4,3
396,2024-04-17 15:16:24+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 15:16:24,4,3
397,2024-04-17 15:16:28+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:16:28,4,3
398,2024-04-17 15:16:33+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 15:16:33,4,3
399,2024-04-17 15:16:38+00:00,100,0,2,11455,2,11491,100,100,100,100,2024-04-17 15:16:38,4,3
400,2024-04-17 15:16:42+00:00,100,0,0,11465,0,11492,100,100,100,100,2024-04-17 15:16:42,4,3
401,2024-04-17 15:16:47+00:00,100,0,0,11488,0,11526,100,100,100,100,2024-04-17 15:16:47,4,3
402,2024-04-17 15:16:52+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:16:52,4,3
403,2024-04-17 15:16:57+00:00,100,0,0,11454,0,11492,100,100,100,100,2024-04-17 15:16:57,4,3
404,2024-04-17 15:17:01+00:00,100,0,0,11394,0,11425,51,6,1,88,2024-04-17 15:17:01,4,1
405,2024-04-17 15:17:02+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 15:17:01,4,3
406,2024-04-17 15:17:06+00:00,100,0,0,11454,0,11492,100,100,100,100,2024-04-17 15:17:06,4,3
407,2024-04-17 15:17:10+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:17:10,4,3
408,2024-04-17 15:17:15+00:00,100,0,0,11465,0,11491,100,100,100,100,2024-04-17 15:17:15,4,3
409,2024-04-17 15:17:20+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 15:17:20,4,3
410,2024-04-17 15:17:25+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 15:17:25,4,3
411,2024-04-17 15:17:29+00:00,100,0,0,11454,0,11492,100,100,100,100,2024-04-17 15:17:29,4,3
412,2024-04-17 15:17:33+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 15:17:33,4,3
413,2024-04-17 15:17:37+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:17:37,4,2
414,2024-04-17 15:17:38+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:17:37,4,3
415,2024-04-17 15:17:42+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 15:17:42,4,3
416,2024-04-17 15:17:46+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 15:17:46,4,3
417,2024-04-17 15:17:50+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 15:17:50,4,3
418,2024-04-17 15:17:55+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 15:17:55,4,3
419,2024-04-17 15:17:59+00:00,100,0,0,11465,0,11492,100,100,100,100,2024-04-17 15:17:59,4,3
420,2024-04-17 15:18:03+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 15:18:03,4,3
421,2024-04-17 15:18:09+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 15:18:09,4,3
422,2024-04-17 15:18:14+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 15:18:14,4,3
423,2024-04-17 15:18:19+00:00,100,0,1,11490,1,11526,100,100,100,100,2024-04-17 15:18:19,4,3
424,2024-04-17 15:18:25+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:18:25,4,3
425,2024-04-17 15:18:31+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:18:31,4,3
426,2024-04-17 15:18:36+00:00,100,0,0,11454,0,11492,100,100,100,100,2024-04-17 15:18:36,4,3
427,2024-04-17 15:18:41+00:00,100,0,0,11488,0,11526,100,100,100,100,2024-04-17 15:18:41,4,3
428,2024-04-17 15:18:45+00:00,100,0,2,11455,2,11491,100,100,100,100,2024-04-17 15:18:45,4,3
429,2024-04-17 15:18:50+00:00,100,0,0,11465,0,11491,100,100,100,100,2024-04-17 15:18:50,4,3
430,2024-04-17 15:18:56+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 15:18:56,4,3
431,2024-04-17 15:19:01+00:00,100,0,1,11490,1,11526,100,100,100,100,2024-04-17 15:19:01,4,3
432,2024-04-17 15:19:06+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:19:06,4,3
433,2024-04-17 15:19:12+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 15:19:12,4,3
434,2024-04-17 15:19:16+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 15:19:16,4,3
435,2024-04-17 15:19:22+00:00,100,0,2,11490,2,11526,100,100,100,100,2024-04-17 15:19:22,4,3
436,2024-04-17 15:19:27+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 15:19:27,4,3
437,2024-04-17 15:19:32+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:19:32,4,3
438,2024-04-17 15:19:38+00:00,100,0,0,11488,0,11526,100,100,100,100,2024-04-17 15:19:38,4,3
439,2024-04-17 15:19:43+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 15:19:43,4,3
440,2024-04-17 15:19:48+00:00,100,0,0,11465,0,11491,100,100,100,100,2024-04-17 15:19:48,4,3
441,2024-04-17 15:19:53+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 15:19:53,4,3
442,2024-04-17 15:19:58+00:00,100,0,0,11488,0,11526,100,100,100,100,2024-04-17 15:19:58,4,3
443,2024-04-17 15:20:03+00:00,100,0,1,11454,1,11491,100,100,100,100,2024-04-17 15:20:03,4,3
444,2024-04-17 15:20:08+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 15:20:08,4,3
445,2024-04-17 15:20:13+00:00,100,0,0,11488,0,11526,100,100,100,100,2024-04-17 15:20:13,4,3
446,2024-04-17 15:20:19+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:20:19,4,3
447,2024-04-17 15:20:24+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:20:24,4,3
448,2024-04-17 15:20:28+00:00,100,0,0,11430,0,11464,51,6,1,88,2024-04-17 15:20:28,4,1
449,2024-04-17 15:20:29+00:00,100,0,0,11465,0,11491,100,100,100,100,2024-04-17 15:20:28,4,3
450,2024-04-17 15:20:34+00:00,100,0,0,11489,0,11526,100,100,100,100,2024-04-17 15:20:34,4,3
451,2024-04-17 15:20:38+00:00,100,0,0,11453,0,11492,100,100,100,100,2024-04-17 15:20:38,4,3
452,2024-04-17 15:20:43+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 15:20:43,4,3
453,2024-04-17 15:20:48+00:00,100,0,0,11454,0,11491,100,100,100,100,2024-04-17 15:20:48,4,3
