,_time,bandwidth_required,bitrate,jitter,lost_percentage,path_loss,test_number,transfer,ue_nr
4299,2024-04-17 16:11:53+00:00,10M,2.34,10.292,0.78,90.0,10,0.286,1
4300,2024-04-17 16:11:54+00:00,10M,2.5,9.35,0.74,90.0,10,0.305,1
4301,2024-04-17 16:11:55+00:00,10M,2.0,5.874,0.77,90.0,10,0.245,1
4302,2024-04-17 16:11:56+00:00,10M,2.27,9.404,0.76,90.0,10,0.277,1
4303,2024-04-17 16:11:57+00:00,10M,2.4,5.916,0.78,90.0,10,0.293,1
4304,2024-04-17 16:11:58+00:00,10M,1.97,9.456,0.79,90.0,10,0.24,1
4305,2024-04-17 16:11:59+00:00,10M,2.17,6.553,0.78,90.0,10,0.264,1
4306,2024-04-17 16:12:00+00:00,10M,2.57,7.807,0.79,90.0,10,0.314,1
4307,2024-04-17 16:12:01+00:00,10M,2.89,4.965,0.75,90.0,10,0.352,1
4308,2024-04-17 16:12:02+00:00,10M,2.75,3.03,0.69,90.0,10,0.335,1
4309,2024-04-17 16:12:03+00:00,10M,2.44,5.086,0.74,90.0,10,0.298,1
4310,2024-04-17 16:12:04+00:00,10M,2.1,3.1,0.76,90.0,10,0.256,1
4311,2024-04-17 16:12:05+00:00,10M,2.2,3.405,0.78,90.0,10,0.269,1
4312,2024-04-17 16:12:06+00:00,10M,2.75,3.765,0.78,90.0,10,0.335,1
4313,2024-04-17 16:12:07+00:00,10M,2.2,6.453,0.74,90.0,10,0.269,1
4314,2024-04-17 16:12:08+00:00,10M,2.57,6.624,0.76,90.0,10,0.314,1
4315,2024-04-17 16:12:09+00:00,10M,2.18,6.088,0.75,90.0,10,0.266,1
4316,2024-04-17 16:12:10+00:00,10M,2.61,12.254,0.77,90.0,10,0.318,1
4317,2024-04-17 16:12:11+00:00,10M,2.22,9.483,0.74,90.0,10,0.272,1
4318,2024-04-17 16:12:12+00:00,10M,2.41,5.151,0.75,90.0,10,0.294,1
4319,2024-04-17 16:12:13+00:00,10M,2.55,6.31,0.79,90.0,10,0.311,1
4320,2024-04-17 16:12:14+00:00,10M,2.75,6.748,0.74,90.0,10,0.335,1
4321,2024-04-17 16:12:15+00:00,10M,2.54,3.846,0.73,90.0,10,0.31,1
4322,2024-04-17 16:12:16+00:00,10M,3.12,4.54,0.73,90.0,10,0.38,1
4323,2024-04-17 16:12:17+00:00,10M,2.58,4.968,0.69,90.0,10,0.315,1
4324,2024-04-17 16:12:18+00:00,10M,2.06,4.464,0.68,90.0,10,0.252,1
4325,2024-04-17 16:12:19+00:00,10M,2.34,5.666,0.79,90.0,10,0.286,1
4326,2024-04-17 16:12:20+00:00,10M,2.3,10.874,0.78,90.0,10,0.281,1
4327,2024-04-17 16:12:21+00:00,10M,2.51,3.918,0.74,90.0,10,0.307,1
4328,2024-04-17 16:12:22+00:00,10M,2.19,4.463,0.8,90.0,10,0.267,1
4329,2024-04-17 16:12:23+00:00,10M,2.27,5.781,0.75,90.0,10,0.277,1
4330,2024-04-17 16:12:24+00:00,10M,2.38,4.905,0.77,90.0,10,0.29,1
4331,2024-04-17 16:12:25+00:00,10M,2.37,7.465,0.78,90.0,10,0.29,1
4332,2024-04-17 16:12:26+00:00,10M,2.64,8.455,0.76,90.0,10,0.322,1
4333,2024-04-17 16:12:27+00:00,10M,2.63,10.117,0.74,90.0,10,0.321,1
4334,2024-04-17 16:12:28+00:00,10M,2.58,7.95,0.71,90.0,10,0.315,1
4335,2024-04-17 16:12:29+00:00,10M,2.33,6.943,0.75,90.0,10,0.284,1
4336,2024-04-17 16:12:30+00:00,10M,2.58,3.128,0.77,90.0,10,0.315,1
4337,2024-04-17 16:12:31+00:00,10M,2.75,4.088,0.75,90.0,10,0.335,1
4338,2024-04-17 16:12:32+00:00,10M,2.34,3.656,0.69,90.0,10,0.286,1
4339,2024-04-17 16:12:33+00:00,10M,2.88,4.675,0.77,90.0,10,0.352,1
4340,2024-04-17 16:12:34+00:00,10M,2.91,4.919,0.72,90.0,10,0.355,1
4341,2024-04-17 16:12:35+00:00,10M,1.8,4.906,0.7,90.0,10,0.219,1
4342,2024-04-17 16:12:36+00:00,10M,2.61,10.282,0.8,90.0,10,0.318,1
4343,2024-04-17 16:12:37+00:00,10M,2.24,10.771,0.76,90.0,10,0.273,1
4344,2024-04-17 16:12:38+00:00,10M,2.55,7.216,0.75,90.0,10,0.311,1
4345,2024-04-17 16:12:39+00:00,10M,2.43,9.631,0.77,90.0,10,0.297,1
4346,2024-04-17 16:12:40+00:00,10M,2.78,6.882,0.75,90.0,10,0.339,1
4347,2024-04-17 16:12:41+00:00,10M,2.54,6.882,0.72,90.0,10,0.31,1
4348,2024-04-17 16:12:42+00:00,10M,2.14,6.569,0.74,90.0,10,0.262,1
4349,2024-04-17 16:12:43+00:00,10M,2.94,6.008,0.78,90.0,10,0.359,1
4350,2024-04-17 16:12:44+00:00,10M,2.81,3.352,0.7,90.0,10,0.344,1
4351,2024-04-17 16:12:45+00:00,10M,2.64,6.129,0.73,90.0,10,0.322,1
4352,2024-04-17 16:12:46+00:00,10M,2.92,5.33,0.72,90.0,10,0.356,1
4353,2024-04-17 16:12:47+00:00,10M,2.5,7.882,0.72,90.0,10,0.305,1
4354,2024-04-17 16:12:48+00:00,10M,3.19,3.462,0.74,90.0,10,0.389,1
4355,2024-04-17 16:12:49+00:00,10M,2.04,11.711,0.69,90.0,10,0.249,1
4356,2024-04-17 16:12:50+00:00,10M,3.01,10.546,0.77,90.0,10,0.368,1
4357,2024-04-17 16:12:51+00:00,10M,2.43,4.205,0.7,90.0,10,0.297,1
4358,2024-04-17 16:12:52+00:00,10M,2.74,4.792,0.75,90.0,10,0.335,1
4359,2024-04-17 16:12:53+00:00,10M,2.48,4.33,0.73,90.0,10,0.303,1
4360,2024-04-17 16:12:54+00:00,10M,2.5,8.097,0.73,90.0,10,0.305,1
4361,2024-04-17 16:12:55+00:00,10M,2.0,11.787,0.76,90.0,10,0.245,1
4362,2024-04-17 16:12:56+00:00,10M,2.73,4.626,0.78,90.0,10,0.334,1
4363,2024-04-17 16:12:57+00:00,10M,2.83,4.424,0.74,90.0,10,0.345,1
4364,2024-04-17 16:12:58+00:00,10M,2.68,6.153,0.73,90.0,10,0.327,1
4365,2024-04-17 16:12:59+00:00,10M,2.41,5.893,0.73,90.0,10,0.294,1
4366,2024-04-17 16:13:00+00:00,10M,2.98,5.795,0.75,90.0,10,0.363,1
4367,2024-04-17 16:13:01+00:00,10M,2.36,6.229,0.72,90.0,10,0.288,1
4368,2024-04-17 16:13:02+00:00,10M,2.2,8.333,0.72,90.0,10,0.269,1
4369,2024-04-17 16:13:03+00:00,10M,2.82,3.375,0.79,90.0,10,0.344,1
4370,2024-04-17 16:13:04+00:00,10M,1.97,4.664,0.71,90.0,10,0.24,1
4371,2024-04-17 16:13:05+00:00,10M,2.54,6.561,0.77,90.0,10,0.31,1
4372,2024-04-17 16:13:06+00:00,10M,2.58,6.612,0.77,90.0,10,0.315,1
4373,2024-04-17 16:13:07+00:00,10M,1.92,9.776,0.71,90.0,10,0.235,1
4374,2024-04-17 16:13:08+00:00,10M,2.85,2.784,0.79,90.0,10,0.348,1
4375,2024-04-17 16:13:09+00:00,10M,2.41,5.587,0.75,90.0,10,0.294,1
4376,2024-04-17 16:13:10+00:00,10M,3.01,4.086,0.75,90.0,10,0.368,1
4377,2024-04-17 16:13:11+00:00,10M,2.27,3.353,0.7,90.0,10,0.277,1
4378,2024-04-17 16:13:12+00:00,10M,3.08,3.528,0.75,90.0,10,0.376,1
4379,2024-04-17 16:13:13+00:00,10M,2.85,5.926,0.69,90.0,10,0.348,1
4380,2024-04-17 16:13:14+00:00,10M,2.81,5.528,0.69,90.0,10,0.344,1
4381,2024-04-17 16:13:15+00:00,10M,3.38,3.689,0.73,90.0,10,0.413,1
4382,2024-04-17 16:13:16+00:00,10M,2.65,3.283,0.65,90.0,10,0.324,1
4383,2024-04-17 16:13:17+00:00,10M,2.77,2.862,0.74,90.0,10,0.338,1
4384,2024-04-17 16:13:18+00:00,10M,2.71,5.531,0.72,90.0,10,0.331,1
4385,2024-04-17 16:13:19+00:00,10M,2.48,4.682,0.71,90.0,10,0.303,1
4386,2024-04-17 16:13:20+00:00,10M,2.33,4.535,0.74,90.0,10,0.284,1
4387,2024-04-17 16:13:21+00:00,10M,3.13,6.731,0.78,90.0,10,0.382,1
4388,2024-04-17 16:13:22+00:00,10M,2.61,8.796,0.67,90.0,10,0.318,1
4389,2024-04-17 16:13:23+00:00,10M,2.68,4.664,0.72,90.0,10,0.327,1
4390,2024-04-17 16:13:24+00:00,10M,2.71,6.036,0.75,90.0,10,0.331,1
4391,2024-04-17 16:13:25+00:00,10M,2.78,3.891,0.72,90.0,10,0.339,1
4392,2024-04-17 16:13:26+00:00,10M,2.17,6.946,0.75,90.0,10,0.264,1
4393,2024-04-17 16:13:27+00:00,10M,2.47,8.659,0.76,90.0,10,0.301,1
4394,2024-04-17 16:13:28+00:00,10M,2.57,6.175,0.76,90.0,10,0.314,1
4395,2024-04-17 16:13:29+00:00,10M,1.83,8.023,0.74,90.0,10,0.223,1
4396,2024-04-17 16:13:30+00:00,10M,2.65,5.41,0.76,90.0,10,0.324,1
4397,2024-04-17 16:13:31+00:00,10M,2.43,4.252,0.78,90.0,10,0.297,1
4398,2024-04-17 16:13:32+00:00,10M,2.37,5.669,0.76,90.0,10,0.29,1
4399,2024-04-17 16:13:33+00:00,10M,2.88,7.179,0.74,90.0,10,0.352,1
4400,2024-04-17 16:13:34+00:00,10M,2.26,4.559,0.74,90.0,10,0.276,1
4401,2024-04-17 16:13:35+00:00,10M,2.18,5.626,0.77,90.0,10,0.27,1
4402,2024-04-17 16:13:36+00:00,10M,2.34,5.713,0.77,90.0,10,0.281,1
4403,2024-04-17 16:13:37+00:00,10M,2.13,8.881,0.78,90.0,10,0.26,1
4404,2024-04-17 16:13:38+00:00,10M,2.78,11.934,0.77,90.0,10,0.339,1
4405,2024-04-17 16:13:39+00:00,10M,2.24,5.156,0.71,90.0,10,0.273,1
4406,2024-04-17 16:13:40+00:00,10M,2.64,8.313,0.78,90.0,10,0.322,1
4407,2024-04-17 16:13:41+00:00,10M,2.27,6.279,0.74,90.0,10,0.277,1
4408,2024-04-17 16:13:42+00:00,10M,2.39,5.996,0.77,90.0,10,0.291,1
4409,2024-04-17 16:13:43+00:00,10M,1.91,14.78,0.78,90.0,10,0.233,1
4410,2024-04-17 16:13:44+00:00,10M,2.57,5.854,0.75,90.0,10,0.314,1
4411,2024-04-17 16:13:45+00:00,10M,1.93,3.86,0.78,90.0,10,0.236,1
4412,2024-04-17 16:13:46+00:00,10M,2.64,8.456,0.81,90.0,10,0.324,1
4413,2024-04-17 16:13:47+00:00,10M,2.08,5.175,0.71,90.0,10,0.252,1
4414,2024-04-17 16:13:48+00:00,10M,2.43,6.65,0.79,90.0,10,0.297,1
4415,2024-04-17 16:13:49+00:00,10M,1.97,3.624,0.72,90.0,10,0.24,1
4416,2024-04-17 16:13:50+00:00,10M,2.61,4.364,0.8,90.0,10,0.318,1
4417,2024-04-17 16:13:51+00:00,10M,2.4,6.429,0.75,90.0,10,0.293,1
4418,2024-04-17 16:13:52+00:00,10M,2.79,5.982,0.77,90.0,10,0.341,1
4419,2024-04-17 16:13:53+00:00,10M,2.78,8.047,0.72,90.0,10,0.339,1
4420,2024-04-17 16:13:54+00:00,10M,2.92,5.683,0.72,90.0,10,0.356,1
4421,2024-04-17 16:13:55+00:00,10M,2.97,7.334,0.7,90.0,10,0.362,1
4422,2024-04-17 16:13:56+00:00,10M,2.51,3.243,0.72,90.0,10,0.307,1
4423,2024-04-17 16:13:57+00:00,10M,3.0,3.45,0.73,90.0,10,0.366,1
4424,2024-04-17 16:13:58+00:00,10M,2.53,9.665,0.7,90.0,10,0.308,1
4425,2024-04-17 16:13:59+00:00,10M,2.98,2.887,0.72,90.0,10,0.363,1
4426,2024-04-17 16:14:00+00:00,10M,2.94,5.191,0.73,90.0,10,0.359,1
4427,2024-04-17 16:14:01+00:00,10M,2.71,4.076,0.71,90.0,10,0.331,1
4428,2024-04-17 16:14:02+00:00,10M,2.75,4.712,0.73,90.0,10,0.335,1
4429,2024-04-17 16:14:03+00:00,10M,2.51,6.509,0.72,90.0,10,0.307,1
4430,2024-04-17 16:14:04+00:00,10M,1.76,9.49,0.71,90.0,10,0.215,1
4431,2024-04-17 16:14:05+00:00,10M,2.54,9.329,0.79,90.0,10,0.31,1
4432,2024-04-17 16:14:06+00:00,10M,2.24,10.861,0.8,90.0,10,0.273,1
4433,2024-04-17 16:14:07+00:00,10M,1.93,4.842,0.71,90.0,10,0.236,1
4434,2024-04-17 16:14:08+00:00,10M,2.61,4.545,0.81,90.0,10,0.318,1
4435,2024-04-17 16:14:09+00:00,10M,2.61,8.459,0.74,90.0,10,0.318,1
4436,2024-04-17 16:14:10+00:00,10M,2.44,7.164,0.72,90.0,10,0.298,1
4437,2024-04-17 16:14:11+00:00,10M,2.61,10.529,0.77,90.0,10,0.318,1
4438,2024-04-17 16:14:12+00:00,10M,1.87,5.895,0.69,90.0,10,0.228,1
4439,2024-04-17 16:14:13+00:00,10M,2.75,9.698,0.8,90.0,10,0.335,1
4440,2024-04-17 16:14:14+00:00,10M,2.36,3.728,0.71,90.0,10,0.29,1
4441,2024-04-17 16:14:15+00:00,10M,3.2,5.16,0.77,90.0,10,0.389,1
4442,2024-04-17 16:14:16+00:00,10M,2.54,7.438,0.65,90.0,10,0.31,1
4443,2024-04-17 16:14:17+00:00,10M,2.78,4.611,0.74,90.0,10,0.339,1
4444,2024-04-17 16:14:18+00:00,10M,2.36,6.011,0.75,90.0,10,0.288,1
4445,2024-04-17 16:14:19+00:00,10M,2.65,6.383,0.75,90.0,10,0.324,1
4446,2024-04-17 16:14:20+00:00,10M,2.06,2.768,0.74,90.0,10,0.252,1
4447,2024-04-17 16:14:21+00:00,10M,3.05,3.624,0.77,90.0,10,0.372,1
4448,2024-04-17 16:14:22+00:00,10M,2.86,5.128,0.7,90.0,10,0.349,1
4449,2024-04-17 16:14:23+00:00,10M,1.89,8.596,0.68,90.0,10,0.23,1
4450,2024-04-17 16:14:24+00:00,10M,2.54,4.788,0.78,90.0,10,0.31,1
4451,2024-04-17 16:14:25+00:00,10M,2.41,4.168,0.78,90.0,10,0.294,1
4452,2024-04-17 16:14:26+00:00,10M,1.55,7.226,0.76,90.0,10,0.189,1
4453,2024-04-17 16:14:27+00:00,10M,2.37,5.813,0.77,90.0,10,0.29,1
4454,2024-04-17 16:14:28+00:00,10M,2.41,4.745,0.82,90.0,10,0.294,1
4455,2024-04-17 16:14:29+00:00,10M,2.4,8.449,0.76,90.0,10,0.293,1
4456,2024-04-17 16:14:30+00:00,10M,2.71,4.153,0.75,90.0,10,0.331,1
4457,2024-04-17 16:14:31+00:00,10M,2.82,4.809,0.75,90.0,10,0.344,1
4458,2024-04-17 16:14:32+00:00,10M,1.6,6.146,0.72,90.0,10,0.195,1
4459,2024-04-17 16:14:33+00:00,10M,2.97,3.214,0.8,90.0,10,0.363,1
4460,2024-04-17 16:14:34+00:00,10M,2.64,4.696,0.71,90.0,10,0.322,1
4461,2024-04-17 16:14:35+00:00,10M,2.41,8.146,0.72,90.0,10,0.294,1
4462,2024-04-17 16:14:36+00:00,10M,2.17,3.846,0.76,90.0,10,0.264,1
4463,2024-04-17 16:14:37+00:00,10M,2.03,6.892,0.77,90.0,10,0.247,1
4464,2024-04-17 16:14:38+00:00,10M,2.27,7.675,0.81,90.0,10,0.277,1
4465,2024-04-17 16:14:39+00:00,10M,2.75,4.768,0.75,90.0,10,0.335,1
4466,2024-04-17 16:14:40+00:00,10M,3.11,5.411,0.75,90.0,10,0.382,1
4467,2024-04-17 16:14:41+00:00,10M,2.75,6.586,0.68,90.0,10,0.334,1
4468,2024-04-17 16:14:42+00:00,10M,3.03,15.022,0.74,90.0,10,0.369,1
4469,2024-04-17 16:14:43+00:00,10M,3.05,4.486,0.68,90.0,10,0.372,1
4470,2024-04-17 16:14:44+00:00,10M,2.81,4.303,0.69,90.0,10,0.344,1
4471,2024-04-17 16:14:45+00:00,10M,2.64,6.149,0.73,90.0,10,0.322,1
4472,2024-04-17 16:14:46+00:00,10M,2.81,4.394,0.71,90.0,10,0.344,1
4473,2024-04-17 16:14:47+00:00,10M,3.15,4.668,0.73,90.0,10,0.385,1
4474,2024-04-17 16:14:48+00:00,10M,2.03,5.119,0.65,90.0,10,0.247,1
4475,2024-04-17 16:14:49+00:00,10M,2.55,4.756,0.78,90.0,10,0.311,1
4476,2024-04-17 16:14:50+00:00,10M,2.47,2.652,0.76,90.0,10,0.301,1
4477,2024-04-17 16:14:51+00:00,10M,2.47,8.986,0.76,90.0,10,0.301,1
4478,2024-04-17 16:14:52+00:00,10M,2.95,3.288,0.73,90.0,10,0.361,1
4479,2024-04-17 16:14:53+00:00,10M,2.57,6.497,0.72,90.0,10,0.314,1
4480,2024-04-17 16:14:54+00:00,10M,2.57,7.169,0.74,90.0,10,0.314,1
4481,2024-04-17 16:14:55+00:00,10M,2.58,8.49,0.73,90.0,10,0.315,1
4482,2024-04-17 16:14:56+00:00,10M,3.05,4.56,0.74,90.0,10,0.372,1
4483,2024-04-17 16:14:57+00:00,10M,2.24,10.88,0.69,90.0,10,0.273,1
4484,2024-04-17 16:14:58+00:00,10M,2.57,5.298,0.71,90.0,10,0.314,1
4485,2024-04-17 16:14:59+00:00,10M,2.13,7.062,0.79,90.0,10,0.26,1
4486,2024-04-17 16:15:00+00:00,10M,2.27,11.456,0.76,90.0,10,0.277,1
4487,2024-04-17 16:15:01+00:00,10M,2.48,7.665,0.78,90.0,10,0.303,1
4488,2024-04-17 16:15:02+00:00,10M,2.31,4.294,0.75,90.0,10,0.281,1
4489,2024-04-17 16:15:03+00:00,10M,2.71,4.932,0.79,90.0,10,0.331,1
4490,2024-04-17 16:15:04+00:00,10M,2.41,5.992,0.71,90.0,10,0.294,1
4491,2024-04-17 16:15:05+00:00,10M,2.84,4.246,0.76,90.0,10,0.346,1
4492,2024-04-17 16:15:06+00:00,10M,2.55,9.125,0.72,90.0,10,0.311,1
4493,2024-04-17 16:15:07+00:00,10M,1.73,3.637,0.69,90.0,10,0.211,1
4494,2024-04-17 16:15:08+00:00,10M,2.78,6.125,0.82,90.0,10,0.339,1
4495,2024-04-17 16:15:09+00:00,10M,2.64,6.415,0.72,90.0,10,0.322,1
4496,2024-04-17 16:15:10+00:00,10M,2.43,6.47,0.72,90.0,10,0.297,1
4497,2024-04-17 16:15:11+00:00,10M,2.95,6.775,0.75,90.0,10,0.361,1
4498,2024-04-17 16:15:12+00:00,10M,2.64,3.677,0.73,90.0,10,0.322,1
4499,2024-04-17 16:15:13+00:00,10M,2.34,3.998,0.74,90.0,10,0.286,1
4500,2024-04-17 16:15:14+00:00,10M,2.94,3.844,0.75,90.0,10,0.359,1
4501,2024-04-17 16:15:15+00:00,10M,2.81,2.916,0.71,90.0,10,0.344,1
4502,2024-04-17 16:15:16+00:00,10M,2.14,8.079,0.72,90.0,10,0.262,1
4503,2024-04-17 16:15:17+00:00,10M,3.07,6.75,0.77,90.0,10,0.375,1
4504,2024-04-17 16:15:18+00:00,10M,2.88,3.497,0.69,90.0,10,0.352,1
4505,2024-04-17 16:15:19+00:00,10M,2.37,6.246,0.71,90.0,10,0.29,1
4506,2024-04-17 16:15:20+00:00,10M,2.91,4.278,0.74,90.0,10,0.355,1
4507,2024-04-17 16:15:21+00:00,10M,2.78,6.376,0.74,90.0,10,0.339,1
4508,2024-04-17 16:15:22+00:00,10M,2.07,7.832,0.73,90.0,10,0.253,1
4509,2024-04-17 16:15:23+00:00,10M,2.8,6.865,0.76,90.0,10,0.342,1
4510,2024-04-17 16:15:24+00:00,10M,2.77,4.158,0.72,90.0,10,0.338,1
4511,2024-04-17 16:15:25+00:00,10M,2.62,6.953,0.72,90.0,10,0.32,1
4512,2024-04-17 16:15:26+00:00,10M,2.37,5.414,0.73,90.0,10,0.29,1
4513,2024-04-17 16:15:27+00:00,10M,2.95,4.433,0.77,90.0,10,0.361,1
4514,2024-04-17 16:15:28+00:00,10M,2.61,3.802,0.7,90.0,10,0.318,1
4515,2024-04-17 16:15:29+00:00,10M,2.64,2.814,0.73,90.0,10,0.322,1
4516,2024-04-17 16:15:30+00:00,10M,2.46,8.274,0.76,90.0,10,0.301,1
4517,2024-04-17 16:15:31+00:00,10M,2.55,8.205,0.71,90.0,10,0.311,1
4518,2024-04-17 16:15:32+00:00,10M,2.75,3.742,0.76,90.0,10,0.335,1
4519,2024-04-17 16:15:33+00:00,10M,2.78,3.177,0.74,90.0,10,0.339,1
4520,2024-04-17 16:15:34+00:00,10M,2.84,5.483,0.72,90.0,10,0.346,1
4521,2024-04-17 16:15:35+00:00,10M,2.51,3.925,0.73,90.0,10,0.307,1
4522,2024-04-17 16:15:36+00:00,10M,3.04,6.681,0.73,90.0,10,0.372,1
4523,2024-04-17 16:15:37+00:00,10M,3.01,5.939,0.7,90.0,10,0.368,1
4524,2024-04-17 16:15:38+00:00,10M,2.52,5.877,0.66,90.0,10,0.307,1
4525,2024-04-17 16:15:39+00:00,10M,3.52,5.698,0.74,90.0,10,0.43,1
4526,2024-04-17 16:15:40+00:00,10M,2.91,5.757,0.65,90.0,10,0.355,1
4527,2024-04-17 16:15:41+00:00,10M,2.32,7.129,0.7,90.0,10,0.286,1
4528,2024-04-17 16:15:42+00:00,10M,2.8,5.02,0.76,90.0,10,0.339,1
4529,2024-04-17 16:15:43+00:00,10M,2.98,4.438,0.73,90.0,10,0.363,1
4530,2024-04-17 16:15:44+00:00,10M,2.78,5.571,0.71,90.0,10,0.339,1
4531,2024-04-17 16:15:45+00:00,10M,2.51,6.636,0.72,90.0,10,0.307,1
4532,2024-04-17 16:15:46+00:00,10M,2.77,13.2,0.75,90.0,10,0.338,1
4533,2024-04-17 16:15:47+00:00,10M,2.85,2.499,0.68,90.0,10,0.348,1
4534,2024-04-17 16:15:48+00:00,10M,2.79,4.022,0.76,90.0,10,0.341,1
4535,2024-04-17 16:15:49+00:00,10M,2.67,3.169,0.72,90.0,10,0.325,1
4536,2024-04-17 16:15:50+00:00,10M,2.92,4.33,0.73,90.0,10,0.356,1
4537,2024-04-17 16:15:51+00:00,10M,2.24,5.636,0.7,90.0,10,0.273,1
4538,2024-04-17 16:15:52+00:00,10M,2.33,8.055,0.78,90.0,10,0.284,1
4539,2024-04-17 16:15:53+00:00,10M,2.95,5.949,0.75,90.0,10,0.361,1
4540,2024-04-17 16:15:54+00:00,10M,2.91,7.055,0.72,90.0,10,0.355,1
4541,2024-04-17 16:15:55+00:00,10M,3.02,7.651,0.7,90.0,10,0.369,1
4542,2024-04-17 16:15:56+00:00,10M,2.17,6.074,0.69,90.0,10,0.264,1
4543,2024-04-17 16:15:57+00:00,10M,2.98,3.391,0.77,90.0,10,0.363,1
4544,2024-04-17 16:15:58+00:00,10M,2.61,8.167,0.71,90.0,10,0.318,1
4545,2024-04-17 16:15:59+00:00,10M,3.32,3.739,0.73,90.0,10,0.406,1
4546,2024-04-17 16:16:00+00:00,10M,2.61,3.999,0.67,90.0,10,0.318,1
4547,2024-04-17 16:16:01+00:00,10M,3.06,5.684,0.73,90.0,10,0.373,1
4548,2024-04-17 16:16:02+00:00,10M,3.38,3.61,0.69,90.0,10,0.413,1
4549,2024-04-17 16:16:03+00:00,10M,2.5,4.828,0.65,90.0,10,0.305,1
4550,2024-04-17 16:16:04+00:00,10M,3.19,3.669,0.74,90.0,10,0.389,1
4551,2024-04-17 16:16:05+00:00,10M,2.88,2.49,0.68,90.0,10,0.352,1
4552,2024-04-17 16:16:06+00:00,10M,3.08,4.083,0.71,90.0,10,0.376,1
4553,2024-04-17 16:16:07+00:00,10M,3.02,5.572,0.69,90.0,10,0.369,1
4554,2024-04-17 16:16:08+00:00,10M,2.84,4.005,0.7,90.0,10,0.346,1
4555,2024-04-17 16:16:09+00:00,10M,2.75,6.708,0.72,90.0,10,0.335,1
4556,2024-04-17 16:16:10+00:00,10M,2.92,4.547,0.71,90.0,10,0.356,1
4557,2024-04-17 16:16:11+00:00,10M,3.24,6.579,0.72,90.0,10,0.396,1
4558,2024-04-17 16:16:12+00:00,10M,2.85,3.281,0.67,90.0,10,0.348,1
4559,2024-04-17 16:16:13+00:00,10M,3.08,3.761,0.72,90.0,10,0.376,1
4560,2024-04-17 16:16:14+00:00,10M,2.95,3.613,0.69,90.0,10,0.361,1
4561,2024-04-17 16:16:15+00:00,10M,3.31,5.127,0.7,90.0,10,0.404,1
4562,2024-04-17 16:16:16+00:00,10M,2.65,3.826,0.66,90.0,10,0.324,1
4563,2024-04-17 16:16:17+00:00,10M,3.01,3.107,0.73,90.0,10,0.368,1
4564,2024-04-17 16:16:18+00:00,10M,3.52,4.143,0.7,90.0,10,0.428,1
4565,2024-04-17 16:16:19+00:00,10M,2.21,6.073,0.63,90.0,10,0.27,1
4566,2024-04-17 16:16:20+00:00,10M,2.92,5.227,0.76,90.0,10,0.356,1
4567,2024-04-17 16:16:21+00:00,10M,2.71,5.045,0.72,90.0,10,0.331,1
4568,2024-04-17 16:16:22+00:00,10M,3.22,4.045,0.71,90.0,10,0.393,1
4569,2024-04-17 16:16:23+00:00,10M,2.57,4.118,0.69,90.0,10,0.314,1
4570,2024-04-17 16:16:24+00:00,10M,3.01,10.241,0.73,90.0,10,0.368,1
4571,2024-04-17 16:16:25+00:00,10M,2.75,4.934,0.66,90.0,10,0.335,1
4572,2024-04-17 16:16:26+00:00,10M,3.32,3.786,0.74,90.0,10,0.406,1
4573,2024-04-17 16:16:27+00:00,10M,3.01,4.301,0.67,90.0,10,0.368,1
4574,2024-04-17 16:16:28+00:00,10M,2.9,4.244,0.68,90.0,10,0.354,1
4575,2024-04-17 16:16:29+00:00,10M,3.58,3.82,0.72,90.0,10,0.437,1
4576,2024-04-17 16:16:30+00:00,10M,2.78,4.253,0.65,90.0,10,0.339,1
4577,2024-04-17 16:16:31+00:00,10M,2.9,3.926,0.7,90.0,10,0.359,1
4578,2024-04-17 16:16:32+00:00,10M,2.57,4.361,0.73,90.0,10,0.31,1
4579,2024-04-17 16:16:33+00:00,10M,2.48,3.448,0.74,90.0,10,0.303,1
4580,2024-04-17 16:16:34+00:00,10M,2.88,4.759,0.74,90.0,10,0.352,1
4581,2024-04-17 16:16:35+00:00,10M,2.57,5.659,0.74,90.0,10,0.314,1
4582,2024-04-17 16:16:36+00:00,10M,3.29,6.81,0.72,90.0,10,0.402,1
4583,2024-04-17 16:16:37+00:00,10M,3.11,4.897,0.68,90.0,10,0.38,1
4584,2024-04-17 16:16:38+00:00,10M,2.42,5.793,0.7,90.0,10,0.296,1
4585,2024-04-17 16:16:39+00:00,10M,2.86,3.533,0.74,90.0,10,0.349,1
4586,2024-04-17 16:16:40+00:00,10M,2.75,4.087,0.71,90.0,10,0.335,1
4587,2024-04-17 16:16:41+00:00,10M,2.55,6.461,0.71,90.0,10,0.311,1
4588,2024-04-17 16:16:42+00:00,10M,3.44,4.15,0.74,90.0,10,0.42,1
4589,2024-04-17 16:16:43+00:00,10M,2.74,6.541,0.66,90.0,10,0.335,1
4590,2024-04-17 16:16:44+00:00,10M,2.78,4.965,0.71,90.0,10,0.339,1
4591,2024-04-17 16:16:45+00:00,10M,3.12,5.812,0.73,90.0,10,0.38,1
4592,2024-04-17 16:16:46+00:00,10M,3.12,4.401,0.69,90.0,10,0.38,1
4593,2024-04-17 16:16:47+00:00,10M,2.25,6.852,0.69,90.0,10,0.274,1
4594,2024-04-17 16:16:48+00:00,10M,2.29,6.551,0.72,90.0,10,0.28,1
